

-5 -5 -5
-7
-5
-5 -5 -5
-3
-5
-5 -5 -5
-5 -5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -12
-12 -12 -12
-10 -10 -12
-10 -8 -7 -5
-7 -7 -8
-5 -5 -5
-7
-5
-5 -5 -5
-3
-5
-5 -5 -5
-5 -5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -12
-12 -12 -12
-10 -10 -12
-10 -8 -7 -5
-7 -7 -8
-5 -5 -5
-7
-5
-5 -5 -5
-3
-5
-5 -5 -5
-5 -5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -5
-5 -5 -12
-12 -12 -12
-10 -10 -12
-10 -8 -7 -5
-7 -7 -8
