128
-12 -7 -8 -8 -10 -12 -19 -17 -17 -12 -15 -15 -16 -15 -13 -12 -8 -10 -12 -15 -20 -17 -12 -10 -7 -8 -8 -12 -14 -15 -17 -19 -18 -18 -18 -17 -17 -15 -19 -17 -17 -12

-12 -7 -8 -8 -10 -12 -19 -17 -17 -12 -15 -15 -16 -15 -13 -12 -8 -10 -12 -15 -20 -17 -12 -10 -7 -8 -8 -12 -14 -15 -17 -19 -18 -18 -18 -17 -17 -15 -19 -17 -17 -12

-12 -7 -8 -8 -10 -12 -19 -17 -17 -12 -15 -15 -16 -15 -13 -12 -8 -10 -12 -15 -20 -17 -12 -10 -7 -8 -8 -12 -14 -15 -17 -19 -18 -18 -18 -17 -17 -15 -19 -17 -17 -12
