128
4 16 14 12 11 12 9 7 4 5 4 5 2 4 5 4 5 7 7 9 5 12 9 7 4 12 9 7 6 7 9 11 12 14 16 17 19 21 23 24
12
0 128 0 128 0 128 0 128 -1 128 -1 128 0 128 0 128 -3 128 -3 128 -5 128 -5 128 -5 128 -5 128 0 -5 -8 -12 128 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -10 -5 -1 -10 -5 -1 -12 -8 -3 -12 -8 -3 -12 -8 -3 -12 -8 -3 -10 -6 -3 -10 -6 -3 -1 -3 -5 -7 -8 -8 -7 -7 -7 -7 -8 128 -8 -8 -7 -7 -7 -7 -8 128 -5 128 -5 128 -5 128 -5 128 -1 128 -1 128 0 0 7 9 5 12 9 7 4 12 12 7 6 7 9 11 12 14 16 17 19 21 23 24
12
0 128 0 128 0 128 0 128 -1 128 -1 128 0 128 0 128 -3 128 -3 128 -5 128 -5 128 -5 128 -5 128 0 -5 -8 -12 128 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -10 -5 -1 -10 -5 -1 -12 -8 -3 -12 -8 -3 -12 -8 -3 -12 -8 -3 -10 -6 -3 -10 -6 -3 -1 -3 -5 -7 -8 -8 -7 -7 -7 -7 -8 128 -8 -8 -7 -7 -7 -7 -8 128 -5 128 -5 128 -5 128 -5 128 -1 128 -1 128 0 0 7 9 5 12 9 7 4 12 12 7 6 7 9 11 12 14 16 17 19 21 23 24
12
0 128 0 128 0 128 0 128 -1 128 -1 128 0 128 0 128 -3 128 -3 128 -5 128 -5 128 -5 128 -5 128 0 -5 -8 -12 128 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -10 -5 -1 -10 -5 -1 -12 -8 -3 -12 -8 -3 -12 -8 -3 -12 -8 -3 -10 -6 -3 -10 -6 -3 -1 -3 -5 -7 -8 -8 -7 -7 -7 -7 -8 128 -8 -8 -7 -7 -7 -7 -8 128 -5 128 -5 128 -5 128 -5 128 -1 128 -1 128 0 0 7 9 5 12 9 7 4 12 12 7 6 7 9 11 12 14 16 17 19 21 23 24
12
0 128 0 128 0 128 0 128 -1 128 -1 128 0 128 0 128 -3 128 -3 128 -5 128 -5 128 -5 128 -5 128 0 -5 -8 -12 128 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -8 -5 0 -10 -5 -1 -10 -5 -1 -12 -8 -3 -12 -8 -3 -12 -8 -3 -12 -8 -3 -10 -6 -3 -10 -6 -3 -1 -3 -5 -7 -8 -8 -7 -7 -7 -7 -8 128 -8 -8 -7 -7 -7 -7 -8 128 -5 128 -5 128 -5 128 -5 128 -1 128 -1 128 0 0 7 9 5 12 9 7 4 12 12 7 6 7 9 11 12 14 16 17 19 21 23 24
12
