-36 => -32 0.16666666666666666
-36 => -31 0.1111111111111111
-36 => -29 0.3888888888888889
-36 => -24 0.1111111111111111
-36 => -37 0.1111111111111111
-36 => -34 0.05555555555555555
-36 => -39 0.05555555555555555
-24 => -29 0.26666666666666666
-24 => -25 0.26666666666666666
-24 => -32 0.13333333333333333
-24 => -36 0.06666666666666667
-24 => -27 0.13333333333333333
-24 => -22 0.06666666666666667
-24 => -20 0.06666666666666667
-24 -36 => -29 1.0
-29 => -34 0.10344827586206896
-29 => -37 0.034482758620689655
-29 => -31 0.1724137931034483
-29 => -27 0.034482758620689655
-29 => -36 0.1724137931034483
-29 => -24 0.2413793103448276
-29 => -25 0.10344827586206896
-29 => -32 0.10344827586206896
-29 => -19 0.034482758620689655
-29 -31 => -29 0.2
-29 -31 => -32 0.4
-29 -31 => -36 0.2
-29 -31 => -34 0.2
-29 -31 -36 => -32 1.0
-32 => -31 0.46153846153846156
-32 => -29 0.15384615384615385
-32 => -34 0.23076923076923078
-32 => -36 0.15384615384615385
-32 -31 => -36 0.16666666666666666
-32 -31 => -34 0.16666666666666666
-32 -31 => -27 0.3333333333333333
-32 -31 => -32 0.16666666666666666
-32 -31 => -29 0.16666666666666666
-32 -31 -36 => -31 1.0
-27 => -29 0.375
-27 => -25 0.25
-27 => -31 0.25
-27 => -28 0.125
-27 -31 => -32 0.5
-27 -31 => -36 0.5
-27 -31 -36 => -39 1.0
-37 => -36 0.6
-37 => -34 0.4
-37 -36 => -29 1.0
-32 -36 => -29 0.5
-32 -36 => -37 0.5
-31 => -36 0.17647058823529413
-31 => -27 0.23529411764705882
-31 => -29 0.17647058823529413
-31 => -32 0.23529411764705882
-31 => -34 0.11764705882352941
-31 => -25 0.058823529411764705
-31 -34 => -31 0.5
-31 -34 => -36 0.5
-31 -34 -36 => -31 1.0
-29 -32 => -36 0.6666666666666666
-29 -32 => -34 0.3333333333333333
-29 -32 -34 => -36 1.0
-29 -32 -34 -36 => -34 1.0
-34 => -29 0.2727272727272727
-34 => -37 0.09090909090909091
-34 => -24 0.09090909090909091
-34 => -36 0.36363636363636365
-34 => -32 0.09090909090909091
-34 => -31 0.09090909090909091
-34 -36 => -24 0.25
-34 -36 => -37 0.25
-34 -36 => -31 0.25
-34 -36 => -34 0.25
-29 -36 => -32 0.3684210526315789
-29 -36 => -29 0.42105263157894735
-29 -36 => -24 0.21052631578947367
-25 => -27 0.1
-25 => -24 0.3
-25 => -29 0.5
-25 => -22 0.1
-25 -24 => -29 0.3333333333333333
-25 -24 => -22 0.3333333333333333
-25 -24 => -20 0.3333333333333333
-25 -24 -29 => -36 1.0
-25 -24 -29 -36 => -24 1.0
-34 -32 => -31 1.0
-36 -32 => -31 1.0
-29 -31 -32 => -34 1.0
-31 -32 => -31 0.5
-31 -32 => -34 0.5
-24 -32 => -29 1.0
-36 -31 => -29 0.5
-36 -31 => -27 0.5
-31 -32 -31 => -27 1.0
-34 -32 -31 => -32 1.0
-36 -32 -31 => -29 0.3333333333333333
-36 -32 -31 => -36 0.3333333333333333
-36 -32 -31 => -34 0.3333333333333333
-20 => -22 0.3333333333333333
-20 => -31 0.3333333333333333
-20 => -24 0.3333333333333333
-20 -31 => -27 1.0
-34 -29 => -37 0.3333333333333333
-34 -29 => -31 0.3333333333333333
-34 -29 => -25 0.3333333333333333
-34 -29 -31 => -34 1.0
-31 -29 => -27 0.3333333333333333
-31 -29 => -25 0.3333333333333333
-31 -29 => -31 0.3333333333333333
-31 -29 -31 => -32 1.0
-32 -29 => -19 0.5
-32 -29 => -31 0.5
-32 -29 -31 => -32 1.0
-36 -29 => -24 0.5714285714285714
-36 -29 => -36 0.14285714285714285
-36 -29 => -31 0.2857142857142857
-36 -29 -31 => -29 0.5
-36 -29 -31 => -36 0.5
-34 -31 => -25 1.0
-31 -27 => -29 0.25
-31 -27 => -28 0.25
-31 -27 => -31 0.5
-36 -31 -27 => -29 1.0
-29 -27 => -25 1.0
-24 -27 => -29 1.0
-25 -27 => -25 1.0
-31 -25 => -29 1.0
-31 -25 -29 => -24 1.0
-29 -25 => -29 0.3333333333333333
-29 -25 => -24 0.3333333333333333
-29 -25 => -22 0.3333333333333333
-29 -25 -29 => -34 1.0
-29 -24 => -29 0.14285714285714285
-29 -24 => -32 0.2857142857142857
-29 -24 => -27 0.14285714285714285
-29 -24 => -36 0.14285714285714285
-29 -24 => -25 0.2857142857142857
-29 -24 -25 => -24 0.5
-29 -24 -25 => -29 0.5
-29 -24 -25 -29 => -32 1.0
-25 -29 => -32 0.2
-25 -29 => -24 0.2
-25 -29 => -34 0.2
-25 -29 => -36 0.4
-31 -27 -29 => -34 1.0
-27 -29 => -32 0.6666666666666666
-27 -29 => -34 0.3333333333333333
-28 => -29 1.0
-28 -29 => -25 1.0
-37 -34 => -24 0.5
-37 -34 => -29 0.5
-37 -34 -29 => -31 1.0
-29 -24 -29 => -34 1.0
-24 -29 => -36 0.5
-24 -29 => -24 0.25
-24 -29 => -34 0.25
-29 -36 -24 => -29 1.0
-29 -36 -24 -29 => -24 1.0
-25 -29 -36 => -29 0.5714285714285714
-25 -29 -36 => -32 0.42857142857142855
-25 -29 -36 -29 => -36 1.0
-29 -37 => -36 1.0
-29 -37 -36 => -29 1.0
-29 -37 -36 -29 => -31 1.0
-32 -36 -29 => -31 1.0
-19 => -29 0.5
-19 => -20 0.5
-19 -29 => -24 1.0
-32 -31 -29 => -27 1.0
-29 -31 -29 => -31 1.0
-36 -31 -29 => -25 1.0
-24 -29 -34 => -37 1.0
-29 -34 => -29 0.6666666666666666
-29 -34 => -37 0.3333333333333333
-32 -34 => -36 1.0
-36 -34 => -32 1.0
-34 -37 => -34 1.0
-36 -37 => -36 1.0
-38 => -37 1.0
-38 -37 => -34 1.0
-36 -29 -24 => -32 0.5
-36 -29 -24 => -25 0.25
-36 -29 -24 => -36 0.25
-36 -29 -24 -25 => -24 1.0
-34 -29 -25 => -24 1.0
-31 -29 -25 => -22 1.0
-27 -25 => -27 0.5
-27 -25 => -24 0.5
-22 => -19 0.3333333333333333
-22 => -24 0.3333333333333333
-22 => -20 0.3333333333333333
-22 -24 => -27 1.0
-34 -24 => -25 1.0
