-36 => -34 0.18518518518518517
-36 => -27 0.14814814814814814
-36 => -32 0.1111111111111111
-36 => -29 0.48148148148148145
-36 => -35 0.07407407407407407
-36 -29 => -36 0.8461538461538461
-36 -29 => -34 0.15384615384615385
-36 -29 -36 => -29 0.8
-36 -29 -36 => -35 0.2
-34 => -32 0.1
-34 => -29 0.8
-34 => -31 0.1
-35 => -34 1.0
-35 -34 => -31 1.0
-32 => -34 0.625
-32 => -31 0.375
-29 => -36 0.7941176470588235
-29 => -32 0.08823529411764706
-29 => -34 0.11764705882352941
-29 -32 => -31 1.0
-36 -29 -34 => -29 1.0
-36 -29 -34 -29 => -34 1.0
-32 -34 => -29 1.0
-32 -34 -29 => -32 0.6
-32 -34 -29 => -36 0.4
-27 => -34 1.0
-31 => -29 1.0
