-36|	-24|-36	1.0
-24|	-15|	0.125
-24|	-25|	0.125
-24|	-8|	0.125
-24|	-5|-24	1.0
-24|	-12|-24	0.5
-24|	-20|-24	1.0
-24|	4|-24	1.0
-22|	-6|	0.3333333333333333
-22|	-24|-22	1.0
-22|	-17|-22	1.0
-25|	-24|-25	1.0
-17|	-11|	0.045454545454545456
-17|	-18|	0.045454545454545456
-17|	-19|	0.045454545454545456
-17|	-24|-17	0.3333333333333333
-17|	-10|-17	0.3333333333333333
-17|	-5|-17	0.16666666666666666
-17|	-7|-17	1.0
-17|	-8|-17	1.0
-17|	-12|-17	0.5
-17|	-15|-17	0.5
-17|	-13|-17	1.0
-7|	-8|	0.45454545454545453
-7|	-10|	0.18181818181818182
-7|	-24|-7	1.0
-7|	-19|-7	1.0
-7|	-17|-7	0.5
-19|	-10|	0.125
-19|	-8|	0.125
-19|	-15|	0.125
-19|	-7|	0.125
-19|	-13|-19	1.0
-19|	-20|-19	0.6666666666666666
-13|	-11|	0.16666666666666666
-13|	-15|	0.16666666666666666
-13|	-19|-13	1.0
-13|	-5|-13	1.0
-13|	-12|-13	1.0
-13|	-20|-13	1.0
-14|	-19|-14	1.0
-20|	-9|	0.125
-20|	-8|	0.125
-20|	-22|	0.25
-20|	-4|	0.125
-20|	-19|-20	1.0
-20|	-17|-20	0.5
-10|	-3|	0.06666666666666667
-10|	-17|-10	0.16666666666666666
-10|	-5|-10	0.5
-10|	-8|-10	1.0
-10|	-12|-10	0.3333333333333333
0|	1|	0.125
0|	-3|	0.125
0|	-10|0	1.0
0|	-5|0	1.0
0|	-8|0	1.0
0|	-1|0	0.3333333333333333
-8|	-12|	0.07692307692307693
-8|	-6|	0.07692307692307693
-8|	-10|-8	0.4
-8|	-17|-8	1.0
-8|	-7|-8	0.5
-8|	-3|-8	1.0
-8|	-20|-8	1.0
-8|	0|-8	1.0
-5|	-7|	0.20833333333333334
-5|	-18|	0.041666666666666664
-5|	4|	0.08333333333333333
-5|	0|	0.125
-5|	-24|	0.041666666666666664
-5|	-22|	0.041666666666666664
-5|	-19|	0.041666666666666664
-5|	-17|-5	0.5
-5|	-3|-5	1.0
-5|	-12|-5	0.5
-5|	-15|-5	1.0
-5|	-13|-5	1.0
-5|	2|-5	0.3333333333333333
-6|	1|	0.3333333333333333
-6|	-17|-6	1.0
-3|	-10|	0.08333333333333333
-3|	-17|-3	0.5
-3|	-5|-3	0.25
-3|	-12|-3	0.5
-3|	2|-3	0.3333333333333333
-12|	-10|	0.06666666666666667
-12|	-20|	0.06666666666666667
-12|	-36|	0.06666666666666667
-12|	-17|-12	0.5
-12|	-5|-12	1.0
-12|	-7|-12	0.5
-12|	-3|-12	0.5
-12|	-15|-12	0.5
-12|	-13|-12	1.0
-15|	-19|	0.14285714285714285
-15|	-14|	0.14285714285714285
-15|	-17|-15	0.5
-15|	-5|-15	1.0
-15|	-8|-15	1.0
-15|	-3|-15	1.0
5|	7|	0.5
5|	-5|5	1.0
2|	4|	0.2727272727272727
2|	-3|	0.09090909090909091
2|	1|	0.09090909090909091
2|	-24|	0.09090909090909091
2|	-5|2	0.5
2|	-1|2	0.5
2|	0|2	1.0
4|	-3|	0.125
4|	5|	0.25
4|	9|	0.125
4|	7|	0.125
4|	-5|4	0.5
4|	2|4	1.0
-9|	-8|-9	1.0
-18|	-13|-18	0.5
-11|	-10|	0.5
-11|	-20|-11	1.0
9|	7|	0.5
9|	4|9	1.0
-1|	7|	0.14285714285714285
-1|	-6|	0.14285714285714285
-1|	-12|	0.14285714285714285
-1|	-3|	0.14285714285714285
-1|	4|-1	1.0
-1|	2|-1	1.0
-1|	0|-1	1.0
7|	10|	0.25
7|	2|7	0.5
7|	-1|7	1.0
10|	9|	1.0
3|	-1|3	1.0
1|	2|	0.3333333333333333
1|	3|	0.3333333333333333
1|	0|	0.3333333333333333
-4|	0|	1.0
-24|-22	-25|	1.0
-24|-25	-20|-24	1.0
-24|-36	-15|	1.0
-24|-17	-5|-24	0.3333333333333333
-24|-17	4|-24	0.3333333333333333
-24|-17	-12|-24	0.3333333333333333
-24|-7	-8|	1.0
-19|-13	-13|-19	1.0
-19|-14	-15|	1.0
-19|-20	-7|	1.0
-19|-7	-8|	1.0
-10|0	-3|	1.0
-10|-8	-17|-10	0.4
-10|-8	-12|-10	0.6
-10|-17	-8|-10	0.3333333333333333
-10|-17	-5|-10	0.6666666666666666
-17|-5	-7|-17	0.5
-17|-5	-5|-17	0.5
-17|-8	-12|-17	1.0
-17|-6	-5|-17	1.0
-17|-3	-10|-17	0.5
-17|-3	-5|-17	0.5
-17|-20	-19|	0.5
-17|-20	-24|-17	0.5
-17|-7	-24|-17	0.5
-17|-7	-10|-17	0.5
-17|-12	-11|	0.5
-17|-12	-15|-17	0.5
-17|-15	-18|	0.5
-17|-15	-24|-17	0.5
-17|-10	-13|-17	0.16666666666666666
-17|-10	-5|-17	0.3333333333333333
-17|-10	-10|-17	0.16666666666666666
-17|-10	-12|-17	0.16666666666666666
-17|-10	-8|-17	0.16666666666666666
-17|-22	-15|-17	1.0
