22 => 24 0.5714285714285714
22 => 25 0.14285714285714285
22 => 19 0.2857142857142857
24 => 25 0.75
24 => 22 0.25
25 => 22 1.0
19 => 22 0.2
19 => 17 0.8
17 => 14 1.0
14 => 12 0.2857142857142857
14 => 19 0.42857142857142855
14 => 13 0.2857142857142857
10 => 12 0.23076923076923078
10 => 7 0.5384615384615384
10 => 14 0.23076923076923078
10 14 => 19 1.0
12 => 10 0.875
12 => 7 0.125
7 => 10 0.5
7 => 12 0.08333333333333333
7 => 5 0.4166666666666667
12 7 => 12 1.0
13 => 12 1.0
5 => 7 0.6666666666666666
5 => 2 0.3333333333333333
2 => 5 0.6666666666666666
2 => 0 0.3333333333333333
0 => -2 0.6666666666666666
0 => 2 0.3333333333333333
-2 => 0 1.0
