0 => -24 0.04888888888888889
0 => -20 0.64
0 => -16 0.013333333333333334
0 => -17 0.03111111111111111
0 => -15 0.02666666666666667
0 => -14 0.02666666666666667
0 => -12 0.013333333333333334
0 => -8 0.2
-20 => 0 0.9375
-20 => -24 0.0625
-20 0 => -20 0.9333333333333333
-20 0 => -17 0.022222222222222223
-20 0 => -12 0.022222222222222223
-20 0 => -16 0.022222222222222223
-14 => 0 1.0
-14 0 => -20 1.0
-14 0 -20 => 0 1.0
-14 0 -20 0 => -17 0.5
-14 0 -20 0 => -12 0.5
-16 => 0 1.0
-16 0 => -20 0.625
-16 0 => -17 0.375
-8 => 0 1.0
-8 0 => -8 0.9545454545454546
-8 0 => -24 0.022727272727272728
-8 0 => -17 0.022727272727272728
-24 => -17 0.1
-24 => 0 0.65
-24 => -16 0.25
-24 -17 => 0 1.0
-24 -17 0 => -20 1.0
-17 => 0 0.8888888888888888
-17 => -21 0.1111111111111111
-17 0 => -15 0.75
-17 0 => -20 0.25
-24 0 => -20 0.3076923076923077
-24 0 => -24 0.6923076923076923
0 -24 => -17 0.18181818181818182
0 -24 => -16 0.45454545454545453
0 -24 => 0 0.36363636363636365
0 -24 0 => -20 1.0
-15 => 0 1.0
-15 0 => -14 0.6666666666666666
-15 0 => -8 0.3333333333333333
-12 => -15 1.0
-12 -15 => 0 1.0
-12 -15 0 => -8 1.0
-8 0 -24 => -17 1.0
-20 -24 => 0 1.0
-8 0 -17 => -21 1.0
-21 => 0 1.0
