10 => 7 0.875
10 => 29 0.125
7 => 5 0.75
7 => 27 0.125
7 => 3 0.125
5 => 3 0.5
5 => 34 0.16666666666666666
5 => 22 0.16666666666666666
5 => 0 0.16666666666666666
3 => 0 1.0
0 => 22 0.16666666666666666
0 => -2 0.8333333333333334
22 => 19 1.0
19 => 17 0.6666666666666666
19 => 15 0.3333333333333333
17 => 15 1.0
15 => 12 0.8571428571428571
15 => 31 0.14285714285714285
12 => 10 0.875
12 => 7 0.125
-14 => 12 1.0
-14 12 => 7 1.0
27 => 24 1.0
24 => 22 0.75
24 => 19 0.25
34 => 31 1.0
31 => 29 1.0
29 => 27 0.3333333333333333
29 => 24 0.6666666666666666
-2 => -5 1.0
-5 => -7 1.0
-7 => -9 1.0
-9 => 15 0.25
-9 => -12 0.75
-12 => 7 0.3333333333333333
-12 => -14 0.6666666666666666
