19 => -24 0.10256410256410256
19 => -16 0.02564102564102564
19 => -18 0.20512820512820512
19 => 0 0.07692307692307693
19 => 17 0.02564102564102564
19 => -3 0.1282051282051282
19 => -19 0.02564102564102564
19 => -13 0.02564102564102564
19 => 24 0.05128205128205128
19 => 20 0.02564102564102564
19 => 14 0.05128205128205128
19 => -20 0.02564102564102564
19 => 22 0.07692307692307693
19 => 15 0.05128205128205128
19 => -9 0.02564102564102564
19 => -22 0.02564102564102564
19 => 12 0.02564102564102564
19 => -17 0.02564102564102564
20 => -18 0.07692307692307693
20 => -23 0.07692307692307693
20 => 22 0.15384615384615385
20 => 16 0.07692307692307693
20 => -19 0.07692307692307693
20 => 19 0.07692307692307693
20 => 1 0.07692307692307693
20 => -3 0.23076923076923078
20 => -9 0.07692307692307693
20 => -2 0.07692307692307693
20 19 => -3 1.0
24 => -3 0.45161290322580644
24 => 20 0.03225806451612903
24 => 0 0.03225806451612903
24 => 18 0.03225806451612903
24 => -24 0.06451612903225806
24 => -18 0.0967741935483871
24 => 17 0.03225806451612903
24 => 19 0.03225806451612903
24 => 15 0.03225806451612903
24 => -21 0.03225806451612903
24 => 3 0.03225806451612903
24 => 5 0.03225806451612903
24 => -9 0.03225806451612903
24 => -15 0.03225806451612903
24 => 12 0.03225806451612903
24 19 => -20 1.0
0 => -4 0.12280701754385964
0 => -24 0.15789473684210525
0 => 19 0.05263157894736842
0 => -18 0.17543859649122806
0 => -9 0.03508771929824561
0 => -17 0.017543859649122806
0 => 3 0.017543859649122806
0 => -3 0.14035087719298245
0 => -28 0.017543859649122806
0 => -22 0.017543859649122806
0 => -19 0.03508771929824561
0 => -5 0.03508771929824561
0 => 2 0.017543859649122806
0 => -26 0.017543859649122806
0 => 17 0.017543859649122806
0 => -1 0.017543859649122806
0 => -16 0.05263157894736842
0 => 22 0.017543859649122806
0 => -12 0.03508771929824561
0 19 => -18 0.6666666666666666
0 19 => -24 0.3333333333333333
-16 => -24 0.21428571428571427
-16 => -18 0.11428571428571428
-16 => -26 0.014285714285714285
-16 => 2 0.014285714285714285
-16 => 10 0.014285714285714285
-16 => 3 0.04285714285714286
-16 => 15 0.04285714285714286
-16 => -3 0.24285714285714285
-16 => 5 0.02857142857142857
-16 => -5 0.014285714285714285
-16 => 17 0.014285714285714285
-16 => 30 0.014285714285714285
-16 => 13 0.014285714285714285
-16 => 7 0.02857142857142857
-16 => 24 0.04285714285714286
-16 => 6 0.014285714285714285
-16 => 1 0.02857142857142857
-16 => -9 0.04285714285714286
-16 => 19 0.014285714285714285
-16 => 12 0.014285714285714285
-16 => -13 0.014285714285714285
-16 => -17 0.014285714285714285
-16 19 => 24 1.0
-4 => 19 0.05
-4 => -5 0.05
-4 => -18 0.15
-4 => -3 0.1
-4 => -22 0.1
-4 => -16 0.1
-4 => -26 0.1
-4 => -19 0.1
-4 => 0 0.15
-4 => -21 0.05
-4 => -24 0.05
-4 19 => -16 1.0
22 => -3 0.21052631578947367
22 => 21 0.05263157894736842
22 => 10 0.05263157894736842
22 => 20 0.10526315789473684
22 => -19 0.05263157894736842
22 => 19 0.21052631578947367
22 => 3 0.05263157894736842
22 => 2 0.05263157894736842
22 => -18 0.10526315789473684
22 => 18 0.05263157894736842
22 => -17 0.05263157894736842
22 19 => -9 0.25
22 19 => 15 0.5
22 19 => -3 0.25
-3 => 0 0.02247191011235955
-3 => -22 0.033707865168539325
-3 => -21 0.05393258426966292
-3 => 5 0.02696629213483146
-3 => -16 0.07191011235955057
-3 => -24 0.07415730337078652
-3 => -18 0.14157303370786517
-3 => 6 0.011235955056179775
-3 => 7 0.015730337078651686
-3 => 3 0.020224719101123594
-3 => -17 0.058426966292134834
-3 => -2 0.006741573033707865
-3 => -23 0.006741573033707865
-3 => 8 0.01348314606741573
-3 => -19 0.04044943820224719
-3 => -14 0.020224719101123594
-3 => -26 0.017977528089887642
-3 => -5 0.006741573033707865
-3 => 1 0.006741573033707865
-3 => 2 0.01348314606741573
-3 => 9 0.006741573033707865
-3 => -20 0.015730337078651686
-3 => 19 0.01348314606741573
-3 => 22 0.011235955056179775
-3 => 21 0.0022471910112359553
-3 => 20 0.008988764044943821
-3 => 17 0.017977528089887642
-3 => 16 0.015730337078651686
-3 => 15 0.017977528089887642
-3 => 14 0.011235955056179775
-3 => 12 0.02247191011235955
-3 => -28 0.008988764044943821
-3 => -15 0.015730337078651686
-3 => -1 0.0044943820224719105
-3 => -6 0.0044943820224719105
-3 => 11 0.0044943820224719105
-3 => 13 0.0044943820224719105
-3 => -12 0.02247191011235955
-3 => 30 0.0022471910112359553
-3 => 29 0.0044943820224719105
-3 => 27 0.008988764044943821
-3 => 23 0.0022471910112359553
-3 => 10 0.01348314606741573
-3 => -9 0.024719101123595506
-3 => 18 0.008988764044943821
-3 => 4 0.006741573033707865
-3 => -7 0.011235955056179775
-3 => -25 0.0044943820224719105
-3 => -13 0.0044943820224719105
-3 => 25 0.0044943820224719105
-3 => -10 0.006741573033707865
-3 => -11 0.0022471910112359553
-3 => 24 0.015730337078651686
-3 => -4 0.0022471910112359553
-3 => -8 0.0022471910112359553
-3 => -27 0.0022471910112359553
-3 19 => -18 0.16666666666666666
-3 19 => 12 0.16666666666666666
-3 19 => -3 0.3333333333333333
-3 19 => -19 0.16666666666666666
-3 19 => -13 0.16666666666666666
-17 => 14 0.07246376811594203
-17 => -24 0.13043478260869565
-17 => 15 0.014492753623188406
-17 => 7 0.057971014492753624
-17 => 19 0.028985507246376812
-17 => -23 0.028985507246376812
-17 => -3 0.2463768115942029
-17 => 0 0.014492753623188406
-17 => 3 0.014492753623188406
-17 => 17 0.014492753623188406
-17 => -22 0.014492753623188406
-17 => -21 0.043478260869565216
-17 => 10 0.014492753623188406
-17 => -18 0.10144927536231885
-17 => -27 0.014492753623188406
-17 => 27 0.014492753623188406
-17 => 12 0.028985507246376812
-17 => -10 0.014492753623188406
-17 => -7 0.014492753623188406
-17 => -8 0.014492753623188406
-17 => 24 0.028985507246376812
-17 => 20 0.014492753623188406
-17 => 5 0.014492753623188406
-17 => -14 0.028985507246376812
-17 => -19 0.014492753623188406
-17 19 => -18 0.5
-17 19 => 22 0.5
-19 => 0 0.017857142857142856
-19 => -24 0.14285714285714285
-19 => 5 0.03571428571428571
-19 => -3 0.39285714285714285
-19 => 18 0.05357142857142857
-19 => 8 0.03571428571428571
-19 => -16 0.017857142857142856
