12 => 0 0.28
12 => 21 0.2
12 => 19 0.12
12 => 17 0.04
12 => 7 0.08
12 => 9 0.08
12 => 11 0.02
12 => 14 0.1
12 => 4 0.04
12 => 16 0.04
4 => 5 0.5
4 => 12 0.2
4 => 9 0.1
4 => 0 0.1
4 => 7 0.1
4 12 => 0 1.0
9 => 17 0.27586206896551724
9 => 16 0.1724137931034483
9 => 14 0.1724137931034483
9 => 12 0.13793103448275862
9 => 11 0.06896551724137931
9 => -3 0.034482758620689655
9 => 13 0.06896551724137931
9 => 15 0.06896551724137931
9 12 => 9 0.75
9 12 => 14 0.25
14 => 21 0.1
14 => 19 0.08333333333333333
14 => 5 0.2
14 => 7 0.06666666666666667
14 => 16 0.2833333333333333
14 => 9 0.08333333333333333
14 => 11 0.06666666666666667
14 => 12 0.08333333333333333
14 => 2 0.03333333333333333
14 12 => 14 0.6
14 12 => 4 0.2
14 12 => 7 0.2
7 => 5 0.06896551724137931
7 => 16 0.1206896551724138
7 => 19 0.39655172413793105
7 => -5 0.2413793103448276
7 => 12 0.06896551724137931
7 => 9 0.017241379310344827
7 => 14 0.034482758620689655
7 => 6 0.017241379310344827
7 => 4 0.017241379310344827
7 => 0 0.017241379310344827
7 12 => 7 0.75
7 12 => 4 0.25
16 => 17 0.19047619047619047
16 => 12 0.06349206349206349
16 => 21 0.031746031746031744
16 => 7 0.1111111111111111
16 => 9 0.09523809523809523
16 => 14 0.2698412698412698
16 => 11 0.06349206349206349
16 => 13 0.06349206349206349
16 => 18 0.06349206349206349
16 => 19 0.047619047619047616
16 12 => 0 0.75
16 12 => 16 0.25
19 => 17 0.14516129032258066
19 => 16 0.0967741935483871
19 => 11 0.12903225806451613
19 => 12 0.14516129032258066
19 => 7 0.3870967741935484
19 => 21 0.03225806451612903
19 => 18 0.016129032258064516
19 => 14 0.04838709677419355
19 12 => 19 0.6666666666666666
19 12 => 16 0.1111111111111111
19 12 => 17 0.2222222222222222
16 19 => 12 0.3333333333333333
16 19 => 16 0.6666666666666666
16 19 12 => 16 1.0
21 => 12 0.47619047619047616
21 => 14 0.38095238095238093
21 => 11 0.047619047619047616
21 => 19 0.09523809523809523
21 12 => 21 0.9
21 12 => 11 0.1
0 => 12 0.5333333333333333
0 => 4 0.13333333333333333
0 => 16 0.26666666666666666
0 => 2 0.06666666666666667
0 12 => 0 1.0
11 => 19 0.16326530612244897
11 => 17 0.2653061224489796
11 => 16 0.10204081632653061
11 => 2 0.16326530612244897
11 => 14 0.10204081632653061
11 => 12 0.04081632653061224
11 => 21 0.02040816326530612
11 => 20 0.02040816326530612
11 => 13 0.061224489795918366
11 => 10 0.02040816326530612
11 => -1 0.04081632653061224
11 12 => 9 0.5
11 12 => 21 0.5
-3 => 12 1.0
-3 12 => 14 1.0
4 0 => 2 1.0
12 4 => 0 0.5
12 4 => 9 0.5
7 4 => 7 1.0
5 => 7 0.23809523809523808
5 => 4 0.19047619047619047
5 => 14 0.47619047619047616
5 => 17 0.047619047619047616
5 => 11 0.047619047619047616
14 5 => 14 0.8333333333333334
14 5 => 17 0.08333333333333333
14 5 => 11 0.08333333333333333
7 5 => 4 1.0
4 5 => 7 1.0
14 7 => -5 0.5
14 7 => 14 0.25
14 7 => 16 0.25
12 7 => 14 0.25
12 7 => 9 0.25
12 7 => 12 0.5
4 7 => 0 1.0
5 7 => 5 0.8
5 7 => 4 0.2
-5 => 2 0.16666666666666666
-5 => -1 0.05555555555555555
