-1 => -3 0.6
-1 => 4 0.2
-1 => 0 0.2
-3 => -5 0.25
-3 => 2 0.125
-3 => -4 0.375
-3 => -7 0.125
-3 => -6 0.125
-5 => -17 0.3
-5 => -3 0.2
-5 => -6 0.3
-5 => -8 0.2
-12 => -5 0.25
-12 => -3 0.25
-12 => -19 0.25
-12 => -13 0.25
-12 -5 => -8 1.0
-17 => -5 0.42857142857142855
-17 => -15 0.14285714285714285
-17 => -12 0.14285714285714285
-17 => -10 0.14285714285714285
-17 => -19 0.14285714285714285
-15 => -5 0.5
-15 => -17 0.5
-15 -17 => -19 1.0
-7 => -5 0.25
-7 => -8 0.25
-7 => 0 0.25
-7 => -17 0.25
-7 -17 => -10 1.0
-6 => -5 0.75
-6 => -18 0.25
-18 => -17 1.0
2 => 0 1.0
0 => -1 0.8
0 => -12 0.2
-1 0 => -12 1.0
4 => 0 1.0
-4 => -3 1.0
-8 => -12 0.3333333333333333
-8 => -7 0.6666666666666666
-19 => -7 0.5
-19 => -20 0.5
-10 => -24 1.0
-24 => -12 1.0
-13 => -15 1.0
-20 => -22 1.0
-22 => -24 1.0
