0 => 2 0.3870967741935484
0 => -5 0.12903225806451613
0 => 7 0.16129032258064516
0 => -1 0.12903225806451613
0 => -3 0.12903225806451613
0 => 5 0.06451612903225806
-5 => 0 0.6923076923076923
-5 => -3 0.3076923076923077
-5 0 => 2 1.0
-1 => 0 1.0
-1 0 => -3 0.6666666666666666
-1 0 => 5 0.3333333333333333
2 => 4 0.4
2 => 0 0.4666666666666667
2 => -5 0.13333333333333333
2 0 => -5 0.3076923076923077
2 0 => 7 0.38461538461538464
2 0 => -1 0.3076923076923077
-3 => 2 0.5
-3 => -1 0.25
-3 => 0 0.25
-3 0 => 2 1.0
4 => 5 0.4166666666666667
4 => 2 0.5833333333333334
4 2 => 0 1.0
0 2 => 4 1.0
-3 2 => -5 1.0
5 => 7 0.5882352941176471
5 => 4 0.4117647058823529
5 4 => 2 1.0
7 => -5 0.22727272727272727
7 => 6 0.22727272727272727
7 => 4 0.22727272727272727
7 => 5 0.22727272727272727
7 => 9 0.09090909090909091
7 4 => 2 1.0
7 5 => 4 1.0
0 5 => 4 1.0
4 5 => 7 1.0
0 7 => 5 0.8
0 7 => 9 0.2
5 7 => 6 0.5
5 7 => -5 0.5
9 => 7 1.0
9 7 => 9 0.5
9 7 => 5 0.5
6 => 7 1.0
6 7 => 4 1.0
2 -5 => -3 1.0
-5 -3 => -1 0.5
-5 -3 => 0 0.5
0 -3 => 2 1.0
