-23 => -22 1.0
-22 => -25 0.946236559139785
-22 => 9 0.053763440860215055
9 => -25 0.2972972972972973
9 => -22 0.13513513513513514
9 => -6 0.5675675675675675
9 -22 => 9 0.5
9 -22 => -25 0.5
-25 => -22 0.8888888888888888
-25 => 9 0.1111111111111111
-6 => 9 1.0
-6 9 => -6 0.7142857142857143
-6 9 => -22 0.14285714285714285
-6 9 => -25 0.14285714285714285
-6 9 -25 => 9 1.0
-25 9 => -25 0.7272727272727273
-25 9 => -6 0.2727272727272727
-25 9 -6 => 9 1.0
-25 9 -6 9 => -22 1.0
9 -25 => 9 0.2727272727272727
9 -25 => -22 0.7272727272727273
9 -25 9 => -6 1.0
