0 => 4 0.11764705882352941
0 => -1 0.2647058823529412
0 => 2 0.14705882352941177
0 => -3 0.11764705882352941
0 => 12 0.14705882352941177
0 => 1 0.029411764705882353
0 => 11 0.029411764705882353
0 => 7 0.11764705882352941
0 => 6 0.029411764705882353
-1 => 0 0.3888888888888889
-1 => -5 0.2222222222222222
-1 => -3 0.2777777777777778
-1 => 18 0.05555555555555555
-1 => 7 0.05555555555555555
-1 0 => 2 0.5714285714285714
-1 0 => 7 0.14285714285714285
-1 0 => -3 0.2857142857142857
11 => 12 0.43333333333333335
11 => 14 0.06666666666666667
11 => 7 0.1
11 => 9 0.2833333333333333
11 => 8 0.03333333333333333
11 => 6 0.05
11 => 0 0.016666666666666666
11 => 19 0.016666666666666666
11 0 => 12 1.0
2 => 0 0.3
2 => 4 0.18
2 => 7 0.14
2 => 11 0.04
2 => -1 0.1
2 => 1 0.2
2 => 14 0.02
2 => 9 0.02
2 0 => 7 0.13333333333333333
2 0 => -1 0.5333333333333333
2 0 => -3 0.13333333333333333
2 0 => 6 0.06666666666666667
2 0 => 4 0.06666666666666667
2 0 => 11 0.06666666666666667
6 => 7 0.5277777777777778
6 => 2 0.05555555555555555
6 => 4 0.19444444444444445
6 => 9 0.2222222222222222
6 2 => 0 1.0
6 2 0 => -3 1.0
-4 => 0 1.0
-4 0 => 1 1.0
-5 => 2 0.3333333333333333
-5 => 7 0.16666666666666666
-5 => -1 0.16666666666666666
-5 => 0 0.16666666666666666
-5 => -2 0.08333333333333333
-5 => -4 0.08333333333333333
-5 0 => 4 1.0
4 => 5 0.1568627450980392
4 => 2 0.5882352941176471
4 => 3 0.0392156862745098
4 => 0 0.11764705882352941
4 => 6 0.0784313725490196
4 => 13 0.0196078431372549
4 0 => 12 0.6666666666666666
4 0 => 7 0.16666666666666666
4 0 => 2 0.16666666666666666
-3 => 4 0.2222222222222222
-3 => -1 0.2222222222222222
-3 => -5 0.4444444444444444
-3 => 6 0.1111111111111111
-3 4 => 3 1.0
7 => 4 0.08433734939759036
7 => 12 0.060240963855421686
7 => 6 0.27710843373493976
7 => 9 0.20481927710843373
7 => 8 0.07228915662650602
7 => 14 0.03614457831325301
7 => 15 0.024096385542168676
7 => 11 0.024096385542168676
7 => -10 0.024096385542168676
7 => -2 0.012048192771084338
7 => 10 0.024096385542168676
7 => 13 0.012048192771084338
7 => 17 0.04819277108433735
7 => 5 0.08433734939759036
7 => 16 0.012048192771084338
7 4 => 5 0.2857142857142857
7 4 => 0 0.42857142857142855
7 4 => 2 0.2857142857142857
0 4 => 5 1.0
3 => 4 1.0
3 4 => 0 0.6666666666666666
3 4 => 13 0.3333333333333333
6 4 => 2 0.7142857142857143
6 4 => 6 0.2857142857142857
5 => 4 0.5294117647058824
5 => 7 0.17647058823529413
5 => 3 0.058823529411764705
5 => 2 0.17647058823529413
5 => 17 0.058823529411764705
5 2 => 4 0.3333333333333333
5 2 => 14 0.3333333333333333
5 2 => 9 0.3333333333333333
5 2 4 => 0 1.0
0 2 => 4 0.8
0 2 => -1 0.2
0 2 4 => 6 0.5
0 2 4 => 5 0.5
5 4 => 2 1.0
1 => 2 0.16666666666666666
1 => 4 0.6666666666666666
1 => 7 0.08333333333333333
1 => 0 0.08333333333333333
1 4 => 2 1.0
9 => 11 0.2033898305084746
9 => 12 0.06779661016949153
9 => 14 0.05084745762711865
9 => 6 0.06779661016949153
9 => 7 0.5423728813559322
9 => 5 0.03389830508474576
9 => 8 0.01694915254237288
9 => 10 0.01694915254237288
9 5 => 17 0.5
9 5 => 2 0.5
2 4 => 2 0.4444444444444444
2 4 => 5 0.2222222222222222
2 4 => 6 0.2222222222222222
2 4 => 0 0.1111111111111111
2 4 5 => 7 1.0
7 4 5 => 3 0.5
7 4 5 => 2 0.5
-5 2 => 7 0.5
-5 2 => 1 0.5
14 => 12 0.27419354838709675
14 => 16 0.25806451612903225
14 => 19 0.08064516129032258
14 => 2 0.03225806451612903
14 => 11 0.1935483870967742
14 => 15 0.06451612903225806
14 => 10 0.016129032258064516
14 => 7 0.016129032258064516
14 => 13 0.016129032258064516
14 => 9 0.016129032258064516
14 => 17 0.03225806451612903
14 2 => 11 1.0
-2 => 2 1.0
-2 2 => 7 1.0
5 4 2 => 0 0.8888888888888888
5 4 2 => 7 0.1111111111111111
8 => 4 0.2222222222222222
8 => 9 0.6666666666666666
8 => 11 0.1111111111111111
8 4 => 2 1.0
8 4 2 => -1 1.0
1 4 2 => 1 0.5
1 4 2 => 4 0.5
6 4 2 => 1 0.8
6 4 2 => 0 0.2
2 4 2 => 0 1.0
7 4 2 => 7 1.0
1 2 => -1 1.0
-3 -1 => -5 1.0
1 2 -1 => -5 1.0
1 0 => -1 1.0
1 0 -1 => 18 1.0
-5 -1 => 0 1.0
0 7 => 6 0.25
0 7 => 17 0.5
0 7 => 12 0.25
1 7 => 10 1.0
14 7 => 13 1.0
-1 7 => 8 1.0
11 7 => 6 0.3333333333333333
11 7 => 8 0.3333333333333333
11 7 => 5 0.16666666666666666
11 7 => 14 0.16666666666666666
12 => 16 0.15714285714285714
12 => 11 0.34285714285714286
12 => 14 0.2
12 => 19 0.1
12 => 9 0.1
12 => 13 0.07142857142857142
12 => -5 0.014285714285714285
12 => 7 0.014285714285714285
12 7 => 4 1.0
5 7 => 4 0.6666666666666666
5 7 => 9 0.3333333333333333
9 7 => 5 0.1875
9 7 => 15 0.0625
9 7 => 6 0.5
9 7 => 9 0.15625
9 7 => 11 0.0625
9 7 => 4 0.03125
7 9 => 7 0.35294117647058826
7 9 => 11 0.35294117647058826
7 9 => 12 0.11764705882352941
7 9 => 14 0.058823529411764705
7 9 => 6 0.11764705882352941
7 9 7 => 15 0.3333333333333333
7 9 7 => 5 0.3333333333333333
7 9 7 => 9 0.3333333333333333
13 => 14 0.8181818181818182
13 => -5 0.09090909090909091
13 => 9 0.09090909090909091
13 9 => 7 1.0
13 9 7 => 4 1.0
-5 7 => 8 1.0
2 7 => 12 0.2857142857142857
2 7 => 10 0.14285714285714285
2 7 => -10 0.2857142857142857
2 7 => 16 0.14285714285714285
2 7 => -2 0.14285714285714285
16 => 17 0.20634920634920634
16 => 14 0.38095238095238093
16 => 12 0.19047619047619047
16 => 7 0.09523809523809523
16 => 18 0.031746031746031744
16 => 11 0.047619047619047616
16 => 13 0.015873015873015872
16 => 19 0.015873015873015872
16 => 0 0.015873015873015872
16 7 => 17 0.2
16 7 => 6 0.2
16 7 => 4 0.2
16 7 => 9 0.4
6 7 => 9 0.42105263157894735
6 7 => 14 0.10526315789473684
6 7 => 6 0.15789473684210525
6 7 => 4 0.10526315789473684
6 7 => 12 0.10526315789473684
6 7 => 17 0.05263157894736842
6 7 => 8 0.05263157894736842
6 7 6 => 7 1.0
6 7 6 7 => 6 0.3333333333333333
6 7 6 7 => 8 0.3333333333333333
6 7 6 7 => 17 0.3333333333333333
6 4 6 => 7 1.0
6 4 6 7 => 12 1.0
9 6 => 7 0.5
9 6 => 2 0.5
9 6 7 => 14 1.0
21 => 12 0.6666666666666666
21 => 17 0.3333333333333333
21 12 => 11 0.5
21 12 => 14 0.5
21 12 14 => 12 1.0
21 12 14 12 => 14 1.0
14 12 => 11 0.8235294117647058
14 12 => 14 0.058823529411764705
14 12 => 16 0.11764705882352941
7 12 => 16 0.8
7 12 => -5 0.2
16 12 => 19 0.5
16 12 => 9 0.3333333333333333
16 12 => 7 0.08333333333333333
16 12 => 13 0.08333333333333333
19 => 16 0.7083333333333334
19 => 18 0.125
19 => 14 0.041666666666666664
19 => 20 0.08333333333333333
19 => 17 0.041666666666666664
19 16 => 14 0.75
19 16 => 13 0.0625
19 16 => 12 0.125
19 16 => 17 0.0625
19 16 12 => 13 0.5
19 16 12 => 7 0.5
9 12 => 11 0.5
9 12 => 16 0.5
0 12 => 11 0.2
0 12 => 9 0.4
0 12 => 13 0.2
0 12 => 16 0.2
14 11 => 8 0.16666666666666666
14 11 => 7 0.5
14 11 => 12 0.25
14 11 => 0 0.08333333333333333
14 11 12 => 13 0.3333333333333333
14 11 12 => 14 0.3333333333333333
14 11 12 => 19 0.3333333333333333
16 11 => 12 1.0
16 11 12 => 14 0.3333333333333333
16 11 12 => 13 0.6666666666666666
2 11 => 12 1.0
2 11 12 => 16 1.0
10 => 1 0.25
10 => 13 0.25
10 => 11 0.5
10 11 => 6 0.5
10 11 => 12 0.5
10 11 12 => 9 1.0
12 11 => 9 0.5
12 11 => 12 0.3333333333333333
12 11 => 14 0.08333333333333333
12 11 => 6 0.08333333333333333
12 11 12 => 14 0.8571428571428571
12 11 12 => 11 0.14285714285714285
18 => 19 0.7142857142857143
18 => 16 0.2857142857142857
18 16 => 11 1.0
15 => 16 1.0
15 16 => 12 0.3333333333333333
15 16 => 18 0.3333333333333333
15 16 => 7 0.3333333333333333
17 => 16 0.45454545454545453
17 => 19 0.18181818181818182
17 => 13 0.045454545454545456
17 => 14 0.13636363636363635
17 => 11 0.045454545454545456
17 => 9 0.045454545454545456
17 => 21 0.045454545454545456
17 => 18 0.045454545454545456
17 16 => 14 0.8
17 16 => 0 0.1
17 16 => 11 0.1
