4 => 2 0.75
4 => 9 0.25
2 => 0 0.42857142857142855
2 => 5 0.14285714285714285
2 => 4 0.14285714285714285
2 => 1 0.14285714285714285
2 => 11 0.14285714285714285
0 => -1 0.5
0 => 2 0.16666666666666666
0 => 16 0.16666666666666666
0 => 9 0.16666666666666666
0 2 => 5 1.0
7 => 2 0.25
7 => 6 0.25
7 => 4 0.25
7 => 9 0.25
7 2 => 4 1.0
1 => 2 1.0
1 2 => 11 1.0
-1 => 0 0.75
-1 => -3 0.25
5 => 2 1.0
-3 => -1 1.0
16 => 12 1.0
12 => 9 0.3333333333333333
12 => 7 0.3333333333333333
12 => 11 0.3333333333333333
9 => 6 0.5
9 => 7 0.25
9 => 14 0.25
6 => 7 0.6666666666666666
6 => 4 0.3333333333333333
11 => 21 0.5
11 => 12 0.5
21 => 17 1.0
17 => 14 1.0
14 => 12 1.0
