17 => 14 0.17647058823529413
17 => 12 0.11764705882352941
17 => 3 0.058823529411764705
17 => 15 0.08823529411764706
17 => 27 0.14705882352941177
17 => 10 0.14705882352941177
17 => 26 0.17647058823529413
17 => 24 0.08823529411764706
14 => 26 0.5
14 => 17 0.5
14 17 => 27 0.5
14 17 => 24 0.5
19 => 15 0.42105263157894735
19 => 22 0.3157894736842105
19 => 17 0.2631578947368421
19 17 => 10 1.0
15 => 27 0.25
15 => 10 0.15
15 => 3 0.2
15 => 19 0.35
15 => 17 0.05
15 17 => 15 1.0
26 => 17 0.38095238095238093
26 => 24 0.3333333333333333
26 => 14 0.2857142857142857
26 17 => 12 0.5
26 17 => 15 0.25
26 17 => 27 0.25
24 => 17 0.35
24 => 3 0.15
24 => 22 0.2
24 => 12 0.3
24 17 => 14 0.7142857142857143
24 17 => 3 0.2857142857142857
12 => 24 0.5384615384615384
12 => 17 0.46153846153846156
12 17 => 26 1.0
26 14 => 17 1.0
17 14 => 26 1.0
3 => 26 0.2
3 => 22 0.3
3 => 15 0.3
3 => 27 0.1
3 => -2 0.1
3 26 => 17 1.0
27 => 15 0.21428571428571427
27 => 26 0.5
27 => 3 0.07142857142857142
27 => 10 0.21428571428571427
27 26 => 24 1.0
17 26 => 14 1.0
14 26 => 17 1.0
17 12 => 24 1.0
24 12 => 17 1.0
12 24 => 17 1.0
17 24 => 12 1.0
22 => 19 0.4666666666666667
22 => 12 0.2
22 => 15 0.13333333333333333
22 => 24 0.2
22 24 => 12 1.0
26 24 => 3 0.42857142857142855
26 24 => 22 0.5714285714285714
17 3 => 26 1.0
27 3 => 27 1.0
24 3 => 22 1.0
15 3 => 15 0.75
15 3 => -2 0.25
19 15 => 10 0.375
19 15 => 3 0.5
19 15 => 17 0.125
3 15 => 19 1.0
26 17 15 => 27 1.0
27 15 => 27 1.0
22 15 => 19 1.0
17 15 => 27 0.6666666666666666
17 15 => 19 0.3333333333333333
17 15 27 => 3 0.5
17 15 27 => 15 0.5
17 27 => 10 0.6
17 27 => 15 0.4
10 => 19 0.45454545454545453
10 => 15 0.09090909090909091
10 => 22 0.18181818181818182
10 => 27 0.2727272727272727
10 22 => 15 1.0
3 22 => 19 1.0
19 22 => 12 0.5
19 22 => 24 0.5
24 22 => 19 1.0
22 19 => 15 1.0
10 19 => 22 0.2
10 19 => 17 0.8
27 10 => 27 1.0
-2 => 15 1.0
