-27|	-28|	0.14285714285714285
-27|	-29|-27	0.6666666666666666
-27|	-22|-27	0.6666666666666666
-32|	-27|-32	1.0
-19|	-18|	0.3333333333333333
-19|	-27|-19	1.0
-19|	-22|-19	1.0
-24|	-25|	0.2857142857142857
-24|	-27|-24	1.0
-24|	-29|-24	0.5
-24|	-22|-24	1.0
-24|	-30|-24	1.0
-20|	-22|	0.2
-20|	-19|	0.6
-20|	-27|-20	1.0
-25|	-27|-25	1.0
-25|	-20|-25	1.0
-29|	-17|	0.2
-29|	-31|	0.17777777777777778
-29|	-27|-29	1.0
-29|	-24|-29	0.4
-29|	-22|-29	1.0
-17|	-29|-17	1.0
-17|	-24|-17	1.0
-28|	-29|-28	1.0
-22|	-20|	0.5714285714285714
-22|	-29|-22	0.6666666666666666
-30|	-32|	0.4444444444444444
-30|	-29|-30	1.0
-30|	-25|-30	1.0
-18|	-17|-18	1.0
-31|	-30|	1.0
-27|-32	-22|-27	1.0
-27|-19	-22|-27	1.0
-27|-24	-29|-27.-24	1.0
-27|-20	-22|-27	1.0
-27|-25	-29|-27	1.0
-27|-29	-28|	1.0
-29|-27	-31|	0.6666666666666666
-29|-27	-27|-29	0.3333333333333333
-29|-17	-24|-29.-17	0.75
-29|-28	-17|	1.0
-22|-27	-20|	0.6666666666666666
-22|-27	-29|-22.-27	1.0
-29|-22	-17|	0.3333333333333333
-29|-22	-24|-29	0.6666666666666666
-29|-24	-24|-29.-24	1.0
-29|-24	-22|-29	0.5
-29|-30	-17|	1.0
-17|-18	-29|-17	1.0
-24|-17	-22|-24	1.0
-24|-29	-25|	0.4
-24|-29	-29|-24	0.4
-24|-29	-27|-24	0.15
-24|-29	-30|-24	0.05
-22|-19	-29|-22	1.0
-22|-29	-29|-22	1.0
-20|-25	-27|-20	1.0
-22|-24	-20|-22.-24	1.0
-25|-30	-20|-25	1.0
-30|-24	-29|-30	1.0
-29|-27.-24	-27|-29	1.0
-29|-22.-27	-17|	1.0
-24|-29.-24	-25|	1.0
-24|-29.-17	-27|-24	0.75
-24|-29.-17	-30|-24	0.25
-20|-22.-24	-22|	1.0
