9|	7|	0.38235294117647056
9|	11|	0.17647058823529413
9|	5|	0.29411764705882354
9|	12|9	1.0
7|	9|7	0.5555555555555556
7|	4|7	1.0
0|	-1|	0.11764705882352941
0|	-7|	0.058823529411764705
0|	4|	0.17647058823529413
0|	7|0	0.5
0|	12|0	1.0
0|	-3|0	1.0
0|	-5|0	1.0
0|	2|0	1.0
12|	11|	0.023809523809523808
12|	16|	0.023809523809523808
12|	14|	0.35714285714285715
12|	9|12	0.6666666666666666
12|	17|12	1.0
12|	0|12	1.0
11|	12|11	0.7142857142857143
14|	12|14	1.0
14|	16|14	1.0
16|	12|16	1.0
16|	17|16	1.0
17|	16|17	1.0
17|	14|17	1.0
17|	21|17	1.0
21|	19|	0.5
21|	17|21	1.0
-1|	0|-1	0.5
-1|	-5|-1	0.5
2|	0|2	0.6666666666666666
2|	4|2	0.6666666666666666
-3|	-8|	0.5
-3|	0|-3	1.0
-5|	-7|	0.3333333333333333
-5|	-1|	0.2222222222222222
-5|	0|-5	0.25
4|	0|4	0.5
4|	2|4	0.6
-7|	-3|-7	1.0
-7|	-5|-7	1.0
-8|	-5|-8	1.0
5|	4|5	1.0
19|	21|19	1.0
9|7	5|	0.5555555555555556
9|7	11|	0.3333333333333333
9|7	7|	0.1111111111111111
7|0	9|7.0	1.0
7|0	4|7	0.5
9|12	7|	0.6666666666666666
9|12	12|9	0.3333333333333333
12|14	9|12	1.0
12|16	0|12	1.0
12|9	17|12	1.0
12|0	14|	1.0
12|11	14|	0.7142857142857143
12|11	16|	0.14285714285714285
12|11	11|	0.14285714285714285
16|14	12|16	1.0
16|17	17|16	1.0
17|16	14|17	1.0
17|21	16|17	1.0
17|12	21|17	1.0
14|17	16|14	1.0
0|-1	-7|	0.5
0|-1	2|0	0.5
0|2	12|0	0.6666666666666666
0|2	7|0	0.3333333333333333
4|2	2|4.2	1.0
4|2	0|4	0.6666666666666666
0|-3	-3|0	1.0
0|-5	4|0.-5	1.0
0|-5	-5|0	0.75
-5|-1	-1|	0.5
-5|-1	0|-5.-1	1.0
0|4	4|	0.5
0|4	-1|	0.25
0|4	7|0	0.25
0|12	-1|	1.0
-3|-7	0|-3	1.0
-3|0	-8|	1.0
-5|-8	0|-5	1.0
-5|-7	-1|	1.0
-5|0	-7|	1.0
4|5	2|4.5	1.0
4|7	2|4	1.0
2|4	4|2.4	1.0
2|4	0|2	0.6
2|0	4|2	1.0
21|17	19|	1.0
21|19	17|21	1.0
9|7.0	11|	1.0
2|4.2	0|2.4.2	1.0
0|-5.-1	4|0.-5	1.0
4|0.-5	0|4.0.-5	1.0
4|2.4	0|4	1.0
2|4.5	0|2	1.0
0|2.4.2	7|0	1.0
0|4.0.-5	7|0	1.0
