-9 => -11 1.0
-11 => -13 0.25
-11 => -22 0.25
-11 => -9 0.375
-11 => -17 0.125
-18 => -14 0.75
-18 => -11 0.25
-18 -11 => -17 0.5
-18 -11 => -13 0.5
-13 => -22 1.0
-22 => -19 0.2857142857142857
-22 => -14 0.42857142857142855
-22 => -18 0.14285714285714285
-22 => -13 0.14285714285714285
-14 => -22 0.03225806451612903
-14 => -18 0.9354838709677419
-14 => -17 0.03225806451612903
-14 -22 => -18 1.0
-19 => -9 1.0
-22 -14 => -18 0.6666666666666666
-22 -14 => -22 0.3333333333333333
-22 -14 -18 => -11 1.0
-17 => -14 0.5
-17 => -13 0.5
