7 => -24 0.024193548387096774
7 => 6 0.08870967741935484
7 => 4 0.11290322580645161
7 => 5 0.1693548387096774
7 => 0 0.06451612903225806
7 => 12 0.08870967741935484
7 => 11 0.04838709677419355
7 => 13 0.024193548387096774
7 => 9 0.11290322580645161
7 => -1 0.03225806451612903
7 => 14 0.03225806451612903
7 => -10 0.03225806451612903
7 => -13 0.016129032258064516
7 => -15 0.016129032258064516
7 => 16 0.024193548387096774
7 => -29 0.016129032258064516
7 => 2 0.024193548387096774
7 => -5 0.008064516129032258
7 => -36 0.008064516129032258
7 => -17 0.008064516129032258
7 => -2 0.008064516129032258
7 => -16 0.008064516129032258
7 => -9 0.008064516129032258
7 => 15 0.008064516129032258
7 => -12 0.016129032258064516
8 => 11 0.25
8 => -7 0.20833333333333334
8 => 9 0.5
8 => 2 0.041666666666666664
8 11 => 7 0.5
8 11 => 9 0.3333333333333333
8 11 => 5 0.16666666666666666
8 11 7 => 4 1.0
11 => -7 0.036585365853658534
11 => 12 0.23780487804878048
11 => 9 0.3231707317073171
11 => 14 0.10365853658536585
11 => 7 0.10975609756097561
11 => -13 0.018292682926829267
11 => 10 0.012195121951219513
11 => 18 0.012195121951219513
11 => 1 0.012195121951219513
11 => 4 0.024390243902439025
11 => 6 0.012195121951219513
11 => -5 0.03048780487804878
11 => -6 0.012195121951219513
11 => 2 0.018292682926829267
11 => -1 0.012195121951219513
11 => -19 0.006097560975609756
11 => 5 0.006097560975609756
11 => 16 0.006097560975609756
11 => -12 0.006097560975609756
11 7 => 9 0.3888888888888889
11 7 => 11 0.1111111111111111
11 7 => 4 0.16666666666666666
11 7 => 0 0.1111111111111111
11 7 => -17 0.05555555555555555
11 7 => -29 0.1111111111111111
11 7 => 16 0.05555555555555555
14 => 16 0.24786324786324787
14 => 12 0.21367521367521367
14 => -7 0.02564102564102564
14 => 10 0.02564102564102564
14 => 13 0.06837606837606838
14 => 17 0.05982905982905983
14 => 9 0.042735042735042736
14 => 11 0.13675213675213677
14 => 5 0.02564102564102564
14 => -9 0.017094017094017096
14 => -2 0.017094017094017096
14 => 4 0.02564102564102564
14 => -5 0.03418803418803419
14 => -17 0.017094017094017096
14 => 2 0.017094017094017096
14 => -1 0.017094017094017096
14 => -8 0.008547008547008548
14 12 => 9 0.32
14 12 => 11 0.56
14 12 => 21 0.04
14 12 => -24 0.04
14 12 => -10 0.04
14 12 11 => 9 0.14285714285714285
14 12 11 => 7 0.14285714285714285
14 12 11 => 4 0.14285714285714285
14 12 11 => 12 0.42857142857142855
14 12 11 => 14 0.14285714285714285
14 12 11 7 => 0 1.0
5 => -1 0.08823529411764706
5 => 4 0.29411764705882354
5 => 2 0.16176470588235295
5 => -5 0.04411764705882353
5 => 9 0.11764705882352941
5 => -12 0.058823529411764705
5 => 3 0.029411764705882353
5 => 6 0.029411764705882353
5 => 7 0.07352941176470588
5 => 0 0.029411764705882353
5 => -2 0.014705882352941176
5 => -18 0.014705882352941176
5 => -4 0.014705882352941176
5 => 13 0.014705882352941176
5 => 11 0.014705882352941176
5 4 => 9 0.15
5 4 => -12 0.2
5 4 => 0 0.1
5 4 => 2 0.15
5 4 => -2 0.1
5 4 => 5 0.15
5 4 => 7 0.05
5 4 => 11 0.05
5 4 => -19 0.05
5 4 7 => 2 1.0
4 => 2 0.2
4 => -12 0.047619047619047616
4 => 0 0.08571428571428572
4 => -5 0.10476190476190476
4 => 7 0.09523809523809523
4 => -2 0.01904761904761905
4 => 9 0.10476190476190476
4 => 8 0.06666666666666667
4 => 10 0.02857142857142857
4 => -7 0.01904761904761905
4 => 5 0.08571428571428572
4 => 11 0.0380952380952381
4 => 6 0.02857142857142857
4 => 12 0.01904761904761905
4 => -15 0.009523809523809525
4 => -1 0.01904761904761905
4 => 3 0.009523809523809525
4 => -6 0.009523809523809525
4 => -19 0.009523809523809525
4 7 => 12 0.5
4 7 => 5 0.1
4 7 => 15 0.1
4 7 => 13 0.1
4 7 => 2 0.1
4 7 => -16 0.1
-2 => 7 0.2
-2 => -1 0.5
-2 => 4 0.1
-2 => -19 0.1
-2 => -4 0.1
-2 4 => 7 1.0
-2 4 7 => 13 1.0
2 => 0 0.19
2 => -17 0.07
2 => -1 0.22
2 => -5 0.04
2 => -12 0.03
2 => 1 0.03
2 => 5 0.07
2 => 10 0.02
2 => 14 0.05
2 => -10 0.04
2 => 11 0.03
2 => 7 0.03
2 => 4 0.1
