unweighted_abruptness	weighted_abruptness	branchiness_mean	branchiness_variance	repeteadness_mean	repeteadness_variance	melodic_mean	melodic_variance	pitch_in_piece	pitch_in_rules	pitch_between_rules
1	2	3.8055555555555554	2.989969135802469	5.0	1.9133387755102045	1.7222222222222223	0.3117283950617284	26	2.513888888888889	5.095238095238095
1	1	3.4285714285714284	2.3877551020408165	3.099999999999998	0.8163988919667591	1.3571428571428572	0.22959183673469383	10	1.2142857142857142	4.0
8	8	3.2777777777777777	1.700617283950617	4.0	1.048384	1.6944444444444444	0.3233024691358024	24	3.5833333333333335	6.352941176470588
3	4	4.0	4.8	10.857142857143	10.976215588163825	1.832258064516129	0.2815400624349636	141	2.9161290322580644	5.6381578947368425
2	8	5.112903225806452	10.188865764828302	5.0	1.554861137901916	1.8790322580645162	0.16278616024973985	158	12.28225806451613	21.339712918660286
5	10	3.7777777777777777	4.756172839506172	10.0	8.56910088618173	1.8333333333333333	0.3611111111111111	25	3.7916666666666665	7.012987012987013
3	3	4.444444444444445	5.650422352176738	17.0	28.824108008179923	1.935672514619883	0.25901986936151294	29	5.491228070175438	8.560240963855422
12	3	3.473684210526316	2.0914127423822713	9.0	7.209545855379189	1.605263157894737	0.23891966759002767	21	2.473684210526316	6.108108108108108
2	4	3.6363636363636362	1.5041322314049588	1.0	0.0	1.2727272727272727	0.1983471074380165	12	0.8181818181818182	2.0
8	8	3.5774647887323945	3.7651259670700252	9.0	7.383672839506173	2.112676056338028	0.8605435429478278	20	3.619718309859155	6.413793103448276
2	2	4.062015503875969	4.554293612162731	13.0	14.223271488813905	1.930232558139535	0.39048134126554895	140	6.093023255813954	11.36
2	4	3.3461538461538463	1.687869822485207	7.0	3.7804683195592284	1.8269230769230769	0.4508136094674556	22	2.5384615384615383	5.235294117647059
3	3	2.6666666666666665	0.8888888888888888	2.549999999999999	0.4661224489795739	1.2222222222222223	0.1728395061728395	9	0.3333333333333333	2.1666666666666665
2	14	3.935483870967742	3.41519250780437	4.0	1.361570247933884	1.3870967741935485	0.23725286160249745	153	2.967741935483871	13.736842105263158
3	9	3.020408163265306	2.060807996668055	6.044444444444448	3.322636091413123	1.8775510204081634	0.5156184922948772	134	2.326530612244898	7.0256410256410255
7	2	3.5376884422110555	3.3038559632332514	16.84375000000025	23.11552782563757	1.979899497487437	0.41165627130628013	142	7.150753768844221	8.71938775510204
12	3	3.9851851851851854	4.2812620027434845	6.0	2.864229352995033	2.2444444444444445	0.8958024691358024	32	3.7037037037037037	6.0754716981132075
1	12	3.5616438356164384	3.725652092325014	13.0	15.83055275459893	2.0273972602739727	0.4650028147870145	146	5.2465753424657535	8.057692307692308
10	31	4.219428571428572	8.358708244897958	14.8	20.528387997429935	2.384	0.5062582857142858	156	14.299428571428571	18.724025974025974
7	1	3.066666666666667	1.528888888888889	3.1312499999999988	0.8020833333333334	1.2	0.16000000000000003	16	1.1333333333333333	4.222222222222222
2	7	3.9906542056074765	5.27094069351035	11.0	10.652609984802186	2.317757009345794	0.7027688007686261	31	5.313084112149533	8.797752808988765
3	1	4.0	5.220338983050848	7.0	4.2467652875803585	1.9406779661016949	0.5642775064636599	34	3.6271186440677967	6.486238532110092
7	1	3.5	4.178571428571429	4.0	1.0167666666666706	1.5714285714285714	0.3877551020408164	19	1.6428571428571428	3.4761904761904763
2	1	3.111111111111111	0.9876543209876544	3.5	0.9917355371900826	1.1111111111111112	0.09876543209876544	12	0.2222222222222222	3.4
3	8	2.85	2.0775000000000006	7.0	4.585595571254585	2.225	1.8743750000000001	22	3.525	6.0
10	4	4.492753623188406	5.20646922915354	5.0	1.9807114172790907	1.818840579710145	0.19181894559966395	32	4.0144927536231885	6.524752475247524
2	5	3.230769230769231	1.6390532544378695	6.1499999999999915	3.0894139615053153	1.5384615384615385	0.2485207100591716	14	2.1153846153846154	5.36
9	5	4.155339805825243	4.509850127250448	7.0	4.402816203690516	2.179611650485437	0.506574606466208	137	4.839805825242719	8.433526011560694
1	1	2.857142857142857	1.2653061224489797	1.8499999999999996	0.1875	1.0	0.0	10	0.0	2.0
4	7	4.909090909090909	13.646694214876034	6.0	3.3688902027200665	2.0464876033057853	0.18275625811078475	172	13.709710743801653	19.219607843137254
2	1	3.3636363636363638	3.322314049586777	6.0	2.885014792899408	1.4090909090909092	0.24173553719008256	15	0.9090909090909091	3.6875
1	7	3.450980392156863	3.5809304113802383	10.0	9.415683893845305	1.9803921568627452	0.8035371011149557	22	3.823529411764706	7.043478260869565
10	4	4.159420289855072	5.945599663936148	10.0	8.297776453029007	2.3768115942028984	0.7565637471119513	24	5.579710144927536	7.753846153846154
4	17	4.2122448979591836	4.624339858392335	6.0	3.2038624028961284	1.9795918367346939	0.38733860891295296	46	5.493877551020408	10.049382716049383
2	3	3.875	3.359375	4.0	1.3609467455621302	1.4375	0.24609375	12	1.125	2.8
7	8	3.3076923076923075	3.828402366863905	7.0	3.10100394070182	1.5769230769230769	0.2440828402366864	24	3.423076923076923	5.304347826086956
7	12	3.259259259259259	2.56241426611797	9.0	6.994280064967164	1.4074074074074074	0.24142661179698213	19	1.5555555555555556	4.826086956521739
5	5	3.12	1.9456000000000002	11.0	10.314083121991613	1.6	0.3999999999999999	19	3.12	7.523809523809524
1	2	3.9130434782608696	2.1663516068052933	4.0	1.2622222222222221	1.434782608695652	0.33270321361058597	20	1.0434782608695652	6.333333333333333
7	5	3.4615384615384617	3.402366863905326	6.0	2.745866974240677	1.5769230769230769	0.39792899408284027	19	1.8076923076923077	4.428571428571429
5	3	3.968	4.750976	13.0	14.720747951140515	2.096	0.550784	26	3.992	6.8090909090909095
9	3	4.587301587301587	6.274124464600657	10.449999999999932	9.586059925156203	1.9603174603174602	0.30794910556815314	139	4.325396825396825	8.010204081632653
4	10	4.045197740112994	3.5007820230457396	4.811666666666548	1.4456154891447968	2.0451977401129944	0.4273356953621246	28	4.451977401129944	6.5773809523809526
3	1	3.04	1.7984	5.0	1.775018261504748	1.72	0.9216	21	1.04	3.533333333333333
1	1	3.473684210526316	1.3019390581717454	6.0	2.7423822714681445	1.5789473684210527	0.3490304709141274	12	1.631578947368421	3.5
2	1	4.233766233766234	6.166132568729972	10.0	8.013255582571247	2.1948051948051948	0.6114015854275595	25	4.2272727272727275	6.5859375
2	1	3.3043478260869565	2.0378071833648392	6.0	2.932448979591837	1.434782608695652	0.33270321361058597	13	1.2608695652173914	3.1578947368421053
8	4	4.0	3.061224489795918	9.0	7.110271213762924	1.9795918367346939	0.46897126197417743	24	2.8469387755102042	4.7
10	8	3.9753086419753085	4.295686633135192	9.0	6.213488975984259	1.8148148148148149	0.299039780521262	22	3.345679012345679	5.961538461538462
2	3	3.4915254237288136	3.334673944268889	15.0	18.757615193876568	1.9322033898305084	0.4699798908359667	122	3.5762711864406778	8.218181818181819
14	1	3.978798586572438	4.3317059771004764	16.0	22.38102213748609	1.9505300353356891	0.357976750864663	142	5.554770318021202	9.750788643533124
2	4	3.5714285714285716	3.7091836734693877	4.0	0.866961233510307	1.6607142857142858	0.474170918367347	33	1.6785714285714286	4.571428571428571
2	7	4.36989247311828	7.3126419239218405	16.0	21.921808766419918	2.5720430107526884	0.8211538906231932	136	5.823655913978494	8.48663101604278
2	1	3.3333333333333335	1.9191919191919193	12.0	10.939230103806228	1.5151515151515151	0.2497704315886134	21	1.7575757575757576	4.966666666666667
19	1	3.5952380952380953	3.1218820861678	8.0	5.802790240148098	1.7976190476190477	0.3757086167800454	141	7.214285714285714	13.941176470588236
5	2	3.658536585365854	3.590719809637121	4.099999999999994	1.506885776430647	1.7317073170731707	0.5377751338488995	22	1.6585365853658536	5.12
17	7	4.026143790849673	6.058140031611774	13.0	15.010624870636331	2.4901960784313726	0.9100346020761246	130	4.611111111111111	7.7370517928286855
17	2	3.3333333333333335	3.0972222222222228	6.0	2.6787597494877384	2.1041666666666665	1.343315972222222	153	4.5625	11.15
1	2	3.2	3.36	2.4499999999999993	0.40972222222222215	1.2666666666666666	0.32888888888888873	14	1.0666666666666667	4.625
1	5	3.67816091954023	4.287224203989959	7.52	4.415733268902481	2.0	0.7816091954022989	86	2.9655172413793105	5.816666666666666
10	1	3.7766497461928936	3.4932618722461286	10.0	8.387668169851116	2.3908629441624365	0.7253987477131594	24	4.756345177664975	6.699029126213592
12	20	3.6666666666666665	2.7836257309941517	12.0	12.496349897634165	2.0789473684210527	0.5463988919667588	132	5.0964912280701755	8.862068965517242
12	2	4.166666666666667	4.972222222222222	3.6999999999999993	0.9135802469135802	1.3333333333333333	0.22222222222222218	26	1.3333333333333333	4.833333333333333
4	6	4.453125	8.963427734375	20.0	36.8691714623136	2.53125	0.5271484375	129	8.1015625	10.571658615136876
5	2	3.3333333333333335	1.5555555555555556	1.0	0.0	1.0	0.0	10	0.0	3.0
1	4	3.5	2.375	5.0	2.024691358024691	1.375	0.234375	15	0.9375	2.888888888888889
4	5	3.3980582524271843	2.0842680742765576	12.0	12.806416254735321	2.029126213592233	0.5525497219342068	23	3.5436893203883497	4.953271028037383
5	8	4.78419452887538	8.497500946960947	12.8	13.39367267804889	2.1671732522796354	0.36111085448212793	155	5.3890577507598785	8.368839427662957
15	24	3.6470588235294117	5.498961937716264	8.0	4.951388888888889	1.7058823529411764	0.20761245674740486	153	9.894117647058824	17.510204081632654
2	12	4.0	4.333333333333333	3.299999999999997	0.8048979591836734	1.6666666666666667	0.4888888888888888	16	1.8666666666666667	5.470588235294118
1	1	3.2857142857142856	2.6326530612244903	2.4499999999999993	0.4097222222222221	1.4285714285714286	0.3877551020408164	12	1.4285714285714286	4.75
2	5	4.027397260273973	3.8759617188966033	13.0	14.734835196237729	2.0616438356164384	0.5372959279414524	146	3.8698630136986303	10.775862068965518
1	2	4.02970297029703	4.375355357317909	11.0	11.029631345257483	1.8514851485148516	0.3838839329477502	140	4.589108910891089	10.605263157894736
6	1	3.3333333333333335	1.2222222222222225	1.0	0.0	1.0	0.0	8	0.0	5.5
7	9	3.4153846153846152	2.304378698224852	7.0	3.8336581605744664	1.7692307692307692	0.48520710059171596	33	3.8615384615384616	7.04
5	7	3.694915254237288	1.5340419419706979	10.0	8.132574018786185	1.88135593220339	0.30795748348175817	19	3.7966101694915255	6.333333333333333
3	1	3.5714285714285716	3.2448979591836733	12.0	12.847578403244954	2.0476190476190474	0.5532879818594105	137	3.634920634920635	6.507462686567164
1	2	3.2222222222222223	1.2839506172839505	6.0	2.7319944598337944	1.4444444444444444	0.2469135802469136	10	0.6666666666666666	2.5833333333333335
10	5	3.667506297229219	4.398264058524577	21.0	38.96237522576023	2.6851385390428213	1.2837337969278404	35	4.841309823677582	6.630541871921182
3	1	4.957816377171216	13.253803668515909	8.0	5.252299902514607	2.0136476426799006	0.17723309668799142	170	15.897022332506204	24.097502972651604
1	7	3.2857142857142856	1.4897959183673473	2.549999999999999	0.45	1.2857142857142858	0.20408163265306123	12	1.0	4.333333333333333
2	3	3.6515151515151514	3.060376492194674	9.59999999999934	7.750399171089854	2.0	0.4696969696969697	134	8.151515151515152	15.03968253968254
7	7	3.8877551020408165	3.9261765930862134	11.0	9.490143257534655	2.076530612244898	0.5400614327363598	37	2.8622448979591835	4.783625730994152
5	3	4.283464566929134	5.289726579453158	11.0	9.400767170569774	1.9448818897637796	0.36704073408146815	30	3.795275590551181	6.166666666666667
4	3	3.5	4.0	4.659999999999999	1.6406204081632654	1.4166666666666667	0.24305555555555555	17	1.2916666666666667	3.6875
6	19	4.156028368794326	6.074945928273226	28.0	67.38570169021503	2.102836879432624	0.45396358332075853	146	5.358156028368795	8.540925266903914
3	5	4.125490196078432	4.6195463283352565	12.0	12.209334866551432	2.4235294117647057	0.6049365628604383	29	5.305882352941176	7.189873417721519
1	6	3.696969696969697	2.8172635445362713	11.0	9.697376190404094	1.4545454545454546	0.24793388429752067	20	1.5454545454545454	4.555555555555555
2	2	3.8983050847457625	4.633725940821601	9.471428571428373	7.449790309814636	1.7796610169491525	0.6124676817006608	26	2.6610169491525424	4.94
17	7	3.638888888888889	2.452932098765432	11.0	10.485583166320787	1.9444444444444444	0.3441358024691358	46	11.243055555555555	15.503105590062113
2	10	4.473469387755102	7.57990837151187	12.0	11.54787729554203	2.179591836734694	0.4901957517700957	25	4.473469387755102	6.506437768240343
2	1	3.5714285714285716	2.9591836734693877	3.0	0.7801308539944869	1.4285714285714286	0.38775510204081637	10	0.6428571428571429	2.6
7	2	4.10752688172043	3.3217713030408142	11.688888888889	12.47860812978009	1.903225806451613	0.2594519597641346	153	5.763440860215054	9.536082474226804
2	9	4.407185628742515	5.582702857757539	7.0	4.21501077680851	2.0778443113772456	0.45501810749757965	141	6.526946107784431	12.638157894736842
2	12	4.045454545454546	4.134297520661156	8.0	5.469139811237735	1.7045454545454546	0.4354338842975208	134	8.136363636363637	20.741935483870968
5	5	3.2266666666666666	1.8286222222222224	29.949999999999818	70.28455687378596	1.9466666666666668	0.5838222222222224	160	3.64	8.955555555555556
5	24	3.896103896103896	4.950244560634171	8.0	4.857435730177405	1.6233766233766234	0.2867262607522349	168	6.038961038961039	17.29032258064516
12	1	4.0	3.28	3.0	0.5144628099173555	1.48	0.3296	22	1.96	7.083333333333333
1	12	4.136645962732919	6.863315458508544	10.0	8.288730752837125	2.2919254658385095	0.8526677211527334	142	9.298136645962733	15.579831932773109
7	2	3.5319148936170213	2.546853779990945	18.0	28.675064554031902	1.574468085106383	0.2444545043005884	22	3.0638297872340425	6.478260869565218
4	4	3.5918367346938775	2.2007496876301538	9.0	7.010195471146823	1.7755102040816326	0.33735943356934606	134	3.2653061224489797	7.163636363636364
3	9	3.942857142857143	4.263401360544218	19.0	29.182322051781508	1.8571428571428572	0.21768707482993196	27	5.190476190476191	6.8
8	7	5.013774104683195	8.950223497180673	8.0	5.254777840080336	1.9476584022038568	0.1763237180216895	150	11.785123966942148	19.11111111111111
2	2	2.6666666666666665	0.3888888888888889	2.3999999999999986	0.4023668639053254	1.1666666666666667	0.1388888888888889	12	0.3333333333333333	2.4285714285714284
1	9	3.5670103092783507	3.070251886491657	8.0	5.662267915298139	1.9793814432989691	0.5356573493463705	36	4.536082474226804	6.615384615384615
8	12	4.118343195266272	4.861734533104583	10.823529411764998	10.599747688118342	2.165680473372781	0.49326003991456885	22	3.757396449704142	5.833333333333333
1	2	4.067226890756302	4.56690911658781	8.0	4.842522427411054	2.100840336134454	0.6116799661040889	25	3.2184873949579833	5.068627450980392
3	127	3.25	1.6875	5.0	2.0364446424593456	1.8125	0.77734375	134	17.59375	28.807692307692307
3	2	4.262910798122066	7.311159602371664	19.0	29.443502598148292	2.1784037558685445	0.5033833674976305	138	5.36150234741784	8.25
4	2	3.857142857142857	3.5510204081632644	14.0	19.215587928937428	2.1011904761904763	0.4361890589569161	30	4.065476190476191	5.883333333333334
1	1	3.4615384615384617	3.556213017751479	6.0	2.648675999325349	1.4615384615384615	0.2485207100591716	23	1.5384615384615385	4.15
4	5	3.2413793103448274	2.3900118906064214	6.0	2.52386153085459	1.5862068965517242	0.38049940546967903	20	1.9310344827586208	5.096774193548387
5	7	3.3820224719101124	1.9102386062365864	21.0	36.951409182409066	1.9550561797752808	0.36876656987754075	36	8.039325842696629	11.065217391304348
6	1	4.023121387283237	4.970563667346053	8.0	4.796638697299005	1.8439306358381502	0.2935614287146246	44	3.398843930635838	6.298780487804878
5	6	3.903225806451613	3.9825702393340268	9.0	7.585367005334896	2.4153225806451615	0.7347652185223724	134	4.568548387096774	6.769953051643192
22	20	5.041666666666667	12.553819444444445	9.0	7.450094998505737	2.0277777777777777	0.19367283950617284	160	10.24826388888889	14.854748603351956
5	2	3.925650557620818	4.693356918782217	11.0	10.072538539444684	2.171003717472119	0.4540291040753997	134	5.66542750929368	8.331058020477816
2	4	3.4	3.04	4.549999999999997	1.5824	1.4	0.3400000000000001	19	1.9	6.0
7	5	3.6285714285714286	2.2048979591836737	9.0	7.351855523975296	1.8142857142857143	0.20836734693877548	22	3.5285714285714285	5.54320987654321
4	5	3.736842105263158	2.8781163434903045	8.299999999999983	6.033132154006243	1.763157894736842	0.6018005540166206	22	2.1842105263157894	5.206896551724138
3	2	3.0434782608695654	2.302457466918715	6.0	2.726590354663164	1.608695652173913	0.49905482041587906	14	1.2608695652173914	3.3333333333333335
3	3	3.7755102040816326	2.58225739275302	7.0	4.124255193236561	2.2142857142857144	0.6989795918367349	25	2.7857142857142856	4.481927710843373
21	18	5.089473684210526	12.713047091412744	15.0	22.996567707043283	2.039473684210526	0.19581024930747928	170	13.20657894736842	20.393419170243206
2	7	3.5	3.21875	13.851428571428855	16.082912811797474	2.15625	1.1630859375	141	7.296875	11.633333333333333
7	4	4.123376623376624	5.751011975037949	8.0	5.569031376433939	2.2694805194805197	0.6708867431270029	34	4.5227272727272725	7.399193548387097
5	5	2.5714285714285716	0.816326530612245	2.549999999999999	0.457066666666704	1.2857142857142858	0.20408163265306126	146	0.42857142857142855	49.833333333333336
2	2	3.3043478260869565	2.124763705103969	9.0	6.340247808147021	1.565217391304348	0.33270321361058597	15	1.608695652173913	4.428571428571429
10	10	3.942857142857143	5.631020408163265	8.0	5.316105115321954	2.165714285714286	0.5496816326530612	135	5.251428571428572	8.948571428571428
3	13	4.770731707317073	9.586460440214159	8.0	5.06633246108578	2.0390243902439025	0.2423795359904819	153	12.22439024390244	16.705314009661837
6	11	4.793103448275862	11.753745541022594	11.0	10.270586192811674	1.9482758620689655	0.1490487514863258	163	14.25344827586207	20.953488372093023
3	7	3.44	1.6864000000000001	7.0	4.5	1.76	0.6624000000000001	16	2.24	4.764705882352941
3	3	3.365079365079365	2.263542454018644	14.0	16.14806805074971	1.619047619047619	0.26757369614512466	137	2.4285714285714284	7.276923076923077
6	5	4.0	4.653846153846154	18.0	26.58462036331913	2.201923076923077	0.5073039940828402	41	5.836538461538462	8.322784810126583
6	7	4.886746987951807	9.204041225141529	8.0	4.711398216053622	2.436144578313253	0.5447176658440993	31	5.63132530120482	7.821316614420063
9	5	4.66321243523316	8.347714032591481	15.0	19.19622816593328	2.3488773747841107	0.47586661536029307	37	5.789291882556132	8.076045627376425
10	2	3.7606837606837606	3.1734969683687635	10.0	9.446258493933685	2.1538461538461537	0.6942800788954635	132	4.495726495726496	8.087378640776699
12	1	4.222222222222222	3.728395061728395	2.5	0.4297520661157025	1.2777777777777777	0.20061728395061726	16	0.8333333333333334	2.857142857142857
5	10	3.860805860805861	3.680258691247702	12.0	12.60462323730321	2.131868131868132	0.4368232500100633	158	7.315018315018315	10.246913580246913
1	5	4.373333333333333	6.393955555555555	7.7999999999999545	4.636721535414248	1.9133333333333333	0.26582222222222224	142	6.866666666666666	12.619402985074627
1	5	4.3310344827586205	5.5662782401902495	10.0	9.550234328761665	2.2241379310344827	0.4497621878715815	32	4.937931034482759	7.299595141700405
2	5	3.183673469387755	2.2723865056226566	7.732608695652	4.5933848813008265	1.8979591836734695	0.6630570595585172	134	4.326530612244898	15.372093023255815
28	39	4.631197097944377	11.9885309732443	13.0	15.478845838118845	2.1148730350665055	0.25887190044580655	163	13.512696493349456	17.420195439739413
9	2	3.391304347826087	2.064272211720227	10.0	7.624380627630668	1.891304347826087	0.4447069943289225	17	2.5652173913043477	4.760869565217392
3	3	3.5555555555555554	2.54320987654321	4.0	1.4310018903591688	1.5925925925925926	0.6117969821673527	20	1.6666666666666667	4.529411764705882
8	3	3.9444444444444446	4.008024691358026	10.392857142857267	9.030564530526041	2.1944444444444446	0.5121913580246913	28	4.311111111111111	6.579268292682927
5	7	3.6774193548387095	1.508844953173777	10.0	8.110898224141382	1.7741935483870968	0.43288241415192497	17	2.870967741935484	5.25
1	7	3.12	1.7056000000000002	4.0	1.3607967406066093	1.44	0.4064	19	0.96	4.111111111111111
10	12	4.1875	5.90234375	9.8	8.123736806285605	2.513392857142857	0.7721420599489797	34	5.243303571428571	7.696385542168675
2	8	3.430894308943089	1.82246017582127	10.0	8.738266455112363	2.4471544715447155	1.1415162932117129	20	3.4796747967479673	5.243478260869566
1	3	3.6910569105691056	4.16471676911891	7.0	3.393041768519503	2.3902439024390243	0.8233194527067221	22	3.2764227642276422	4.918367346938775
2	2	3.5081967213114753	1.9712442891695778	7.0	4.624789837618511	1.8524590163934427	0.3716742811072292	143	9.60655737704918	17.853846153846153
7	2	3.925925925925926	5.827846364883404	19.0	29.940269880840155	2.175925925925926	0.7746056241426612	129	4.351851851851852	9.0
7	3	3.63855421686747	3.3151400783858325	11.0	10.626464249353637	2.144578313253012	0.6778922920598054	21	3.180722891566265	4.888888888888889
7	7	3.78125	3.7021484375	10.0	8.067262540834232	2.03125	0.4990234375	148	5.8125	13.836363636363636
2	2	3.6470588235294117	4.404844290657439	4.0	1.109130859375	1.5294117647058822	0.24913494809688583	23	1.4411764705882353	3.9615384615384617
4	8	4.147138964577657	5.580529961615277	23.6	50.474217169732526	2.444141689373297	0.7155446992701705	139	5.062670299727521	8.637540453074434
1	5	3.2	1.36	2.4499999999999993	0.41820987654323466	1.4	0.44000000000000006	10	1.6	4.333333333333333
19	3	3.4358974358974357	3.3740959894806055	14.0	15.871651941451665	1.5128205128205128	0.30111768573307035	129	2.8205128205128207	10.1875
2	8	3.689655172413793	2.214030915576694	6.0	3.2214761078300396	1.8275862068965518	0.3151010701545779	26	3.3448275862068964	5.967213114754099
12	12	3.3658536585365852	2.036882807852469	6.0	2.950464550163788	1.6341463414634145	0.37834622248661515	25	4.146341463414634	9.971428571428572
1	2	3.4444444444444446	3.246913580246914	6.0	2.833333333333333	1.7222222222222223	0.5339506172839505	129	3.611111111111111	16.333333333333332
8	7	4.4772727272727275	6.597968319559229	8.0	5.923986508601803	2.0984848484848486	0.4296946740128559	146	5.132575757575758	9.517241379310345
5	2	3.176470588235294	2.1453287197231834	5.0	1.880529300567108	1.5294117647058822	0.3667820069204153	13	1.6470588235294117	4.461538461538462
16	7	4.1253561253561255	5.357505215055073	12.0	12.467194419522139	2.2108262108262107	0.42848678176313504	37	4.783475783475783	7.144092219020173
4	4	3.3333333333333335	2.7222222222222223	6.75	3.9326374423610964	1.5	0.4166666666666667	36	1.6388888888888888	4.761904761904762
12	5	3.8	2.7599999999999993	6.0	3.3030445847865026	1.6	0.30666666666666664	19	2.2333333333333334	5.84
3	1	3.764102564102564	3.3597370151216306	13.0	13.49685458389593	2.066666666666667	0.40068376068376066	32	3.825641025641026	5.706976744186046
5	5	3.593220338983051	3.1565642056880208	5.0	1.75	1.7627118644067796	0.3504740017236426	29	4.237288135593221	7.444444444444445
1	5	4.525252525252525	5.986736047342109	6.0	2.6576208776882178	1.9292929292929293	0.42934394449545965	27	2.888888888888889	5.625
2	10	4.049019607843137	5.576028450595925	9.0	6.869283198658844	2.343137254901961	0.7057862360630526	136	7.107843137254902	10.424581005586592
5	8	4.730964467005077	8.257569120564817	8.0	5.845979533744036	2.1776649746192893	0.4202118065397202	138	5.878172588832487	8.598765432098766
1	10	3.5294117647058822	2.1314878892733566	10.0	8.030977867601335	1.7142857142857142	0.2208883553421369	44	8.268907563025211	13.016
10	9	4.42042042042042	6.820243667090515	7.0	4.149557713302809	2.225225225225225	0.426751075399724	32	4.960960960960961	7.583916083916084
5	7	4.076923076923077	6.019723865877714	6.833333333333	3.4639410876922754	1.9743589743589745	0.6147271531886918	127	8.35897435897436	12.681818181818182
