unweighted_abruptness	weighted_abruptness	branchiness_mean	branchiness_variance	repeteadness_mean	repeteadness_variance	melodic_mean	melodic_variance	pitch_in_piece	pitch_in_rules	pitch_between_rules
5	3	2.9454545454545453	1.906115702479338	12.0	12.997826039412828	2.1454545454545455	0.7788429752066117	26	7.327272727272727	10.641509433962264
145	145	1.0	0.0	1.0	0.0	1.0	0.0	145	0.0	145.0
13	13	3.135135135135135	2.008765522279036	13.0	14.551837323162406	2.27027027027027	0.7107377647918189	21	9.121621621621621	12.039473684210526
8	6	4.082191780821918	4.239819853631076	4.0	1.122220570749108	2.0136986301369864	0.39707262150497274	24	6.561643835616438	9.054545454545455
4	9	2.533333333333333	1.7822222222222224	5.0	2.0069619540321417	2.8333333333333335	3.4722222222222223	158	11.166666666666666	19.75
2	2	2.857142857142857	0.836734693877551	7.2	4.381640684226122	1.6071428571428572	0.38137755102040816	32	2.4285714285714284	5.0344827586206895
7	1	2.8484848484848486	2.9164370982552796	5.9	3.0437272408291087	2.393939393939394	1.269054178145087	20	5.666666666666667	9.620689655172415
10	11	2.5833333333333335	1.6597222222222223	4.923076923077	1.5501324398923977	1.9583333333333333	0.623263888888889	158	18.25	21.875
12	5	3.6216216216216215	2.505478451424397	15.0	19.66892062045614	2.171171171171171	0.6103400697995293	153	13.73873873873874	24.14018691588785
7	7	3.125	2.234375	5.5	2.356424460401383	1.96875	0.5927734375	163	7.1875	15.733333333333333
3	3	2.6666666666666665	0.7777777777777778	7.482539682539199	4.448103578518919	1.7777777777777777	0.8395061728395062	11	2.4444444444444446	4.823529411764706
8	2	2.6666666666666665	1.0555555555555556	1.6499999999999995	0.1288525936843942	1.25	0.1875	21	1.75	6.0
10	11	3.08	2.2736	10.0	8.129679035872915	2.58	1.8836000000000002	159	15.56	23.9811320754717
9	9	3.4	3.48	10.0	8.05977416362344	2.38	0.9956	161	21.32	30.065217391304348
23	23	1.7142857142857142	0.20408163265306126	4.99642857142855	2.2177538370718812	1.1428571428571428	0.12244897959183675	23	0.2857142857142857	12.857142857142858
115	12	4.256756756756757	4.663805697589481	5.98307692307705	2.8817389845882824	1.9256756756756757	0.2715029218407597	148	17.66891891891892	27.865248226950353
4	2	3.090909090909091	2.4462809917355375	3.0	0.8099173553719009	1.2727272727272727	0.1983471074380165	19	1.0	6.666666666666667
21	2	3.6	3.662222222222223	9.0	6.161450813920271	1.8	0.42666666666666675	161	13.933333333333334	32.583333333333336
9	16	3.130434782608696	3.8960302457466915	9.0	6.374876835767549	2.6956521739130435	1.8204158790170133	158	7.478260869565218	9.666666666666666
4	4	2.0	0.3333333333333333	2.5692307692307996	0.4545255314486223	1.0	0.0	160	0.0	62.6
2	2	2.6857142857142855	0.9012244897959184	7.0	3.6473844933571287	1.4285714285714286	0.3591836734693878	41	4.057142857142857	9.366666666666667
3	3	2.8333333333333335	1.5555555555555554	7.042927631578993	4.320723732454277	1.5	0.25	26	3.2083333333333335	7.0
15	15	2.5714285714285716	1.1020408163265307	2.5999999999999996	0.5091273754449767	1.4285714285714286	0.24489795918367346	17	4.571428571428571	13.666666666666666
3	14	2.95	1.7474999999999998	6.38382352941194	3.179500528805999	2.35	1.5775	22	7.1	11.090909090909092
2	7	2.4516129032258065	1.3444328824141516	7.8675000000000015	5.307872613164264	1.7741935483870968	0.6264308012486992	27	4.774193548387097	8.181818181818182
14	14	2.979591836734694	1.6118284048313203	11.627976190476	11.233398720472545	2.3469387755102042	1.0837151187005416	161	7.959183673469388	10.385964912280702
4	17	3.130434782608696	2.0264650283553878	9.0	5.987469592614247	1.6956521739130435	0.3856332703213611	26	8.173913043478262	14.625
9	9	3.0454545454545454	2.0433884297520666	6.0	2.7749192040785338	2.75	2.914772727272727	20	9.386363636363637	12.766666666666667
2	5	4.489510489510489	7.075064795344516	7.0	3.9988123039748698	2.2097902097902096	0.6133307252188371	153	12.216783216783217	13.96774193548387
4	11	3.0	1.9230769230769231	5.080821917808195	2.187041426846597	2.423076923076923	2.474852071005917	21	9.346153846153847	13.0
