62 58 55 => 54 0.25
62 58 55 => 62 0.5
62 58 55 => 58 0.25
60 58 => 55 0.714285714286
60 58 => 60 0.285714285714
59 58 => 60 0.2
59 58 => 55 0.2
59 58 => 57 0.4
59 58 => 62 0.2
70 67 => 68 0.0833333333333
70 67 => 63 0.0833333333333
70 67 => 65 0.666666666667
70 67 => 66 0.166666666667
62 63 => 64 0.6
62 63 => 65 0.333333333333
62 63 => 67 0.0666666666667
48 => 57 0.5
48 => 58 0.5
64 69 => 65 1.0
60 63 => 60 0.285714285714
60 63 => 64 0.285714285714
60 63 => 65 0.428571428571
60 66 => 58 1.0
70 72 => 75 0.25
70 72 => 74 0.75
76 => 77 1.0
51 => 53 0.5
51 => 49 0.5
63 70 => 67 1.0
59 64 => 60 1.0
62 64 => 60 1.0
71 72 => 68 1.0
64 => 60 0.12
64 => 69 0.04
64 => 63 0.48
64 => 65 0.32
64 => 67 0.04
71 67 => 68 0.5
71 67 => 66 0.5
51 53 => 54 1.0
72 70 => 69 0.4
72 70 => 74 0.2
72 70 => 72 0.2
72 70 => 65 0.2
53 61 => 59 1.0
60 58 55 => 60 0.25
60 58 55 => 53 0.75
59 => 60 0.333333333333
59 => 56 0.0833333333333
59 => 64 0.0833333333333
59 => 58 0.416666666667
59 => 63 0.0833333333333
64 63 => 60 0.166666666667
64 63 => 62 0.75
64 63 => 58 0.0833333333333
49 => 47 1.0
69 65 => 63 1.0
77 74 => 70 1.0
65 62 => 63 0.428571428571
65 62 => 58 0.428571428571
65 62 => 53 0.142857142857
58 55 => 58 0.111111111111
58 55 => 54 0.111111111111
58 55 => 57 0.111111111111
58 55 => 53 0.333333333333
58 55 => 60 0.111111111111
58 55 => 62 0.222222222222
62 70 => 69 1.0
67 63 => 60 0.5
67 63 => 65 0.5
57 58 => 60 0.2
57 58 => 59 0.6
57 58 => 48 0.2
79 72 => 79 1.0
70 65 => 64 0.5
70 65 => 67 0.5
65 62 58 => 55 0.666666666667
65 62 58 => 45 0.333333333333
50 => 62 1.0
68 65 => 63 0.333333333333
68 65 => 67 0.666666666667
65 68 => 65 0.666666666667
65 68 => 67 0.333333333333
64 60 => 61 0.333333333333
64 60 => 63 0.333333333333
64 60 => 58 0.333333333333
65 => 58 0.0185185185185
65 => 67 0.111111111111
65 => 60 0.0740740740741
65 => 61 0.0185185185185
65 => 62 0.12962962963
65 => 63 0.259259259259
65 => 64 0.222222222222
65 => 66 0.0925925925926
65 => 70 0.0185185185185
65 => 68 0.0555555555556
66 67 => 68 0.666666666667
66 67 => 70 0.333333333333
59 63 => 62 1.0
70 67 68 => 70 1.0
58 62 => 60 0.5
58 62 => 58 0.5
58 => 59 0.212121212121
58 => 48 0.0606060606061
58 => 55 0.30303030303
58 => 57 0.0606060606061
58 => 45 0.030303030303
58 => 60 0.242424242424
58 => 62 0.0606060606061
58 => 65 0.030303030303
57 65 64 63 => 62 1.0
65 58 => 59 1.0
52 53 => 55 1.0
63 62 => 60 0.25
63 62 => 63 0.166666666667
63 62 => 58 0.166666666667
63 62 => 70 0.0833333333333
63 62 => 65 0.333333333333
64 65 => 62 0.25
64 65 => 64 0.75
58 55 57 => 60 1.0
59 60 => 61 0.25
59 60 => 62 0.5
59 60 => 63 0.25
63 60 62 => 63 1.0
67 65 => 68 0.0833333333333
67 65 => 67 0.0833333333333
67 65 => 63 0.666666666667
67 65 => 64 0.0833333333333
67 65 => 70 0.0833333333333
74 => 75 0.2
74 => 72 0.6
74 => 70 0.2
53 => 55 0.111111111111
53 => 54 0.222222222222
53 => 51 0.111111111111
53 => 52 0.333333333333
53 => 60 0.111111111111
53 => 61 0.111111111111
