
-1 -1 -1 -1 0 -1 -2 -1
4 4 4 4 4 4 4 4
-10 -10 -10 -10 -1 -1 -1 -1 0 -1 -2 -1 -1 -1 -1 -1 -1 -1 0 -1 -2 -2 -1
-34 -29 -25 -17 -13 -12 -13 -13
-10 -10 -10 -10 -1 -1 -1 -1 0 -1 -2 -1 -1 -1 -1 -1 -1 -1 0 -1 -2 -2 -1
-10 -10 -10 -5 -5 -5 -5 2 -5 -5 -5 2
