
-17 -17 -12 -17 -17 -10 -17 -17 -5 -5 -5 -3 -5 -7 -7 -7 -7 -10 -10 -12 -29 -32 -36 -24 -29 -24 -24 -24 -24 -27 -29 -5 -5 -24 -29 -24 -24 -24 -23 -22 -34 -32 -29 -25 -20 -23 -22 -22 -17 -22 -25 -29 -17 -17 -17 -17 -15 -13 -12 -15 -17 -19 -17 -17 -20 -17 -24 -12 -13 -15 -17 -10 -10 -10 -10 -12 -12
-24 -29 -24 -24 -24 -24 -27 -29 -5 -5 -24 -29 -24 -24 -24 -23 -22 -34 -32 -29 -25 -20 -23 -22 -22 -17 -22 -25 -29 -17 -17 -17 -17 -15 -13 -12 -15 -17 -19 -17 -17 -20 -17 -24 -12 -13 -15 -17 -10 -10 -10 -10 -12 -12
-24 -29 -24 -24 -24 -24 -27 -29 -5 -5 -24 -29 -24 -24 -24 -23 -22 -34 -32 -29 -25 -20 -23 -22 -22 -17 -22 -25 -29 -17 -17 -17 -17 -15 -13 -12 -15 -17 -19 -17 -17 -20 -17 -24 -12 -13 -15 -17 -10 -10 -10 -10 -12 -12
-24 -29 -24 -24 -24 -24 -27 -29 -5 -5 -24 -29 -24 -24 -24 -23 -22 -34 -32 -29 -25 -20 -23 -22 -22 -17 -22 -25 -29 -17 -17 -17 -17 -15 -13 -12 -15 -17 -19 -17 -17 -20 -17 -24 -12 -13 -15 -17 -10 -10 -10 -10 -12 -12
