-24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22
-17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22
-17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22
-17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -17 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -26 -26 -26 -26 -26 -21 -21 -21 -21 -24 -22 -22 -22 -22 -24 -22 -22 -22 -22 -24 -22 -24 -22 -24 -22 -22 -22 -22
