-6 128 -3 => 128 1.0
-5 128 -3 128 => -5 0.333333333333
-5 128 -3 128 => -1 0.666666666667
-9 => 128 0.285714285714
-9 => 0 0.142857142857
-9 => -6 0.142857142857
-9 => -8 0.428571428571
0 -1 => -5 0.222222222222
0 -1 => 0 0.111111111111
0 -1 => 2 0.333333333333
0 -1 => -3 0.222222222222
0 -1 => 128 0.0555555555556
0 -1 => -8 0.0555555555556
4 5 => 128 0.0625
4 5 => 1 0.0625
4 5 => 2 0.5
4 5 => 7 0.375
11 9 => 8 0.166666666667
11 9 => 7 0.833333333333
-10 128 -8 128 => -10 1.0
9 => 11 0.162790697674
9 => 13 0.0232558139535
9 => 12 0.0232558139535
9 => 14 0.0232558139535
9 => 5 0.139534883721
9 => 4 0.046511627907
9 => 7 0.302325581395
9 => 6 0.0232558139535
9 => 128 0.186046511628
9 => 8 0.0697674418605
-1 -3 => -11 0.125
-1 -3 => -5 0.25
-1 -3 => -4 0.125
-1 -3 => 1 0.125
-1 -3 => 4 0.125
-1 -3 => 128 0.25
-7 128 -8 => 128 1.0
-4 128 -3 => 128 1.0
128 0 -1 => 2 1.0
2 1 => 2 0.2
2 1 => -1 0.4
2 1 => 4 0.2
2 1 => 6 0.2
-6 128 => -5 0.571428571429
-6 128 => -10 0.142857142857
-6 128 => -3 0.142857142857
-6 128 => 6 0.142857142857
128 9 => 128 0.444444444444
128 9 => 11 0.222222222222
128 9 => 7 0.222222222222
128 9 => 8 0.111111111111
-8 9 => 8 1.0
128 -3 => 128 0.820512820513
128 -3 => 0 0.0512820512821
128 -3 => -5 0.0512820512821
128 -3 => -1 0.025641025641
128 -3 => -4 0.0512820512821
-11 -8 -3 => -8 1.0
0 => 1 0.00925925925926
0 => 12 0.0185185185185
0 => 7 0.037037037037
0 => 128 0.435185185185
0 => -5 0.0462962962963
0 => -4 0.00925925925926
0 => 2 0.12962962963
0 => -1 0.166666666667
0 => 4 0.0555555555556
0 => -3 0.0185185185185
0 => 9 0.037037037037
0 => -8 0.037037037037
4 5 2 => 9 0.125
4 5 2 => 0 0.375
4 5 2 => -1 0.5
-8 128 -8 => -5 0.5
-8 128 -8 => 128 0.5
-1 -8 => -5 0.5
-1 -8 => -6 0.5
