-2 -12 => -6 1.0
-2 1 => -5 1.0
128 -7 => 128 0.2
128 -7 => -4 0.6
128 -7 => -5 0.2
-9 => -5 0.0740740740741
-9 => -11 0.037037037037
-9 => -10 0.185185185185
-9 => -7 0.222222222222
-9 => -12 0.148148148148
-9 => -2 0.037037037037
-9 => 128 0.259259259259
-9 => -8 0.037037037037
0 -1 => 128 0.1
0 -1 => -4 0.1
0 -1 => -6 0.3
0 -1 => -2 0.4
0 -1 => 0 0.1
7 2 => -3 1.0
-3 -4 => -3 1.0
0 => -5 0.0757575757576
0 => -7 0.0454545454545
0 => 1 0.0454545454545
0 => -4 0.0606060606061
0 => 3 0.0454545454545
0 => 2 0.121212121212
0 => -1 0.166666666667
0 => 4 0.0151515151515
0 => 7 0.0151515151515
0 => -2 0.166666666667
0 => 128 0.227272727273
0 => 5 0.0151515151515
-11 128 => -9 1.0
-1 -4 => -5 0.666666666667
-1 -4 => -9 0.333333333333
128 0 128 => -1 0.5
128 0 128 => 6 0.5
-1 => 1 0.0277777777778
-1 => 0 0.194444444444
-1 => -5 0.0277777777778
-1 => -4 0.0833333333333
-1 => -6 0.0833333333333
-1 => -2 0.194444444444
-1 => 128 0.277777777778
-1 => 2 0.0833333333333
-1 => -10 0.0277777777778
-5 0 => 128 0.6
-5 0 => -5 0.3
-5 0 => -7 0.1
-3 -1 => 128 1.0
4 5 => 1 1.0
-12 -6 => -12 1.0
128 2 128 => -2 1.0
-1 128 => -4 0.3
-1 128 => -5 0.1
-1 128 => 0 0.2
-1 128 => -7 0.1
-1 128 => -1 0.2
-1 128 => 4 0.1
-10 128 => -6 1.0
-3 0 128 => 0 1.0
0 4 => 5 1.0
-7 -8 => -5 1.0
-7 -5 128 => -5 0.333333333333
-7 -5 128 => -4 0.333333333333
-7 -5 128 => -13 0.333333333333
0 -2 => -5 0.0909090909091
0 -2 => -4 0.181818181818
0 -2 => 2 0.181818181818
0 -2 => -3 0.0909090909091
0 -2 => 0 0.454545454545
5 3 => 0 1.0
-5 128 => 0 0.142857142857
-5 128 => -5 0.142857142857
-5 128 => -4 0.0714285714286
-5 128 => -13 0.0714285714286
-5 128 => -6 0.428571428571
-5 128 => -3 0.0714285714286
-5 128 => -2 0.0714285714286
