4 => -1 0.3088235294117647
4 => 7 0.39705882352941174
4 => 2 0.17647058823529413
4 => 5 0.11764705882352941
5 => 4 0.5
5 => 2 0.2647058823529412
5 => 9 0.23529411764705882
5 4 => 7 0.7647058823529411
5 4 => 2 0.23529411764705882
7 => 0 0.35
7 => 12 0.21666666666666667
7 => 4 0.21666666666666667
7 => -1 0.15
7 => 2 0.06666666666666667
7 2 => 5 1.0
7 2 5 => 4 1.0
7 2 5 4 => 2 1.0
0 => 4 0.5
0 => 12 0.26
0 => 2 0.16
0 => 6 0.08
0 4 => -1 0.8
0 4 => 7 0.04
0 4 => 2 0.16
2 => 5 0.3695652173913043
2 => 0 0.2826086956521739
2 => -3 0.08695652173913043
2 => 7 0.08695652173913043
2 => 4 0.17391304347826086
2 4 => 5 1.0
7 4 => 7 0.6923076923076923
7 4 => 2 0.3076923076923077
9 => 0 0.38235294117647056
9 => 7 0.5
9 => 4 0.11764705882352941
9 4 => 7 1.0
-1 => 2 0.43333333333333335
-1 => 5 0.3
-1 => 7 0.26666666666666666
4 -1 => 7 0.38095238095238093
4 -1 => 2 0.6190476190476191
7 -1 => 5 1.0
-1 2 => 5 1.0
0 2 => 4 0.5
0 2 => 0 0.5
5 2 => 0 1.0
5 4 2 => 4 1.0
7 4 2 => -3 1.0
0 4 2 => 7 1.0
4 5 => 9 1.0
2 5 => 4 1.0
-1 5 => 2 1.0
-1 7 => 12 1.0
5 9 => 7 0.5
5 9 => 4 0.5
5 9 7 => 2 1.0
9 7 => 4 0.7647058823529411
9 7 => 2 0.23529411764705882
2 7 => 12 1.0
4 7 => -1 0.3333333333333333
4 7 => 0 0.6296296296296297
4 7 => 12 0.037037037037037035
7 4 7 => -1 1.0
0 4 7 => 12 1.0
6 => 7 1.0
6 7 => 0 1.0
7 0 => 4 0.8095238095238095
7 0 => 6 0.19047619047619047
9 4 7 => 0 1.0
9 4 7 0 => 6 1.0
2 0 => 2 0.3333333333333333
2 0 => 4 0.6666666666666666
-3 => 0 1.0
-3 0 => 2 1.0
9 0 => 12 1.0
12 => 9 1.0
0 12 => 9 1.0
0 12 9 => 7 1.0
7 12 => 9 1.0
7 12 9 => 0 1.0
