-17 => -12 0.6666666666666666
-17 => -8 0.3333333333333333
-12 => -15 0.10256410256410256
-12 => -17 0.1282051282051282
-12 => -7 0.05128205128205128
-12 => -10 0.10256410256410256
-12 => -13 0.10256410256410256
-12 => -8 0.20512820512820512
-12 => -5 0.3076923076923077
-8 => -7 0.23529411764705882
-8 => -10 0.11764705882352941
-8 => -12 0.5294117647058824
-8 => -5 0.11764705882352941
-8 -5 => -8 0.5
-8 -5 => -7 0.5
-8 -5 -8 => -12 1.0
-8 -5 -8 -12 => -10 1.0
-12 -8 => -7 0.5
-12 -8 => -5 0.25
-12 -8 => -12 0.25
-12 -8 -12 => -13 1.0
-7 => -6 0.2
-7 => -10 0.3
-7 => -5 0.1
-7 => -8 0.3
-7 => -12 0.1
-7 -8 => -12 0.3333333333333333
-7 -8 => -10 0.3333333333333333
-7 -8 => -7 0.3333333333333333
-7 -8 -12 => -17 1.0
-13 => -12 0.6
-13 => -10 0.4
-13 -12 => -17 0.2727272727272727
-13 -12 => -13 0.18181818181818182
-13 -12 => -8 0.36363636363636365
-13 -12 => -5 0.18181818181818182
-12 -13 => -12 1.0
-12 -13 -12 => -8 1.0
-10 => -7 0.2
-10 => -8 0.13333333333333333
-10 => -13 0.5333333333333333
-10 => -12 0.13333333333333333
-10 -12 => -7 0.5
-10 -12 => -5 0.5
-7 -12 => -10 1.0
-17 -12 => -15 1.0
-15 => -10 1.0
-5 => -10 0.2
-5 => -8 0.7
-5 => -7 0.1
-5 -10 => -12 0.5
-5 -10 => -13 0.5
-13 -10 => -13 1.0
-8 -10 => -7 0.5
-8 -10 => -8 0.5
-15 -10 => -7 1.0
-6 => -7 0.5
-6 => -5 0.5
-6 -7 => -10 1.0
-6 -7 -10 => -8 1.0
-12 -10 => -13 0.5
-12 -10 => -12 0.5
-12 -7 => -8 1.0
-10 -7 => -8 0.3333333333333333
-10 -7 => -6 0.6666666666666666
-5 -7 => -8 1.0
-8 -7 => -10 0.5
-8 -7 => -12 0.25
-8 -7 => -5 0.25
-10 -8 => -7 0.5
-10 -8 => -5 0.5
-10 -8 -7 => -5 1.0
-7 -8 -7 => -12 1.0
-5 -8 => -12 1.0
-17 -8 => -10 1.0
-8 -12 => -5 0.4444444444444444
-8 -12 => -13 0.1111111111111111
-8 -12 => -8 0.2222222222222222
-8 -12 => -17 0.1111111111111111
-8 -12 => -10 0.1111111111111111
-8 -12 -8 => -7 1.0
-7 -5 => -10 1.0
-6 -5 => -10 1.0
-7 -10 => -13 0.6666666666666666
-7 -10 => -8 0.3333333333333333
-7 -10 -13 => -10 1.0
