-1|	0|-1	1.0
14|15	10|14	0.16666666666666666
14|17	15|14.17	1.0
12|7	5|12	0.5
12|7	8|12	0.5
12|5	7|12	0.5
12|5	4|12	0.5
12|19	10|	0.5
12|19	15|12	0.5
12|15	11|12.15	1.0
12|15	7|12	0.5
10|7	12|10.7	1.0
10|7	8|10	0.5
10|8	12|10.8	1.0
10|8	15|10	0.25
10|8	8|10	0.25
10|8	7|10	0.25
12|13	10|	1.0
12|3	15|12	1.0
12|4	7|12	0.5
12|4	5|12	0.5
12|8	14|	0.5
12|8	10|	0.25
12|8	4|12	0.25
8|10	12|8.10	1.0
8|10	10|8.10	1.0
8|10	7|8	0.7142857142857143
12|17	13|	1.0
12|11	14|	0.6666666666666666
12|11	15|12	0.3333333333333333
14|11	8|14	1.0
8|7	3|	0.09090909090909091
8|7	12|8.7	1.0
8|7	10|8.7	1.0
8|7	7|8	0.45454545454545453
8|7	5|8	0.2727272727272727
10|13	13|	1.0
10|14	17|10	1.0
10|9	12|10	1.0
17|15	16|	0.5
17|15	19|17	0.5
17|16	12|17	0.5
17|16	19|17	0.5
17|8	5|17	1.0
17|10	8|	1.0
17|14	15|17	0.5
17|14	7|17	0.5
17|19	22|	0.5
17|19	15|17	0.5
17|18	15|17	1.0
17|22	14|17	1.0
19|15	17|19	1.0
19|3	20|	1.0
19|0	20|	1.0
19|20	22|	1.0
19|11	12|19	1.0
19|22	15|19	1.0
19|17	16|	0.5
19|17	17|19	0.5
19|7	12|19	1.0
4|12	2|4	1.0
4|2	12|4	1.0
11|5	14|11	1.0
3|5.2	7|3	1.0
7|8.14	5|7.8.14	1.0
7|5.17	15|7	1.0
5|7.12	7|5.7.12	1.0
5|7.5	7|5.7.5	1.0
5|7.15	7|5.7.15	1.0
7|5.8	5|7.5	0.5
7|5.8	8|7	0.5
10|12.14	8|10.12.14	1.0
10|12.14	12|10	0.5
10|12.10	8|10.12.10	1.0
7|5.0	8|7.5.0	1.0
8|7.8	5|8	0.5
8|7.8	12|8.7	0.25
8|7.8	7|8	0.25
8|7.10	10|8.7	1.0
15|14.15	12|15	1.0
15|14.17	19|15	1.0
12|10.7	13|	1.0
12|10.8	10|12.10	1.0
12|8.12	4|12	1.0
12|8.10	10|	1.0
12|8.7	14|12.8.7	1.0
14|12.10	15|14	1.0
14|15.14	10|14	0.5
14|15.14	15|14.15	0.5
10|8.12	12|10.8	1.0
10|8.15	15|10	1.0
10|8.7	8|10	1.0
10|8.10	7|10	1.0
11|12.15	19|11	1.0
5|7.8.14	3|	1.0
7|5.7.12	12|7	1.0
7|5.7.5	12|7	1.0
7|5.7.15	9|	1.0
8|10.12.14	12|8.10	1.0
8|10.12.10	10|8.10	1.0
8|7.5.0	3|	1.0
14|12.8.7	17|14	1.0
