-5|	0|	0.08695652173913043
-5|	5|	0.2608695652173913
-5|	-7|-5	1.0
-5|	-6|-5	1.0
-5|	-12|-5	1.0
-10|	-5|-10	1.0
-10|	-6|-10	1.0
0|	-8|	0.25
0|	-5|0	1.0
0|	2|0	1.0
-12|	-5|-12	1.0
-12|	-6|-12	1.0
-12|	-7|-12	1.0
-17|	-8|	0.6451612903225806
-17|	-7|	0.2903225806451613
-17|	-5|-17	1.0
-1|	-5|-1	1.0
2|	4|	0.3
2|	0|	0.1
2|	-1|	0.6
4|	0|	0.3333333333333333
4|	5|	0.6666666666666666
5|	2|	1.0
-8|	-10|	0.041666666666666664
-8|	7|	0.041666666666666664
-8|	-7|-8	1.0
-8|	-17|-8	0.7058823529411765
-8|	-15|-8	0.25
-7|	-15|	0.1
-7|	-8|-7	0.5
-7|	-17|-7	0.5714285714285714
-7|	-12|-7	1.0
-15|	-8|-15	1.0
-15|	-7|-15	0.6
-15|	-6|-15	1.0
-6|	-15|	0.16666666666666666
-6|	-10|	0.3333333333333333
-6|	-7|-6	1.0
-6|	-12|-6	1.0
7|	12|7	1.0
12|	11|	0.2727272727272727
12|	9|	0.2727272727272727
12|	16|	0.2727272727272727
12|	-8|	0.18181818181818182
14|	16|	0.5
14|	12|14	1.0
17|	12|17	1.0
11|	12|11	1.0
9|	14|	1.0
16|	17|	0.5
16|	14|	0.5
-5|-10	-6|-5	1.0
-5|0	0|	1.0
-5|-12	5|	1.0
-5|-17	-12|-5	1.0
-5|-1	-7|-5	1.0
2|0	4|	1.0
-8|-7	7|	0.5
-8|-7	-7|-8	0.5
-8|-15	-15|-8.-15	1.0
-7|-5	-17|-7.-5	1.0
-17|-7	-7|	0.42857142857142855
-17|-7	-8|-17.-7	1.0
-7|-6	-17|-7.-6	1.0
-7|-8	-17|-7.-8	1.0
-7|-15	-15|	0.4
-7|-15	-17|-7.-15	0.3333333333333333
-6|-12	-12|-6	1.0
-6|-10	-10|	1.0
-6|-5	-7|-6	1.0
-6|-15	-15|	1.0
-17|-8	-8|	0.7058823529411765
-17|-8	-7|-17.-8	0.6666666666666666
-17|-8	-5|-17	0.11764705882352941
-15|-8	-7|-15.-8	1.0
-15|-8	-8|-15	0.25
-15|-8	-6|-15	0.25
-7|-12	-12|-7	1.0
-12|-6	-5|-12	1.0
-12|-5	-7|-12	1.0
-12|-7	-6|-12	1.0
12|7	11|	1.0
12|14	-8|	1.0
12|17	16|	1.0
12|11	9|	1.0
-17|-7.-5	-8|-17.-7.-5	1.0
-8|-17.-7	-17|-8.-17.-7	0.625
-17|-7.-6	-7|	1.0
-17|-7.-8	-7|	1.0
-17|-7.-15	-7|	0.3333333333333333
-17|-7.-15	-8|-17.-7.-15	1.0
-15|-8.-15	-6|-15	1.0
-7|-17.-8	-8|-7	0.6666666666666666
-7|-17.-8	-17|-7	0.3333333333333333
-7|-15.-8	-15|	1.0
-8|-17.-7.-5	-17|-8.-17.-7.-5	1.0
-17|-8.-17.-7	-8|-17.-8.-17.-7	0.6
-17|-8.-17.-7	-7|-17.-8	0.375
-8|-17.-7.-15	-17|-8.-17.-7.-15	1.0
-17|-8.-17.-7.-5	-8|-17.-8.-17.-7.-5	1.0
-8|-17.-8.-17.-7	-17|-8.-17.-8.-17.-7	0.6666666666666666
-8|-17.-8.-17.-7	-15|-8	0.4
-17|-8.-17.-7.-15	-7|-17.-8	1.0
-8|-17.-8.-17.-7.-5	-15|-8	1.0
-17|-8.-17.-8.-17.-7	-8|-17.-8.-17.-8.-17.-7	1.0
-17|-8.-17.-8.-17.-7	-5|-17	0.6666666666666666
-8|-17.-8.-17.-8.-17.-7	-10|	1.0
