85 84 82 => 80 1.0
67 72 76 79 => 65 1.0
84 77 76 => 77 1.0
80 79 77 => 75 0.5
80 79 77 => 80 0.25
80 79 77 => 85 0.25
61 69 => 64 1.0
73 68 70 => 67 1.0
74 76 77 => 76 0.235294117647
74 76 77 => 74 0.294117647059
74 76 77 => 73 0.0588235294118
74 76 77 => 65 0.0588235294118
74 76 77 => 69 0.0588235294118
74 76 77 => 79 0.294117647059
80 => 77 0.09375
80 => 82 0.03125
80 => 74 0.0625
80 => 79 0.25
80 => 68 0.03125
80 => 83 0.03125
80 => 81 0.125
80 => 87 0.0625
80 => 84 0.0625
80 => 78 0.25
77 85 => 76 1.0
72 76 74 => 76 0.5
72 76 74 => 73 0.5
64 57 => 65 1.0
63 70 => 72 1.0
72 77 75 => 73 1.0
65 67 64 => 72 0.428571428571
65 67 64 => 65 0.571428571429
70 63 => 70 1.0
76 77 76 77 => 76 0.4
76 77 76 77 => 81 0.4
76 77 76 77 => 72 0.2
67 79 => 76 1.0
75 76 => 77 0.5
75 76 => 74 0.5
75 76 77 => 81 0.5
75 76 77 => 65 0.5
74 67 69 => 70 1.0
69 75 74 => 71 1.0
77 74 => 70 0.0645161290323
77 74 => 77 0.0645161290323
77 74 => 76 0.161290322581
77 74 => 73 0.0322580645161
77 74 => 72 0.0967741935484
77 74 => 71 0.290322580645
77 74 => 67 0.225806451613
77 74 => 82 0.0322580645161
77 74 => 86 0.0322580645161
77 74 72 => 77 0.666666666667
77 74 72 => 74 0.333333333333
58 55 => 52 1.0
61 62 => 64 0.5
61 62 => 67 0.5
57 58 => 55 1.0
129 84 => 81 0.5
129 84 => 86 0.5
77 76 77 => 76 0.3
77 76 77 => 74 0.3
77 76 77 => 72 0.05
77 76 77 => 70 0.15
77 76 77 => 81 0.1
77 76 77 => 79 0.1
84 70 => 76 1.0
67 75 => 74 1.0
81 77 => 76 0.25
81 77 => 75 0.125
81 77 => 74 0.125
81 77 => 72 0.1875
81 77 => 79 0.3125
79 82 => 69 0.0909090909091
79 82 => 81 0.545454545455
79 82 => 86 0.0909090909091
79 82 => 84 0.181818181818
79 82 => 83 0.0909090909091
67 70 69 => 70 0.4
67 70 69 => 65 0.2
67 70 69 => 67 0.4
64 60 => 69 0.285714285714
64 60 => 59 0.285714285714
64 60 => 72 0.428571428571
81 77 76 => 82 0.75
81 77 76 => 74 0.25
82 74 => 75 1.0
69 75 => 74 1.0
83 81 => 83 0.4
83 81 => 80 0.2
83 81 => 79 0.4
83 77 76 => 83 1.0
79 75 => 80 0.333333333333
79 75 => 74 0.333333333333
79 75 => 72 0.333333333333
80 68 70 => 71 1.0
