-12 => -14 0.3333333333333333
-12 => -7 0.3333333333333333
-12 => -10 0.2222222222222222
-12 => -13 0.1111111111111111
-10 => -9 0.5
-10 => -12 0.3333333333333333
-10 => -8 0.16666666666666666
-10 -12 => -13 0.5
-10 -12 => -7 0.5
-14 => -15 0.2222222222222222
-14 => -16 0.4444444444444444
-14 => -12 0.3333333333333333
-12 -14 => -15 0.6666666666666666
-12 -14 => -12 0.3333333333333333
-16 => -17 0.5
-16 => -14 0.5
-16 -14 => -12 1.0
-15 => -10 1.0
-9 => -7 0.5
-9 => -13 0.25
-9 => -10 0.25
-9 -10 => -8 1.0
-7 => -14 0.4
-7 => -13 0.4
-7 => -9 0.2
-9 -7 => -14 1.0
-17 => -14 1.0
-13 => -12 0.75
-13 => -10 0.25
