4|	128|4	0.666666666667
128|1	2|	1.0
7|	3|	0.111111111111
7|	128|7	0.285714285714
7|	5|	0.111111111111
128|5	7|128.5	1.0
128|5	9|	0.125
128|5	8|	0.25
128|5	5|	0.5
128|3	3|	0.166666666667
128|3	4|	0.5
128|3	2|	0.166666666667
128|3	7|	0.166666666667
128|8	11|	0.142857142857
128|8	2|	0.142857142857
128|8	7|	0.142857142857
128|8	8|	0.571428571429
128|7	3|	0.142857142857
128|7	7|	0.428571428571
128|7	8|	0.285714285714
128|7	5|	0.142857142857
128|2	4|	0.166666666667
128|2	2|	0.666666666667
128|2	5|	0.166666666667
1|	128|1	1.0
128|4	3|	0.666666666667
128|4	7|	0.333333333333
3|	128|3	0.166666666667
128|	4|	0.0952380952381
128|	11|	0.0238095238095
128|	7|	0.166666666667
128|	3|	0.142857142857
128|	9|	0.0238095238095
128|	2|	0.190476190476
128|	8|	0.190476190476
128|	5|	0.166666666667
2|	128|2	0.666666666667
2|	1|	0.142857142857
7|128.5	5|	1.0
8|	128|8	0.142857142857
5|	128|5	0.125
