-19|-24	-17|-19.-24	1.0
-19|-20.128	-17|-19.-20.128	1.0
128|-20	-20|128	0.4
128|-20	-19|	0.2
128|-20	-22|128.-20	1.0
-20|-15	-19|-20.-15	0.333333333333
128|-8	-20|128	1.0
-20|128	128|-20	0.375
-20|128	-22|	0.125
-20|128	-19|-20.128	1.0
-24|-19	-22|-24	1.0
-13|128	-12|-13	1.0
-15|-17.-7	-27|	1.0
128|-22	-17|128.-22	1.0
-8|-7	-10|-8	1.0
-27|	-24|-27	1.0
-27|	-22|-27	0.666666666667
-27|	128|-27	1.0
-13|-12.-10.-8	-8|-13	0.333333333333
-13|-12.-10.-8	-15|-13	0.666666666667
-15|-22	-27|	1.0
-22|-15	-20|-22.-15	1.0
-14|	128|-14	1.0
-13|-8	-12|-13.-8	1.0
-19|-17	-12|-19	0.142857142857
-19|-17	-20|-19	0.857142857143
128|-13	-13|128	1.0
-8|	-10|-8	0.166666666667
-8|	-13|-8	1.0
-8|	128|-8	1.0
-8|	-15|-8	1.0
-8|	-20|-8	1.0
-8|	-7|	0.294117647059
-29|-19	128|-29	1.0
-17|-10	-15|-17.-10	1.0
-22|-10	-17|-22	1.0
-12|-10.-8	-13|-12.-10.-8	0.666666666667
-12|-10.-8	-7|-12	0.4
128|-15	-20|128	1.0
128|-7	-22|	1.0
128|-31	-18|128	1.0
-18|128	-13|-18	1.0
-20|	-15|-20	0.5
-20|	128|-20	0.2
-20|	-31|	0.0204081632653
-20|	-27|	0.0612244897959
-20|	-8|-20	1.0
-20|	-19|	0.489795918367
-20|	-22|	0.142857142857
-20|	-18|	0.0612244897959
-19|-20.-15	-18|-19	0.333333333333
-19|-20.-15	-22|-19	0.666666666667
-17|	-15|-17	0.3
-17|	128|-17	0.454545454545
-17|	-29|	0.176470588235
-17|	-19|-17	0.142857142857
-10|-12.-15	-13|-10	1.0
-22|-27	-20|-22.-27	1.0
-22|-27	128|-22	0.666666666667
-20|-19	-22|	1.0
-8|-20	-10|-8	1.0
-17|-19.-20.128	-15|-17	1.0
-10|-15	-22|-10	0.5
-10|-15	-12|-10	0.5
128|-17	-13|128	0.181818181818
128|-17	-16|	0.0909090909091
128|-17	-24|	0.454545454545
128|-17	-20|128	0.0909090909091
128|-17	-15|128	0.181818181818
-15|-17.-10	-22|-15	1.0
-17|128.-22	-19|-17	1.0
-20|-18	-8|-20	1.0
-16|	-15|-16	0.142857142857
-16|	128|-16	1.0
-31|	128|-31	1.0
-7|-12	128|-7	1.0
-12|-13.-8	-15|-12	1.0
-17|-15	-19|-17	1.0
-13|-18	-15|-13	1.0
-17|-24	-15|-17	1.0
-10|-12	-13|-10	0.0909090909091
-10|-12	-8|	0.909090909091
128|-12	-24|	1.0
-8|-13	-20|-8	0.5
-8|-13	-15|-8	0.5
128|-17.-18	-20|128	0.5
128|-17.-18	-15|128	0.5
-19|	-12|-19	1.0
-19|	-24|-19	1.0
-19|	-17|	0.405405405405
-19|	-20|-19	1.0
-19|	-29|-19	1.0
