-4|	-3|-4	1.0
-3|	-2|	0.1111111111111111
-3|	-5|	0.2222222222222222
-3|	1|	0.1111111111111111
-3|	0|-3	0.4
2|	3|	0.1
2|	-3|2	1.0
2|	0|2	1.0
2|	4|2	0.6666666666666666
2|	5|2	1.0
-2|	-1|	0.3333333333333333
-2|	-3|	0.6666666666666666
-1|	-2|	0.2222222222222222
-1|	11|	0.1111111111111111
-1|	0|-1	0.6666666666666666
-1|	2|-1	1.0
-1|	12|-1	1.0
9|	8|	0.265625
9|	16|	0.03125
9|	-1|9	1.0
9|	0|9	0.5
9|	4|9	1.0
9|	7|9	0.3333333333333333
9|	11|9	0.3333333333333333
9|	10|9	1.0
9|	14|9	0.8
9|	12|9	0.5
4|	3|	0.07692307692307693
4|	-3|	0.07692307692307693
4|	0|4	1.0
4|	5|4	0.5
4|	7|4	1.0
4|	9|4	1.0
4|	10|4	1.0
4|	12|4	1.0
0|	1|	0.05263157894736842
0|	-1|	0.3157894736842105
0|	2|0	1.0
0|	3|0	1.0
0|	4|0	0.4
0|	5|0	1.0
17|	7|	0.05555555555555555
17|	0|17	1.0
17|	5|17	1.0
17|	16|17	0.75
17|	12|17	1.0
17|	21|17	0.5
12|	7|	0.025
12|	24|	0.025
12|	0|12	1.0
12|	9|12	0.14285714285714285
12|	10|12	1.0
12|	14|12	0.09090909090909091
12|	16|12	0.7142857142857143
12|	19|12	1.0
12|	17|12	0.4
1|	2|1	1.0
1|	4|1	1.0
5|	6|	0.038461538461538464
5|	3|	0.15384615384615385
5|	7|	0.2692307692307692
5|	2|5	0.5
5|	4|5	1.0
5|	9|5	0.5
3|	4|3	0.5714285714285714
3|	6|3	1.0
7|	8|	0.1388888888888889
7|	6|	0.16666666666666666
7|	4|7	1.0
7|	5|7	0.6
7|	9|7	0.3333333333333333
7|	19|7	0.5
7|	12|7	0.5
6|	7|6	0.2222222222222222
14|	12|	0.3695652173913043
14|	13|	0.043478260869565216
14|	7|14	1.0
14|	8|14	1.0
14|	9|14	0.5
14|	19|14	1.0
14|	16|14	0.5555555555555556
14|	17|14	1.0
8|	7|8	1.0
8|	9|8	0.18181818181818182
13|	9|13	1.0
13|	14|13	0.6666666666666666
10|	11|	0.7
10|	9|10	0.6666666666666666
11|	10|	0.37037037037037035
11|	13|	0.14814814814814814
11|	9|11	0.14285714285714285
11|	17|11	1.0
11|	14|11	1.0
11|	12|11	0.25
19|	7|	0.07142857142857142
19|	18|	0.07142857142857142
19|	20|	0.07142857142857142
19|	24|	0.07142857142857142
19|	9|19	1.0
19|	12|19	1.0
19|	17|19	0.7142857142857143
21|	24|	0.2
21|	9|21	1.0
21|	19|21	0.5
21|	16|21	1.0
18|	19|18	1.0
16|	15|	0.13333333333333333
16|	19|16	0.5
16|	12|16	1.0
16|	14|16	0.043478260869565216
16|	17|16	0.5
16|	13|16	1.0
16|	21|16	1.0
24|	23|	0.25
24|	7|	0.25
24|	12|24	1.0
-5|	-3|	1.0
15|	16|15	0.6666666666666666
23|	21|23	1.0
20|	21|20	1.0
-3|-4	-2|	1.0
-3|2	-5|	1.0
-1|9	2|-1	1.0
0|9	-1|0.9	1.0
0|9	4|0	0.5
0|4	-1|0.4	0.5
0|17	2|0	1.0
0|2	-1|	1.0
0|-1	1|	0.3333333333333333
0|-1	2|0	0.6666666666666666
0|-3	3|0	0.4
0|-3	4|0	0.6
0|12	5|0	1.0
2|0	4|2	1.0
2|1	3|	1.0
2|-1	5|2	1.0
2|5	-3|2	0.5
2|5	0|2	0.5
3|0	6|3	1.0
4|1	10|4	1.0
4|5	5|4	1.0
4|0	-3|	0.4
4|0	7|4	0.4
4|0	10|4	0.2
4|3	5|4.3	0.6666666666666666
4|3	12|4	0.5714285714285714
4|2	3|	0.6666666666666666
4|2	5|4	0.3333333333333333
4|7	0|4	1.0
4|9	9|4	1.0
5|7	4|5	0.6
5|7	2|5	0.4
5|2	9|5	1.0
5|4	7|	0.5
5|4	3|	0.4
5|4	6|	0.1
5|17	9|5	1.0
5|0	7|5.0	1.0
7|9	6|	0.3333333333333333
7|9	5|7	0.3333333333333333
7|9	4|7	0.16666666666666666
7|9	9|7	0.16666666666666666
9|7	8|	0.3333333333333333
9|7	7|9.7	1.0
9|7	11|9	0.4444444444444444
7|14	19|7	1.0
7|6	8|	0.3333333333333333
7|6	12|7	0.2222222222222222
7|6	5|7	0.4444444444444444
6|3	7|6.3	1.0
7|4	9|7.4	1.0
7|8	19|7	1.0
8|14	7|8	1.0
9|13	16|	1.0
9|14	14|9	0.5
