69|64	71|69.64	1.0
71|	67|	0.111111111111
71|	62|	0.111111111111
71|	69|	0.666666666667
71|	73|	0.111111111111
67|	66|67	0.1
67|	64|67	1.0
67|	71|67	0.5
67|	69|67	0.2
66|67	67|	0.3
66|67	128|	0.1
66|67	69|	0.3
66|67	64|	0.3
66|57	64|66.57	1.0
66|57	62|66.57	1.0
64|128	69|64	0.5
64|128	66|64.128	1.0
67|62	64|67	0.666666666667
67|62	69|67	0.333333333333
68|	69|68	0.333333333333
128|64	66|	1.0
66|64.128	68|	1.0
57|	66|57	0.5
62|	67|62	0.333333333333
62|	66|	0.0769230769231
62|	57|	0.0769230769231
62|	64|62	0.25
62|	69|	0.307692307692
74|	128|	1.0
64|62	128|64	0.25
64|62	66|64.62	0.5
64|62	62|64.62	1.0
69|67	67|	0.8
69|67	66|	0.2
66|	68|	0.0967741935484
66|	67|	0.193548387097
66|	62|	0.193548387097
66|	128|	0.0645161290323
66|	69|	0.0967741935484
66|	64|	0.354838709677
71|67	67|	0.5
71|67	62|	0.5
64|66.57	67|	1.0
64|67	62|	1.0
128|	64|128	0.5
128|	66|	0.2
128|	69|	0.4
62|66.57	57|	1.0
69|	66|	0.291666666667
69|	67|	0.291666666667
69|	64|	0.0416666666667
69|	62|	0.0416666666667
69|	128|	0.0416666666667
69|	71|	0.291666666667
62|64.62	66|	1.0
66|64.62	67|	0.5
66|64.62	128|	0.5
66|69.68	68|	1.0
71|69.64	73|	1.0
69|68	128|	0.333333333333
69|68	66|69.68	1.0
69|68	64|	0.333333333333
64|	69|64	1.0
64|	66|	0.5
64|	128|64	1.0
64|	67|	0.1
64|	62|	0.3
73|	74|	1.0
