41 => 46 1.0
46 => 43 1.0
45 => 50 0.0694444444444
45 => 129 0.0416666666667
45 => 43 0.777777777778
45 => 41 0.111111111111
43 => 45 1.0
50 => 43 1.0
129 => 50 1.0
