34 => 129 1.0
36 129 36 129 => 41 1.0
43 129 => 36 0.75
43 129 => 41 0.25
45 129 41 => 129 1.0
46 129 41 => 129 1.0
129 => 46 0.041095890411
129 => 45 0.041095890411
129 => 43 0.0821917808219
129 => 41 0.41095890411
129 => 36 0.315068493151
129 => 34 0.109589041096
43 129 36 129 41 129 => 34 1.0
46 129 => 41 1.0
45 129 41 129 => 46 0.5
45 129 41 129 => 45 0.5
34 129 36 129 => 36 1.0
36 129 36 129 41 => 129 1.0
45 => 129 1.0
43 => 129 1.0
41 => 129 1.0
43 129 36 129 => 41 1.0
43 129 41 => 129 1.0
36 129 => 36 0.260869565217
36 129 => 41 0.739130434783
46 129 41 129 => 46 0.5
46 129 41 129 => 43 0.5
41 129 => 46 0.1
41 129 => 45 0.1
41 129 => 43 0.2
41 129 => 41 0.116666666667
41 129 => 36 0.216666666667
41 129 => 34 0.266666666667
36 129 36 => 129 1.0
45 129 => 41 1.0
36 => 129 1.0
43 129 41 129 => 41 1.0
34 129 => 36 0.75
34 129 => 41 0.25
46 => 129 1.0
43 129 36 129 41 => 129 1.0
36 129 36 129 41 129 => 36 0.818181818182
36 129 36 129 41 129 => 41 0.181818181818
43 129 36 => 129 1.0
34 129 36 => 129 1.0
