-10 => -14 0.3333333333333333
-10 => -13 0.3333333333333333
-10 => -11 0.3333333333333333
-14 => -15 0.5
-14 => -4 0.25
-14 => -18 0.25
-15 => -16 0.6666666666666666
-15 => -21 0.3333333333333333
-16 => -10 0.5
-16 => -18 0.5
-13 => -15 1.0
-21 => -17 1.0
-17 => -21 0.8823529411764706
-17 => -18 0.058823529411764705
-17 => -19 0.058823529411764705
-18 => -22 0.6666666666666666
-18 => -17 0.3333333333333333
-18 -17 => -19 1.0
-22 => -9 0.2
-22 => -19 0.4
-22 => -14 0.2
-22 => -28 0.2
-9 => -7 1.0
-7 => -9 0.5
-7 => -12 0.5
-12 => -14 1.0
-4 => -10 1.0
-11 => -14 1.0
-19 => -22 1.0
