-24 => -26 1.0
-26 => -24 0.5
-26 => -27 0.5
-29 => -19 0.0833333333333
-29 => -27 0.166666666667
-29 => -31 0.75
-27 => -24 0.5
-27 => -31 0.5
-27 -31 => -33 1.0
-33 => -34 1.0
-34 => -31 1.0
-31 => -33 0.142857142857
-31 => -29 0.857142857143
