-20|	-24|-20	1.0
-26|	-29|-26	1.0
-37|	-25|-37	1.0
-37|	-36|-37	0.5
-34|	-29|-34	0.6666666666666666
-34|	-32|-34	1.0
-34|	-36|-34	0.25
-28|	-27|	0.25
-28|	-31|	0.25
-28|	-29|-28	1.0
-28|	-30|-28	1.0
-24|-22	-25|-24	1.0
-24|-39	-20|	1.0
-24|-36	-25|-24	0.5
-24|-36	-32|-24	0.5
-24|-31	-27|-24.-31	1.0
-24|-20	-22|	1.0
-24|-29	-20|	0.35
-24|-29	-36|	0.1
-24|-29	-27|-24	0.15
-24|-29	-29|-24	0.15
-24|-29	-32|-24	0.1
-24|-29	-31|-24	0.1
-24|-29	-25|-24	0.05
-29|-31	-41|	0.23529411764705882
-29|-31	-24|-29.-31	0.5
-29|-31	-31|-29	0.5882352941176471
-29|-31	-36|-29	0.058823529411764705
-29|-32	-24|-29.-32	0.6666666666666666
-25|-29	-37|	0.16666666666666666
-25|-29	-24|-25.-29	1.0
-25|-29	-29|-25.-29	1.0
-24|-25	-22|-24.-25	1.0
-24|-25	-27|-24	0.35294117647058826
-24|-25	-29|-24	0.35294117647058826
-24|-25	-31|-24	0.17647058823529413
-24|-41	-20|	1.0
-22|-23	-28|	1.0
-22|-29	-25|-22.-29	1.0
-22|-29	-24|-22	0.5
-22|-30	-30|	1.0
-27|-26	-23|	1.0
-27|-25	-28|	0.25
-27|-25	-30|	0.125
-27|-25	-25|-27.-25	1.0
-27|-25	-29|-27	0.375
-27|-22	-25|-27	1.0
-27|-39	-39|	1.0
-27|-29	-26|	0.25
-27|-29	-30|-27.-29	1.0
-27|-29	-25|-27	0.25
-27|-24	-30|	0.1
-27|-24	-31|-27	0.8
-27|-24	-25|-27	0.1
-25|-37	-37|	1.0
-25|-24	-27|-25	1.0
-29|-34	-25|-29.-34	0.5
-29|-34	-27|-29	0.3333333333333333
-25|-22	-28|	0.1111111111111111
-25|-22	-29|-25	0.8888888888888888
-25|-27	-24|-25	0.8235294117647058
-25|-27	-27|-25	0.17647058823529413
-31|-29	-32|	1.0
-31|-27	-29|-31.-27	1.0
-31|-24	-30|	0.2
-31|-24	-29|-31.-24	0.5
-31|-32	-30|	0.14285714285714285
-31|-32	-29|-31	0.7142857142857143
-31|-32	-24|-31	0.14285714285714285
-29|-30	-41|	0.25
-29|-30	-22|-29	0.5
-29|-30	-31|-29	0.25
-29|-26	-32|	1.0
-29|-25	-24|-29	0.8
-29|-25	-27|-29	0.2
-29|-22	-25|-29	1.0
-29|-24	-41|	0.7777777777777778
-29|-24	-24|-29	0.1111111111111111
-29|-24	-31|-29	0.1111111111111111
-29|-28	-25|-29	1.0
-29|-36	-24|-29	1.0
-29|-27	-31|-29	0.3333333333333333
-29|-27	-25|-29	0.3333333333333333
-29|-27	-27|-29	0.3333333333333333
-32|-34	-39|	1.0
-32|-30	-34|	1.0
-32|-24	-31|-32	0.6666666666666666
-32|-24	-29|-32	0.3333333333333333
-32|-36	-29|-32	0.6666666666666666
-32|-36	-36|-32	0.3333333333333333
-36|-29	-24|-36	1.0
-36|-32	-32|-36	1.0
-36|-41	-20|	0.14285714285714285
-36|-41	-32|-36	0.2857142857142857
-36|-41	-29|-36	0.5714285714285714
-36|-34	-20|	0.5
-36|-34	-37|	0.25
-36|-34	-24|-36	0.25
-36|-37	-37|	0.5
-36|-37	-34|	0.5
-30|-28	-32|-30	1.0
-34|-30	-29|-34	1.0
-24|-29.-31	-29|-24	0.5
-24|-29.-31	-25|-24	0.5
-24|-29.-32	-36|	0.6666666666666666
-24|-29.-32	-20|	0.3333333333333333
-24|-25.-29	-31|-24	1.0
-22|-24.-25	-24|-22	1.0
-27|-24.-31	-30|	1.0
-25|-29.-34	-37|	0.5
-25|-29.-34	-29|-25.-29	0.5
-25|-22.-29	-28|	1.0
-25|-27.-25	-27|-25	1.0
-29|-25.-29	-27|-29	1.0
-29|-31.-24	-41|	0.5
-29|-31.-24	-24|-29.-31	0.5
-29|-31.-27	-31|-29.-31.-27	1.0
-30|-27.-29	-34|-30	1.0
-31|-29.-31.-27	-32|-31.-29.-31.-27	1.0
-32|-31.-29.-31.-27	-20|	1.0
