62 128 => 59 0.222222222222
62 128 => 58 0.037037037037
62 128 => 55 0.037037037037
62 128 => 57 0.037037037037
62 128 => 60 0.148148148148
62 128 => 62 0.333333333333
62 128 => 64 0.0740740740741
62 128 => 65 0.037037037037
62 128 => 67 0.037037037037
62 128 => 69 0.037037037037
59 128 => 59 0.235294117647
59 128 => 58 0.117647058824
59 128 => 55 0.117647058824
59 128 => 57 0.176470588235
59 128 => 60 0.235294117647
59 128 => 64 0.117647058824
62 65 67 => 128 1.0
60 64 62 128 => 55 1.0
60 64 62 => 128 0.25
60 64 62 => 59 0.75
59 67 => 128 1.0
67 65 64 => 62 1.0
69 64 65 64 => 67 1.0
71 69 => 67 1.0
73 72 => 70 1.0
64 76 => 69 1.0
55 57 => 59 1.0
128 69 => 128 0.9
128 69 => 62 0.1
70 72 => 73 1.0
55 128 62 => 128 1.0
76 => 77 0.714285714286
76 => 69 0.142857142857
76 => 72 0.142857142857
60 69 => 60 1.0
74 67 => 64 1.0
128 60 59 => 128 1.0
59 64 => 60 1.0
62 64 => 65 1.0
71 72 => 128 0.428571428571
71 72 => 69 0.571428571429
64 => 60 0.103896103896
64 => 76 0.012987012987
64 => 62 0.207792207792
64 => 65 0.337662337662
64 => 66 0.012987012987
64 => 67 0.155844155844
64 => 128 0.168831168831
72 65 => 62 1.0
58 128 59 => 128 1.0
60 128 62 => 128 1.0
59 => 55 0.0227272727273
59 => 60 0.272727272727
59 => 61 0.0227272727273
59 => 62 0.0909090909091
59 => 64 0.181818181818
59 => 67 0.0227272727273
59 => 128 0.386363636364
64 62 128 62 => 67 1.0
65 62 => 128 0.25
65 62 => 60 0.5
65 62 => 74 0.25
61 62 => 128 0.5
61 62 => 57 0.5
81 => 76 0.2
81 => 79 0.8
67 72 => 71 1.0
60 128 57 => 69 0.5
60 128 57 => 56 0.5
64 60 => 59 1.0
65 => 62 0.093023255814
65 => 63 0.0232558139535
65 => 64 0.53488372093
65 => 72 0.0232558139535
65 => 66 0.0232558139535
65 => 67 0.209302325581
65 => 128 0.093023255814
66 67 => 128 1.0
70 128 => 68 1.0
67 66 => 64 1.0
63 128 => 60 0.2
63 128 => 63 0.6
63 128 => 58 0.2
58 => 128 0.666666666667
58 => 59 0.166666666667
58 => 70 0.166666666667
68 128 => 60 0.125
68 128 => 69 0.75
68 128 => 66 0.125
70 68 => 67 1.0
64 62 128 => 55 0.333333333333
64 62 128 => 62 0.333333333333
64 62 128 => 59 0.333333333333
57 59 => 128 0.333333333333
57 59 => 60 0.333333333333
57 59 => 61 0.333333333333
63 62 => 60 1.0
64 65 => 128 0.0434782608696
64 65 => 62 0.130434782609
64 65 => 64 0.739130434783
64 65 => 72 0.0434782608696
64 65 => 67 0.0434782608696
58 128 59 128 => 58 1.0
128 60 => 59 0.15
128 60 => 57 0.05
128 60 => 61 0.05
128 60 => 62 0.25
128 60 => 64 0.1
128 60 => 128 0.4
62 59 => 60 0.5
62 59 => 64 0.5
59 60 => 128 0.444444444444
59 60 => 61 0.111111111111
59 60 => 62 0.111111111111
59 60 => 64 0.222222222222
59 60 => 57 0.111111111111
62 60 => 62 0.9
62 60 => 64 0.1
67 65 => 63 0.0833333333333
67 65 => 64 0.416666666667
67 65 => 67 0.5
128 64 => 128 0.555555555556
128 64 => 62 0.166666666667
128 64 => 65 0.222222222222
128 64 => 66 0.0555555555556
74 => 67 1.0
65 128 => 55 0.25
65 128 => 68 0.25
65 128 => 62 0.25
65 128 => 65 0.25
55 128 => 60 0.333333333333
55 128 => 62 0.333333333333
55 128 => 64 0.333333333333
66 => 68 0.166666666667
66 => 63 0.166666666667
66 => 64 0.166666666667
66 => 65 0.333333333333
66 => 67 0.166666666667
59 55 => 57 1.0
62 65 => 67 1.0
128 67 => 68 0.333333333333
128 67 => 69 0.166666666667
128 67 => 128 0.5
72 71 => 69 1.0
71 128 => 69 0.5
71 128 => 72 0.5
58 128 => 62 0.125
58 128 => 59 0.25
58 128 => 57 0.25
58 128 => 58 0.375
67 128 62 128 => 69 1.0
57 128 => 60 0.166666666667
57 128 => 64 0.166666666667
57 128 => 62 0.333333333333
57 128 => 59 0.166666666667
57 128 => 55 0.166666666667
69 64 => 65 1.0
60 64 => 62 0.666666666667
60 64 => 65 0.333333333333
128 72 => 128 1.0
67 128 60 => 128 1.0
62 57 => 60 1.0
58 59 => 60 1.0
67 => 60 0.046511627907
67 => 128 0.186046511628
67 => 63 0.0232558139535
67 => 64 0.209302325581
67 => 65 0.279069767442
67 => 66 0.0232558139535
67 => 68 0.116279069767
67 => 69 0.0232558139535
67 => 72 0.093023255814
74 67 64 => 76 1.0
67 128 62 => 128 1.0
69 60 => 64 1.0
64 66 => 68 1.0
69 64 65 => 64 1.0
68 => 128 0.533333333333
68 => 69 0.0666666666667
68 => 66 0.0666666666667
68 => 67 0.333333333333
67 128 => 57 0.125
67 128 => 67 0.125
67 128 => 60 0.25
67 128 => 62 0.125
67 128 => 64 0.25
67 128 => 70 0.125
69 67 => 65 1.0
66 64 => 128 1.0
65 64 => 128 0.1
65 64 => 62 0.25
65 64 => 65 0.45
65 64 => 67 0.2
64 128 => 60 0.153846153846
64 128 => 64 0.461538461538
64 128 => 57 0.0769230769231
64 128 => 59 0.0769230769231
64 128 => 62 0.230769230769
69 128 => 68 0.363636363636
69 128 => 69 0.181818181818
69 128 => 60 0.181818181818
69 128 => 64 0.0909090909091
69 128 => 71 0.181818181818
55 => 128 0.5
55 => 57 0.166666666667
55 => 56 0.333333333333
60 => 59 0.22641509434
60 => 57 0.0377358490566
60 => 61 0.0377358490566
60 => 62 0.301886792453
60 => 64 0.11320754717
60 => 128 0.264150943396
60 => 69 0.0188679245283
60 64 65 => 62 0.5
60 64 65 => 72 0.5
63 65 => 67 1.0
64 62 => 60 0.25
64 62 => 128 0.1875
64 62 => 59 0.5
64 62 => 64 0.0625
72 => 60 0.0555555555556
72 => 73 0.111111111111
72 => 65 0.0555555555556
72 => 71 0.222222222222
72 => 70 0.111111111111
72 => 128 0.222222222222
72 => 69 0.222222222222
60 57 => 60 0.5
60 57 => 59 0.5
62 58 => 70 1.0
65 67 => 60 0.111111111111
65 67 => 68 0.222222222222
65 67 => 63 0.111111111111
65 67 => 72 0.444444444444
65 67 => 128 0.111111111111
69 67 65 => 64 1.0
57 69 => 62 1.0
67 64 => 76 0.111111111111
67 64 => 67 0.888888888889
62 128 65 => 128 1.0
79 77 => 79 1.0
60 128 62 128 => 58 1.0
128 => 66 0.0143884892086
128 => 59 0.151079136691
128 => 58 0.0503597122302
128 => 61 0.00719424460432
128 => 55 0.0359712230216
128 => 57 0.0863309352518
128 => 67 0.0431654676259
128 => 60 0.143884892086
128 => 76 0.00719424460432
128 => 62 0.143884892086
128 => 63 0.0287769784173
128 => 64 0.129496402878
128 => 65 0.0143884892086
128 => 71 0.0143884892086
128 => 70 0.00719424460432
128 => 68 0.0431654676259
128 => 69 0.0719424460432
128 => 72 0.00719424460432
69 => 60 0.037037037037
69 => 62 0.0740740740741
69 => 64 0.148148148148
69 => 71 0.111111111111
69 => 67 0.185185185185
69 => 128 0.407407407407
69 => 81 0.037037037037
65 64 62 => 60 0.8
65 64 62 => 64 0.2
60 59 => 128 0.25
60 59 => 55 0.0833333333333
60 59 => 62 0.333333333333
60 59 => 64 0.333333333333
79 => 77 0.333333333333
79 => 81 0.666666666667
128 59 => 128 0.666666666667
128 59 => 60 0.277777777778
128 59 => 67 0.0555555555556
61 => 62 0.75
61 => 59 0.25
67 69 => 71 1.0
67 60 62 => 65 1.0
71 => 128 0.153846153846
71 => 69 0.307692307692
71 => 72 0.538461538462
57 60 59 => 55 1.0
64 65 67 => 60 1.0
128 71 => 128 1.0
65 72 => 65 1.0
62 67 => 66 1.0
55 128 62 128 => 57 1.0
76 72 => 60 1.0
72 128 64 => 66 1.0
57 128 60 => 64 1.0
57 => 59 0.166666666667
57 => 58 0.222222222222
57 => 56 0.0555555555556
57 => 60 0.166666666667
57 => 128 0.333333333333
57 => 69 0.0555555555556
68 67 => 128 0.4
68 67 => 65 0.6
62 => 59 0.126984126984
62 => 58 0.015873015873
62 => 57 0.015873015873
62 => 60 0.190476190476
62 => 74 0.015873015873
62 => 64 0.0952380952381
62 => 65 0.015873015873
62 => 71 0.0634920634921
62 => 67 0.015873015873
62 => 128 0.428571428571
62 => 69 0.015873015873
60 62 => 60 0.266666666667
60 62 => 128 0.266666666667
60 62 => 64 0.333333333333
60 62 => 65 0.0666666666667
60 62 => 58 0.0666666666667
66 65 => 128 1.0
65 63 => 62 1.0
62 71 => 72 1.0
67 60 => 69 0.5
67 60 => 62 0.5
66 68 => 69 1.0
72 69 => 64 1.0
70 => 68 0.5
70 => 128 0.25
70 => 72 0.25
57 60 => 128 0.666666666667
57 60 => 59 0.333333333333
76 69 => 81 1.0
60 62 128 => 60 1.0
60 128 => 59 0.5
60 128 => 57 0.142857142857
60 128 => 60 0.0714285714286
60 128 => 62 0.0714285714286
60 128 => 64 0.0714285714286
60 128 => 67 0.142857142857
64 67 => 64 0.666666666667
64 67 => 65 0.333333333333
68 67 128 => 57 0.5
68 67 128 => 70 0.5
128 62 => 128 0.888888888889
128 62 => 69 0.0555555555556
128 62 => 67 0.0555555555556
65 66 => 63 1.0
59 62 => 71 1.0
77 => 76 0.714285714286
77 => 79 0.285714285714
56 => 68 0.333333333333
56 => 57 0.666666666667
56 68 => 66 1.0
73 => 72 1.0
63 => 128 0.714285714286
63 => 62 0.142857142857
63 => 65 0.142857142857
72 128 => 60 0.25
72 128 => 63 0.25
72 128 => 64 0.25
72 128 => 67 0.25
