38 129 44 129 => 46 0.230769230769
38 129 44 129 => 44 0.538461538462
38 129 44 129 => 49 0.230769230769
43 129 44 => 129 1.0
64 129 62 => 129 1.0
47 129 46 => 129 1.0
38 129 46 => 129 1.0
38 => 129 1.0
43 129 44 129 => 41 1.0
49 129 => 44 0.545454545455
49 129 => 51 0.272727272727
49 129 => 49 0.181818181818
129 => 38 0.0216368767639
129 => 49 0.0112888052681
129 => 46 0.0564440263405
129 => 47 0.0197554092192
129 => 44 0.380056444026
129 => 45 0.0169332079022
129 => 51 0.253998118532
129 => 43 0.00564440263405
129 => 41 0.00564440263405
129 => 62 0.225776105362
129 => 64 0.00282220131703
46 129 => 38 0.05
46 129 => 49 0.0166666666667
46 129 => 46 0.05
46 129 => 44 0.783333333333
46 129 => 41 0.05
46 129 => 62 0.05
38 129 => 46 0.304347826087
38 129 => 44 0.565217391304
38 129 => 38 0.130434782609
43 129 => 44 0.5
43 129 => 49 0.5
62 129 => 64 0.0125
62 129 => 62 0.95
62 129 => 51 0.0375
41 129 => 44 1.0
47 => 129 1.0
45 => 129 1.0
45 129 44 => 129 1.0
51 => 129 1.0
46 129 62 => 129 1.0
62 => 129 1.0
43 => 129 1.0
64 => 129 1.0
41 => 129 1.0
64 129 62 129 => 51 1.0
64 129 => 62 1.0
45 129 44 129 => 43 1.0
44 129 => 38 0.0345679012346
44 129 => 49 0.00740740740741
44 129 => 46 0.116049382716
44 129 => 47 0.0148148148148
44 129 => 44 0.804938271605
44 129 => 45 0.00740740740741
44 129 => 43 0.00740740740741
44 129 => 41 0.00740740740741
46 129 62 129 => 51 1.0
46 129 46 129 => 62 1.0
49 => 129 1.0
38 129 46 129 => 46 0.428571428571
38 129 46 129 => 38 0.428571428571
38 129 46 129 => 49 0.142857142857
45 129 => 47 0.666666666667
45 129 => 44 0.166666666667
45 129 => 38 0.166666666667
47 129 46 129 => 41 1.0
46 129 46 => 129 1.0
62 129 51 129 => 62 0.333333333333
62 129 51 129 => 45 0.333333333333
62 129 51 129 => 49 0.333333333333
62 129 51 => 129 1.0
46 => 129 1.0
51 129 => 62 0.0222222222222
51 129 => 45 0.0111111111111
51 129 => 51 0.955555555556
51 129 => 49 0.0111111111111
38 129 44 => 129 1.0
44 => 129 1.0
47 129 => 46 0.142857142857
47 129 => 47 0.142857142857
47 129 => 45 0.571428571429
47 129 => 43 0.142857142857
