12|128.7	128|12.128.7	0.1
128|0.128.24	4|	1.0
7|5.7	5|7	1.0
17|11	11|17	1.0
7|8.7	5|7.8.7	1.0
12|128.24	128|12.128.24	1.0
15|24	14|15	1.0
10|9	11|10	1.0
128|26	24|	1.0
128|12.10	20|	1.0
15|13	128|15.13	1.0
128|7.128.11	11|128	1.0
12|10	128|12.10	1.0
9|7	3|	0.2
9|7	11|9	0.8
8|11	7|8	1.0
0|2	128|0.2	1.0
0|2	2|0.2	1.0
0|2	-1|	0.5
0|2	3|	0.25
0|2	5|	0.0833333333333
128|7.128.12.128.15	15|128.7	1.0
15|	17|15	0.2
15|	14|15	0.166666666667
15|	13|	0.0147058823529
15|	21|	0.0147058823529
15|	12|15	1.0
15|	128|15	0.0384615384615
15|	16|	0.0294117647059
21|	22|21	0.5
21|	128|21	0.333333333333
128|7.128.3	7|128.7	1.0
5|2	4|	0.5
5|2	3|5	0.5
19|17	16|	0.5
19|17	128|19.17	1.0
7|128	8|7.128	1.0
7|128	128|7	0.967741935484
12|11	128|12.11	0.2
12|11	7|12	0.3
12|11	13|	0.1
12|11	14|12	0.1
128|	18|128	1.0
128|	24|	0.0373333333333
128|	10|	0.04
128|	26|	0.00266666666667
128|	12|	0.168
128|	20|	0.0266666666667
128|	8|128	0.875
128|	14|	0.0533333333333
128|	22|	0.0293333333333
128|	16|	0.008
128|	4|	0.00266666666667
128|	0|128	0.857142857143
128|	17|128	0.0689655172414
128|	19|	0.0666666666667
128|	7|128	0.967741935484
128|	3|128	0.75
128|	13|	0.00533333333333
128|	15|	0.149333333333
128|	21|	0.024
128|	2|128	1.0
128|	9|128	1.0
128|	11|128	0.888888888889
128|	5|128	1.0
12|128.14	128|12.128.14	0.25
5|	4|	0.0285714285714
5|	8|5	1.0
5|	128|5	1.0
5|	3|5	0.166666666667
5|	7|5	0.176470588235
19|128.22	128|19.128.22	0.666666666667
8|7	128|8	0.0769230769231
8|7	11|8	0.153846153846
8|7	10|8	0.153846153846
8|7	7|8.7	1.0
8|7	5|	0.384615384615
128|12.128.24	0|128.12	1.0
7|12	5|7	0.25
7|12	128|7	0.25
7|12	6|	0.25
7|12	9|7	0.25
5|3.5	3|5	1.0
128|15.128.15	12|128.15	0.333333333333
128|15.128.15	10|	0.666666666667
5|7.8.7	8|5	1.0
1|3	0|1	1.0
10|128.7	128|10.128.7	0.25
11|14	12|11	1.0
2|4	5|2	1.0
3|1	5|3	0.5
3|1	0|3	0.5
18|128	128|18	1.0
10|128.12	128|10.128.12	0.5
2|0	3|2	0.9
2|0	0|2	0.1
14|128.15	128|14.128.15	0.25
14|128.15	12|14	0.2
19|18	20|19	0.666666666667
19|18	15|19	0.333333333333
0|3	2|0	0.5
0|3	1|	0.5
12|128.12	128|12.128.12	0.466666666667
8|128	128|8	0.875
8|128	12|8	0.125
128|17.128.20	22|	0.5
128|17.128.20	20|	0.5
14|	15|14	0.25
14|	17|14	0.25
14|	128|14	0.105263157895
14|	19|	0.0512820512821
14|	18|	0.025641025641
14|	12|14	0.333333333333
14|	22|	0.025641025641
14|	11|14	1.0
22|	15|	0.0625
22|	19|22	1.0
22|	20|	0.0625
22|	128|22	0.0909090909091
22|	23|	0.125
7|128.8	128|7.128.8	0.6
128|20	15|128.20	1.0
128|20	20|	0.333333333333
128|20	19|128.20	0.666666666667
128|20	17|128.20	1.0
2|	3|2	0.6
2|	0|2	0.0833333333333
2|	128|2	0.961538461538
2|	5|2	0.5
12|128.21	128|12.128.21	1.0
12|14	7|12	0.166666666667
12|14	11|12	0.333333333333
12|14	128|12.14	1.0
12|14	14|12	0.333333333333
12|128.11	128|12.128.11	0.166666666667
128|12.128.11	7|128	0.833333333333
128|12.128.11	15|128.12	0.166666666667
17|128	15|17	0.103448275862
17|128	19|17	0.0689655172414
17|128	128|17	0.724137931034
17|128	11|17.128	0.333333333333
9|8	10|9	1.0
128|2	2|128	0.961538461538
128|2	14|128.2	1.0
11|12	8|11	0.666666666667
11|12	14|11	0.333333333333
11|8	14|11	1.0
12|15	11|12	1.0
128|14.20	14|128.14	1.0
15|12	21|	1.0
128|12	10|128.12	1.0
128|12	24|	0.0144927536232
128|12	12|128.12	1.0
128|12	8|128	0.0144927536232
128|12	14|	0.0434782608696
128|12	15|128.12	1.0
128|12	16|	0.0289855072464
128|12	17|128.12	1.0
128|12	0|128.12	1.0
128|12	7|128	0.231884057971
128|12	19|128.12	1.0
128|12	21|	0.0434782608696
128|12	20|	0.0144927536232
128|12	9|128	0.101449275362
128|12	11|128	0.0724637681159
128|19	24|	0.12
128|19	17|128	0.4
128|19	12|	0.04
128|19	15|	0.16
128|19	14|128.19	0.666666666667
128|19	19|128.19	1.0
128|19	20|	0.04
128|19	22|	0.08
7|5	5|7	0.0588235294118
7|5	8|7	0.705882352941
7|5	9|7	0.176470588235
7|5	3|	0.0588235294118
128|5	12|	1.0
17|14	15|17	0.75
17|14	11|17	0.25
128|8	12|	0.125
128|8	8|128	0.125
128|8	14|	0.125
128|8	7|128.8	1.0
24|19	128|24.19	1.0
24|19	17|	0.5
17|	15|17	0.142857142857
17|	19|17	0.5
17|	20|17	0.5
17|	11|17	0.2
17|	18|	0.0444444444444
17|	128|17	0.0909090909091
17|	14|17	0.5
128|14.128.15	12|128.14	0.75
128|14.128.15	10|	0.25
128|13	12|	1.0
23|	22|23	1.0
23|	24|23	1.0
3|	7|3	0.333333333333
3|	6|	0.027027027027
3|	128|3	1.0
3|	0|3	0.5
3|	1|3	1.0
3|	2|3	0.818181818182
3|	-1|	0.027027027027
3|	5|3	0.0833333333333
14|13	15|14	1.0
12|8	17|12	1.0
-6|	-5|	1.0
17|15	14|17	0.8
17|15	18|	0.2
128|15.128.10	17|128.15	0.142857142857
128|15.128.10	15|128.15	0.857142857143
15|128.22	128|15.128.22	1.0
12|128.9	128|12.128.9	0.285714285714
128|17.128.19.17	15|128.17.128.19.17	1.0
128|15.128.12	15|128.15	0.333333333333
128|15.128.12	14|128.15	0.166666666667
128|15.128.12	13|	0.166666666667
128|15.128.12	19|	0.333333333333
128|14	18|128	0.105263157895
128|14	10|	0.0526315789474
128|14	17|128	0.0526315789474
128|14	15|	0.421052631579
128|14	14|128.14	1.0
128|14	12|128.14	1.0
128|14	11|128	0.105263157895
0|128	2|0	0.047619047619
0|128	128|0	0.857142857143
0|128	3|	0.047619047619
0|128	-1|	0.047619047619
128|22	19|128.22	1.0
128|22	15|128.22	1.0
128|22	26|	0.0909090909091
128|22	17|128	0.0909090909091
128|22	20|	0.181818181818
128|22	22|	0.181818181818
17|128.19.17	128|17.128.19.17	1.0
2|3	3|2	0.0909090909091
2|3	0|2	0.818181818182
2|3	5|2	0.0909090909091
11|128	17|11	0.111111111111
11|128	128|11	0.888888888889
128|12.128.12	10|128.12	0.0666666666667
128|12.128.12	9|128	0.466666666667
128|12.128.12	7|128	0.4
128|12.128.12	11|128	0.0666666666667
8|	9|8	1.0
8|	11|8	1.0
8|	10|8	1.0
8|	7|8	0.909090909091
8|	128|8	0.125
8|	12|8	1.0
8|	5|	0.166666666667
5|128	128|5	1.0
