6|	7|6	1.0
7|	9|	0.3076923076923077
7|	5|	0.38461538461538464
7|	-8|	0.07692307692307693
7|	6|	0.07692307692307693
7|	-5|7	1.0
7|	0|7	1.0
-1|	7|-1	1.0
-1|	-3|-1	1.0
-1|	2|-1	1.0
9|	7|9	1.0
9|	-3|9	1.0
-5|	-1|	0.13333333333333333
-5|	6|	0.06666666666666667
-5|	8|	0.03333333333333333
-5|	-7|	0.03333333333333333
-5|	-8|	0.06666666666666667
-5|	7|-5	0.5
-5|	4|-5	0.7
-5|	-3|-5	0.8
-5|	0|-5	1.0
-8|	7|-8	1.0
-8|	-5|-8	0.5
-4|	9|-4	1.0
5|	4|5	0.6
5|	-3|5	1.0
4|	2|	0.5238095238095238
4|	7|	0.047619047619047616
4|	-8|	0.047619047619047616
4|	3|	0.047619047619047616
4|	-7|	0.047619047619047616
4|	5|4	1.0
4|	-5|4	0.3333333333333333
4|	-1|4	1.0
4|	0|4	1.0
11|	4|11	1.0
12|	11|	0.5
12|	4|12	1.0
0|	12|	0.1111111111111111
0|	4|0	0.5
0|	-5|0	0.25
0|	-1|0	1.0
0|	-3|0	1.0
3|	4|3	1.0
2|	0|	0.26666666666666666
2|	-5|2	0.36363636363636365
-3|	12|	0.05555555555555555
-3|	-7|	0.05555555555555555
-3|	2|	0.1111111111111111
-3|	-1|	0.2222222222222222
-3|	4|	0.05555555555555555
-3|	-5|-3	0.7777777777777778
-7|	2|	0.3333333333333333
-7|	-3|-7	0.5
8|	-4|	1.0
7|-1	0|7	1.0
7|9	5|	1.0
7|-5	-8|	0.5
7|-5	-5|7	0.5
7|-8	6|	1.0
7|6	9|	1.0
9|-4	-3|9	1.0
5|4	-3|5	1.0
4|11	-1|4	1.0
4|5	2|	0.6
4|5	3|	0.2
4|5	0|4	0.2
4|12	7|	1.0
4|0	-7|	0.5
4|0	-8|	0.5
4|-5	2|	0.7
4|-5	-5|4	0.3
-5|0	-8|	0.25
-5|0	4|-5.0	1.0
4|3	5|4	1.0
-5|-8	-8|	0.5
-5|-8	-3|-5	0.5
-5|7	8|	1.0
-5|-3	-7|	0.1111111111111111
-5|-3	4|-5	0.7777777777777778
-5|-3	7|-5	0.1111111111111111
-3|-7	2|	0.5
-3|-7	-5|-3.-7	1.0
-5|4	6|	0.6666666666666666
-5|4	7|-5	0.3333333333333333
-5|2	-1|	0.36363636363636365
-5|2	0|-5	0.2727272727272727
-5|2	-3|-5	0.36363636363636365
-1|4	2|-1	1.0
-1|0	7|-1	1.0
-3|5	4|	1.0
-3|9	12|	1.0
-3|-5	-1|	0.8
-3|-5	2|	0.2
-3|-1	-5|-3	1.0
-3|0	-7|	1.0
0|-5	-5|0	1.0
2|-1	0|2.-1	1.0
0|4	12|	1.0
0|7	-3|0	1.0
4|-5.0	-5|4	1.0
-5|-3.-7	-7|	1.0
0|2.-1	-1|0	1.0
