11 12 128 => 9 1.0
0 2 => 4 1.0
10 => 128 1.0
12 => 128 0.833333333333
12 => 11 0.138888888889
12 => 14 0.0277777777778
9 12 128 12 => 11 1.0
14 => 128 0.416666666667
14 => 8 0.25
14 => 12 0.166666666667
14 => 11 0.166666666667
9 128 11 => 12 1.0
11 14 => 8 0.6
11 14 => 12 0.4
0 => 128 0.3125
0 => 2 0.25
0 => -1 0.125
0 => 4 0.3125
5 9 128 => 9 1.0
16 => 128 1.0
4 128 7 => 4 1.0
2 => 128 0.666666666667
2 => 0 0.111111111111
2 => 4 0.222222222222
14 12 => 11 1.0
7 5 => 4 1.0
4 => 9 0.09375
4 => 0 0.125
4 => 2 0.0625
4 => 5 0.15625
4 => 7 0.0625
4 => 128 0.5
7 128 => 11 0.0588235294118
7 128 => 14 0.0588235294118
7 128 => 5 0.235294117647
7 128 => 4 0.0588235294118
7 128 => 7 0.294117647059
7 128 => 6 0.176470588235
7 128 => 9 0.117647058824
5 4 => 2 0.4
5 4 => 5 0.6
128 4 => 128 1.0
11 9 => 7 1.0
4 2 => 0 1.0
6 128 7 => 128 1.0
0 4 => 9 0.6
0 4 => 5 0.4
9 128 => 11 0.173913043478
9 128 => 10 0.130434782609
9 128 => 12 0.0869565217391
9 128 => 7 0.217391304348
9 128 => 9 0.130434782609
9 128 => 8 0.260869565217
9 12 128 => 12 1.0
9 => 128 0.793103448276
9 => 8 0.0344827586207
9 => 12 0.103448275862
9 => 7 0.0689655172414
6 128 => 7 1.0
7 4 => 0 0.6
7 4 => 7 0.4
2 4 => 128 1.0
12 128 => 11 0.533333333333
12 128 => 9 0.0666666666667
12 128 => 12 0.333333333333
12 128 => 10 0.0666666666667
11 => 128 0.586206896552
11 => 9 0.0689655172414
11 => 12 0.172413793103
11 => 14 0.172413793103
5 128 => 2 0.111111111111
5 128 => 5 0.222222222222
5 128 => 4 0.666666666667
12 11 => 9 0.4
12 11 => 14 0.6
128 14 => 11 0.333333333333
128 14 => 128 0.666666666667
8 128 => 9 0.875
8 128 => 12 0.125
11 128 => 9 0.176470588235
11 128 => 11 0.0588235294118
11 128 => 12 0.647058823529
11 128 => 14 0.0588235294118
11 128 => 16 0.0588235294118
16 128 => 14 1.0
4 5 => 9 0.4
4 5 => 2 0.6
2 128 => 0 0.583333333333
2 128 => 2 0.166666666667
2 128 => 4 0.25
6 128 7 128 => 4 0.333333333333
6 128 7 128 => 6 0.666666666667
4 0 => 2 1.0
9 7 => 128 1.0
11 12 => 128 0.666666666667
11 12 => 14 0.333333333333
128 => 11 0.1375
128 => 10 0.0375
128 => 12 0.2
128 => 14 0.0375
128 => 16 0.00625
128 => 0 0.04375
128 => 2 0.05625
128 => 5 0.05625
128 => 4 0.075
128 => 7 0.125
128 => 6 0.01875
128 => 9 0.16875
128 => 8 0.0375
-1 0 => 4 1.0
4 128 => 10 0.0625
4 128 => 2 0.375
4 128 => 5 0.1875
4 128 => 4 0.125
4 128 => 7 0.125
4 128 => 9 0.125
5 => 9 0.105263157895
5 => 128 0.473684210526
5 => 2 0.157894736842
5 => 4 0.263157894737
2 4 128 => 9 0.5
2 4 128 => 7 0.5
10 128 => 9 1.0
7 => 128 0.708333333333
7 => 5 0.0833333333333
7 => 4 0.208333333333
5 9 => 128 1.0
4 7 => 5 1.0
7 128 11 12 => 14 1.0
0 128 => 12 0.4
0 128 => 7 0.6
14 128 => 12 0.8
14 128 => 14 0.2
6 => 128 1.0
9 12 => 128 1.0
8 => 128 1.0
14 11 => 14 1.0
-1 => 0 1.0
7 128 11 => 12 1.0
12 128 11 => 128 1.0
128 0 => 128 0.571428571429
128 0 => 4 0.428571428571
9 7 128 => 14 0.5
9 7 128 => 7 0.5
4 9 => 12 1.0
128 5 => 128 1.0
