17 => 12 0.07407407407407407
17 => 19 0.14814814814814814
17 => 0 0.037037037037037035
17 => 11 0.037037037037037035
17 => 21 0.18518518518518517
17 => 9 0.18518518518518517
17 => 13 0.07407407407407407
17 => 14 0.07407407407407407
17 => 16 0.1111111111111111
17 => 20 0.07407407407407407
12 => 9 0.15151515151515152
12 => 0 0.045454545454545456
12 => 14 0.06060606060606061
12 => 4 0.15151515151515152
12 => 11 0.12121212121212122
12 => 13 0.015151515151515152
12 => 2 0.015151515151515152
12 => 7 0.030303030303030304
12 => 10 0.13636363636363635
12 => 16 0.16666666666666666
12 => 19 0.07575757575757576
12 => 17 0.015151515151515152
12 => 18 0.015151515151515152
12 17 => 16 1.0
16 => 19 0.18181818181818182
16 => 12 0.09090909090909091
16 => 17 0.22727272727272727
16 => 14 0.38636363636363635
16 => 18 0.022727272727272728
16 => 11 0.06818181818181818
16 => 15 0.022727272727272728
16 17 => 21 0.5
16 17 => 19 0.4
16 17 => 20 0.1
0 => 16 0.11764705882352941
0 => 9 0.11764705882352941
0 => -1 0.23529411764705882
0 => 17 0.058823529411764705
0 => 2 0.29411764705882354
0 => 4 0.17647058823529413
0 17 => 12 1.0
14 => 16 0.13114754098360656
14 => 5 0.03278688524590164
14 => 12 0.4426229508196721
14 => 7 0.04918032786885246
14 => 15 0.01639344262295082
14 => 10 0.09836065573770492
14 => 11 0.04918032786885246
14 => 18 0.04918032786885246
14 => 13 0.04918032786885246
14 => 2 0.01639344262295082
14 => 9 0.04918032786885246
14 => 17 0.01639344262295082
14 17 => 20 1.0
12 19 => 17 1.0
12 19 17 => 14 0.4
12 19 17 => 13 0.4
12 19 17 => 16 0.2
19 => 16 0.14285714285714285
19 => 17 0.4642857142857143
19 => 14 0.2857142857142857
19 => 18 0.07142857142857142
19 => 21 0.03571428571428571
19 17 => 9 0.38461538461538464
19 17 => 13 0.15384615384615385
19 17 => 14 0.15384615384615385
19 17 => 0 0.07692307692307693
19 17 => 16 0.15384615384615385
19 17 => 11 0.07692307692307693
17 19 => 16 0.5
17 19 => 17 0.5
17 19 17 => 11 0.5
17 19 17 => 0 0.5
9 => 5 0.08450704225352113
9 => 7 0.19718309859154928
9 => 0 0.014084507042253521
9 => 8 0.028169014084507043
9 => 2 0.04225352112676056
9 => 11 0.11267605633802817
9 => 6 0.09859154929577464
9 => 10 0.14084507042253522
9 => 14 0.09859154929577464
9 => 12 0.14084507042253522
9 => 21 0.014084507042253521
9 => 4 0.014084507042253521
9 => 1 0.014084507042253521
9 12 => 19 0.5
9 12 => 10 0.5
7 => 9 0.14666666666666667
7 => 11 0.13333333333333333
7 => 5 0.12
7 => 6 0.12
7 => 14 0.17333333333333334
7 => 0 0.06666666666666667
7 => -1 0.04
7 => 2 0.02666666666666667
7 => 8 0.013333333333333334
7 => 12 0.08
7 => 16 0.02666666666666667
7 => 4 0.02666666666666667
7 => -5 0.02666666666666667
7 12 => 7 0.3333333333333333
7 12 => 4 0.3333333333333333
7 12 => 14 0.16666666666666666
7 12 => 11 0.16666666666666666
13 => 14 0.5555555555555556
13 => 11 0.1111111111111111
13 => 12 0.3333333333333333
13 12 => 10 0.6666666666666666
13 12 => 16 0.3333333333333333
5 => 4 0.41935483870967744
5 => 7 0.2903225806451613
5 => 9 0.0967741935483871
5 => 3 0.06451612903225806
5 => 2 0.03225806451612903
5 => 14 0.03225806451612903
5 => 8 0.06451612903225806
5 14 => 12 1.0
5 14 12 => 17 1.0
12 14 => 15 0.25
12 14 => 16 0.5
12 14 => 12 0.25
12 14 12 => 10 1.0
4 => 5 0.28846153846153844
4 => 2 0.09615384615384616
4 => 9 0.038461538461538464
4 => 3 0.17307692307692307
4 => 12 0.038461538461538464
4 => 1 0.038461538461538464
4 => 6 0.07692307692307693
4 => 0 0.038461538461538464
4 => 7 0.15384615384615385
4 => 14 0.038461538461538464
4 => 10 0.019230769230769232
4 14 => 12 1.0
4 14 12 => 9 1.0
14 12 => 11 0.18518518518518517
14 12 => 4 0.2222222222222222
14 12 => 9 0.25925925925925924
14 12 => 10 0.07407407407407407
14 12 => 16 0.18518518518518517
14 12 => 14 0.037037037037037035
14 12 => 17 0.037037037037037035
9 14 => 18 0.2857142857142857
9 14 => 12 0.7142857142857143
9 14 12 => 16 1.0
19 14 => 9 0.125
19 14 => 16 0.75
19 14 => 12 0.125
19 14 12 => 14 1.0
16 14 => 11 0.17647058823529413
16 14 => 12 0.6470588235294118
16 14 => 13 0.058823529411764705
16 14 => 7 0.11764705882352941
16 14 12 => 4 0.45454545454545453
16 14 12 => 10 0.09090909090909091
16 14 12 => 11 0.45454545454545453
7 14 => 12 0.38461538461538464
7 14 => 10 0.46153846153846156
7 14 => 5 0.15384615384615385
7 14 12 => 9 1.0
10 => 11 0.32142857142857145
10 => 9 0.25
10 => 12 0.17857142857142858
10 => 7 0.17857142857142858
10 => 13 0.03571428571428571
10 => 6 0.03571428571428571
10 12 => 16 1.0
4 12 => 4 1.0
17 12 => 9 1.0
16 12 => 14 0.5
16 12 => 2 0.25
16 12 => 18 0.25
11 => 12 0.13725490196078433
11 => 10 0.0392156862745098
11 => 7 0.17647058823529413
11 => 16 0.0392156862745098
11 => 9 0.3137254901960784
11 => 2 0.0196078431372549
11 => 6 0.11764705882352941
11 => 19 0.11764705882352941
11 => 13 0.0196078431372549
11 => 14 0.0196078431372549
11 12 => 11 0.2857142857142857
