0 => 4 0.1125
0 => 9 0.0375
0 => 2 0.2625
0 => -1 0.4875
0 => 5 0.0375
0 => -3 0.0375
0 => -5 0.025
4 => 0 0.2
4 => 2 0.5
4 => 5 0.2
4 => 9 0.1
4 0 => 9 0.5
4 0 => 2 0.5
4 2 => 0 0.8
4 2 => 4 0.2
4 2 0 => -1 0.25
4 2 0 => 2 0.5
4 2 0 => 5 0.25
0 2 => 4 0.14285714285714285
0 2 => 7 0.14285714285714285
0 2 => 0 0.42857142857142855
0 2 => -1 0.2857142857142857
0 2 0 => -1 1.0
-1 => 0 0.9375
-1 => 5 0.0625
-1 0 => -1 0.6136363636363636
-1 0 => 2 0.20454545454545456
-1 0 => -5 0.045454545454545456
-1 0 => -3 0.06818181818181818
-1 0 => 4 0.06818181818181818
-1 0 2 => 4 0.3333333333333333
-1 0 2 => 7 0.3333333333333333
-1 0 2 => 0 0.3333333333333333
-1 0 2 0 => -1 1.0
-1 0 2 0 -1 => 0 1.0
-1 0 2 0 -1 0 => -1 1.0
-1 0 2 0 -1 0 -1 => 0 1.0
-1 0 2 0 -1 0 -1 0 => -5 1.0
-3 => -1 0.5
-3 => -5 0.5
-3 -1 => 0 1.0
-3 -1 0 => 4 1.0
-5 => 0 1.0
-5 0 => 4 1.0
7 => 6 0.14285714285714285
7 => 4 0.14285714285714285
7 => 0 0.14285714285714285
7 => 5 0.2857142857142857
7 => 9 0.14285714285714285
7 => 12 0.14285714285714285
7 0 => 2 1.0
12 => 4 1.0
12 4 => 9 1.0
7 5 => 4 0.5
7 5 => -3 0.5
7 5 4 => 5 1.0
0 4 => 0 0.6666666666666666
0 4 => 2 0.3333333333333333
9 => 7 1.0
4 9 => 7 1.0
4 9 7 => 5 1.0
7 9 => 7 1.0
7 9 7 => 12 1.0
0 9 => 7 1.0
0 9 7 => 6 1.0
5 => 4 0.5
5 => 7 0.3333333333333333
5 => -3 0.16666666666666666
5 7 => 9 0.5
5 7 => 5 0.5
6 => 7 1.0
6 7 => 4 1.0
2 => 4 0.16666666666666666
2 => 0 0.5833333333333334
2 => 7 0.08333333333333333
2 => -1 0.16666666666666666
2 7 => 0 1.0
4 0 2 => -1 1.0
-1 0 -1 => 5 0.1111111111111111
-1 0 -1 => 0 0.8888888888888888
-1 0 -1 0 => -1 0.6521739130434783
-1 0 -1 0 => -3 0.13043478260869565
-1 0 -1 0 => -5 0.08695652173913043
-1 0 -1 0 => 2 0.13043478260869565
-1 0 -1 0 2 => 7 1.0
7 4 => 2 1.0
7 4 2 => 4 1.0
0 5 => 7 1.0
