23|	24|23	0.5
24|	23|	0.09090909090909091
24|	27|	0.09090909090909091
24|	28|	0.09090909090909091
24|	15|	0.18181818181818182
24|	21|	0.18181818181818182
24|	18|24	1.0
24|	7|24	1.0
12|	16|	0.13793103448275862
12|	24|12	1.0
12|	7|12	0.4444444444444444
12|	11|12	0.6666666666666666
12|	14|12	0.5
12|	10|12	1.0
12|	3|12	1.0
19|	16|	0.15789473684210525
19|	18|	0.10526315789473684
19|	22|	0.10526315789473684
19|	24|19	1.0
19|	7|19	1.0
19|	11|19	0.5
19|	14|19	1.0
19|	6|19	1.0
15|	24|15	0.5
15|	19|15	1.0
18|	24|18	1.0
18|	7|18	1.0
18|	19|18	0.5
27|	18|27	1.0
27|	4|27	1.0
7|	-2|	0.02631578947368421
7|	5|7	0.4
7|	6|7	0.3333333333333333
7|	12|7	0.3333333333333333
7|	11|7	0.5555555555555556
7|	4|7	0.3333333333333333
7|	8|7	0.2
7|	9|7	0.3333333333333333
7|	2|7	0.3333333333333333
7|	10|7	0.2
7|	3|7	1.0
10|	7|10	0.5
10|	14|10	1.0
10|	5|10	0.5
10|	8|10	0.6666666666666666
10|	15|10	1.0
8|	0|	0.09090909090909091
8|	7|8	1.0
8|	9|8	0.5
8|	12|8	1.0
8|	5|8	1.0
8|	10|8	1.0
8|	3|8	0.3333333333333333
4|	6|	0.23076923076923078
4|	9|4	1.0
4|	7|4	0.5
4|	2|4	0.3333333333333333
4|	5|4	0.6666666666666666
9|	-3|	0.1111111111111111
9|	7|9	0.4
9|	4|9	0.5
9|	10|9	1.0
16|	12|16	1.0
16|	19|16	0.3333333333333333
6|	0|	0.1111111111111111
6|	12|6	0.5
6|	7|6	0.3333333333333333
2|	6|	0.06666666666666667
2|	1|	0.06666666666666667
2|	12|2	0.5
2|	7|2	0.3333333333333333
2|	4|2	0.25
2|	11|2	1.0
2|	10|2	1.0
2|	3|2	0.5
3|	15|	0.1111111111111111
3|	7|3	1.0
3|	5|3	1.0
3|	8|3	0.5
3|	2|3	0.3333333333333333
14|	11|	0.08333333333333333
14|	18|	0.16666666666666666
14|	7|14	1.0
14|	12|14	1.0
14|	19|14	0.2
5|	7|5	0.3333333333333333
5|	6|5	1.0
5|	4|5	0.5
5|	8|5	1.0
5|	10|5	1.0
5|	3|5	1.0
11|	9|	0.18181818181818182
11|	12|11	0.5714285714285714
11|	14|11	0.6
11|	2|11	0.5
11|	10|11	1.0
21|	19|21	1.0
28|	31|	1.0
31|	36|	1.0
36|	4|36	1.0
1|	4|1	1.0
1|	2|1	1.0
0|	2|0	0.3333333333333333
-3|	1|	1.0
-2|	0|	1.0
22|	27|	1.0
24|12	7|24	1.0
24|23	23|	0.5
24|23	27|	0.5
24|19	28|	1.0
24|15	15|	0.5
24|15	18|24	0.5
24|18	21|	1.0
18|24	24|18	1.0
18|27	7|18	1.0
7|19	12|7	1.0
7|10	5|7.10	1.0
7|10	12|7	0.5
7|8	8|7.8	0.5
9|4	7|9.4	1.0
9|8	7|9.8	1.0
9|8	4|9	0.5
7|9	4|7	0.4
7|9	6|7	0.4
7|9	9|7	0.2
7|24	9|7	1.0
12|16	7|12.16	1.0
12|6	7|12.6	1.0
12|6	14|12	0.5
7|12	8|7.12	1.0
7|12	10|7	0.4444444444444444
7|12	11|7	0.1111111111111111
7|12	5|7	0.2222222222222222
12|2	7|12.2	1.0
12|2	11|12	0.5
7|3	10|7.3	1.0
7|2	5|7.2	1.0
7|2	11|7	0.3333333333333333
7|2	6|7	0.3333333333333333
7|14	11|7	1.0
7|18	12|7	1.0
7|4	2|7	0.5
7|4	5|7	0.5
5|3	7|5.3	0.5
4|2	5|4.2	1.0
4|2	6|4.2	1.0
4|2	2|4	0.25
4|2	9|4	0.25
7|5	-2|	0.16666666666666666
7|5	11|7.5	1.0
7|5	8|7.5	0.5
7|5	10|7	0.16666666666666666
7|5	3|7	0.16666666666666666
5|7	7|5.7	1.0
5|7	3|5	0.4
5|7	4|5	0.4
7|6	11|7.6	1.0
7|6	10|7.6	1.0
7|6	2|7	0.3333333333333333
7|6	9|7	0.16666666666666666
7|6	4|7	0.16666666666666666
6|5	7|6.5	1.0
6|7	7|6.7	0.5
6|7	12|6	0.3333333333333333
12|7	16|	0.3333333333333333
12|7	11|12	0.4444444444444444
12|7	14|12	0.2222222222222222
12|14	10|12	1.0
12|8	3|12	1.0
12|11	16|	0.14285714285714285
12|11	7|12	0.5714285714285714
12|11	24|12	0.2857142857142857
19|18	16|	0.5
19|18	11|19	0.5
19|16	16|	0.16666666666666666
19|16	11|19	0.3333333333333333
19|16	24|19	0.16666666666666666
19|16	7|19	0.3333333333333333
19|15	22|	1.0
19|14	14|19	0.2
19|14	7|19	0.4
19|14	6|19	0.4
19|21	18|	1.0
11|19	10|11	0.5
11|19	12|11	0.5
11|7	9|	0.2222222222222222
11|7	14|11	0.5555555555555556
11|7	2|11	0.2222222222222222
11|2	9|11.2	1.0
11|12	12|11	0.6666666666666666
11|12	2|11	0.3333333333333333
14|12	18|	0.5
14|12	19|14	0.5
14|11	19|14	0.6
14|11	7|14	0.4
14|19	11|	1.0
14|10	12|14	1.0
4|36	5|4	1.0
4|5	2|4	0.5
4|5	5|4	0.5
4|27	5|4	1.0
4|1	6|4.1	1.0
2|4	4|2.4	1.0
2|4	12|2	0.3333333333333333
2|4	7|2	0.3333333333333333
2|11	1|	0.5
2|11	4|2.11	1.0
4|7	6|	0.3333333333333333
4|7	2|4	0.3333333333333333
4|7	7|4	0.3333333333333333
4|9	7|4	0.5
4|9	9|4	0.5
5|10	8|5	0.5
5|10	7|5	0.5
5|4	7|5	0.6666666666666666
5|4	6|5	0.3333333333333333
5|8	10|5	1.0
8|3	3|8	0.5
8|3	9|8	0.5
8|5	7|8	1.0
8|10	0|	0.3333333333333333
8|10	3|8	0.6666666666666666
8|7	9|8.7	1.0
8|7	5|8	0.2
8|7	12|8	0.2
8|7	10|8	0.2
8|7	7|8	0.2
9|7	-3|	0.3333333333333333
9|7	7|9	0.3333333333333333
9|7	10|9	0.3333333333333333
6|19	12|6	1.0
2|0	6|	0.3333333333333333
2|0	7|2	0.3333333333333333
2|0	3|2	0.3333333333333333
2|1	11|2	1.0
2|3	10|2	0.3333333333333333
2|3	3|2	0.3333333333333333
2|3	12|2	0.3333333333333333
2|7	7|2	0.3333333333333333
2|7	4|2	0.6666666666666666
10|11	7|10	1.0
10|8	14|10	1.0
10|12	7|10	1.0
10|5	7|10	1.0
10|2	5|10	1.0
10|9	5|10	1.0
10|7	7|10	0.2
10|7	15|10	0.2
10|7	8|10	0.6
3|12	2|3	1.0
3|5	2|3	1.0
3|7	8|3	1.0
3|8	15|	0.3333333333333333
3|8	8|3	0.3333333333333333
3|8	5|3	0.3333333333333333
3|2	5|3	0.5
3|2	7|3	0.5
15|10	19|15	1.0
7|9.4	6|7	1.0
7|9.8	9|7	1.0
7|12.16	11|7	1.0
7|12.6	5|7	1.0
7|12.2	8|7.12	1.0
7|5.3	-2|	0.5
7|5.3	3|7	0.5
5|4.2	7|5.4.2	1.0
7|5.7	10|7	1.0
7|6.5	4|7	1.0
7|6.7	10|7.6	0.5
7|6.7	9|7	0.5
6|4.2	7|6.4.2	1.0
11|7.5	9|	1.0
11|7.6	2|11	1.0
4|2.4	6|4.2	1.0
4|2.11	9|4	1.0
5|7.10	3|5	1.0
5|7.2	7|5.7	1.0
8|7.5	9|8.7	0.5
8|7.5	10|8	0.5
8|7.8	5|8	0.5
8|7.8	12|8	0.5
8|7.12	7|8	1.0
9|8.7	4|9	1.0
9|11.2	4|9	1.0
6|4.1	0|	1.0
10|7.3	15|10	1.0
10|7.6	7|10	1.0
7|5.4.2	11|7.5	1.0
7|6.4.2	11|7.6	1.0
