-29 => -24 0.375
-29 => -17 0.125
-29 => -27 0.25
-29 => -33 0.125
-29 => -36 0.125
-22 => -29 0.3333333333333333
-22 => -25 0.3333333333333333
-22 => -24 0.3333333333333333
-22 -29 => -17 1.0
-24 => -19 0.2857142857142857
-24 => -25 0.2857142857142857
-24 => -29 0.42857142857142855
-19 => -20 0.25
-19 => -29 0.25
-19 => -21 0.25
-19 => -23 0.25
-20 => -22 1.0
-17 => -27 0.3333333333333333
-17 => -19 0.3333333333333333
-17 => -36 0.3333333333333333
-27 => -19 0.3333333333333333
-27 => -29 0.3333333333333333
-27 => -22 0.3333333333333333
-25 => -24 0.3333333333333333
-25 => -22 0.3333333333333333
-25 => -32 0.3333333333333333
-33 => -21 1.0
-21 => -23 0.5
-21 => -26 0.25
-21 => -17 0.25
-23 => -26 0.25
-23 => -24 0.25
-23 => -28 0.25
-23 => -18 0.25
-26 => -28 0.5
-26 => -21 0.5
-28 => -16 0.5
-28 => -23 0.5
-16 => -17 1.0
-32 => -29 1.0
-18 => -21 1.0
-36 => -24 1.0
