-29 => -25 0.9895833333333334
-29 => -22 0.010416666666666666
-25 => -29 0.4846938775510204
-25 => -35 0.336734693877551
-25 => -22 0.17857142857142858
-22 => -35 0.6376811594202898
-22 => -25 0.36231884057971014
-22 -25 => -22 0.52
-22 -25 => -35 0.48
-35 => -33 0.6206896551724138
-35 => -22 0.11724137931034483
-35 => -25 0.2620689655172414
-35 -25 => -22 0.2894736842105263
-35 -25 => -35 0.7105263157894737
-29 -25 => -29 1.0
-25 -35 => -25 0.9393939393939394
-25 -35 => -22 0.06060606060606061
-25 -35 -22 => -25 1.0
-22 -25 -22 => -25 0.9230769230769231
-22 -25 -22 => -35 0.07692307692307693
-33 => -35 1.0
-33 -35 => -33 0.8333333333333334
-33 -35 => -22 0.16666666666666666
-25 -22 => -25 0.5882352941176471
-25 -22 => -35 0.4117647058823529
-25 -22 -35 => -25 0.8571428571428571
-25 -22 -35 => -33 0.14285714285714285
