-18 128 -12 => 128 1.0
-9 128 -12 => 128 1.0
-9 => -5 0.0125
-9 => -10 0.075
-9 => -7 0.0125
-9 => -16 0.025
-9 => 128 0.8625
-9 => -8 0.0125
-9 128 -7 128 -10 128 => -13 1.0
-20 128 => -19 0.166666666667
-20 128 => -12 0.5
-20 128 => -14 0.166666666667
-20 128 => -22 0.166666666667
-4 128 -9 128 -10 => 128 1.0
-12 128 -7 => 128 0.6
-12 128 -7 => -13 0.4
-24 128 -12 => 128 1.0
0 => 128 1.0
-11 128 => -5 0.666666666667
-11 128 => -9 0.333333333333
-12 128 -7 128 => -19 0.666666666667
-12 128 -7 128 => -4 0.333333333333
-5 128 -10 128 => -14 1.0
-7 128 -7 128 => -19 0.5
-7 128 -7 128 => -14 0.5
-12 128 -10 => 128 0.5
-12 128 -10 => -12 0.5
128 -13 => 128 0.6
128 -13 => -14 0.4
-15 -14 => -13 1.0
-17 128 -5 128 => -12 1.0
-9 -5 => 128 1.0
-22 128 => -15 0.5
-22 128 => -17 0.5
-7 128 -4 => 128 1.0
-9 128 -6 128 => -4 0.5
-9 128 -6 128 => -9 0.5
-4 128 -7 => 128 1.0
-7 -12 => -16 1.0
-13 -9 => -16 1.0
-16 128 -9 => 128 1.0
-5 128 => -5 0.606299212598
-5 128 => -3 0.0472440944882
-5 128 => -4 0.0551181102362
-5 128 => -11 0.0157480314961
-5 128 => 0 0.00787401574803
-5 128 => -7 0.0393700787402
-5 128 => -6 0.0866141732283
-5 128 => -12 0.0393700787402
-5 128 => -2 0.0314960629921
-5 128 => -10 0.00787401574803
-5 128 => -9 0.0393700787402
-5 128 => -8 0.0236220472441
-2 128 -5 => 128 1.0
-4 128 -5 => 128 0.833333333333
-4 128 -5 => -7 0.166666666667
-14 => 128 0.666666666667
-14 => -13 0.222222222222
-14 => -12 0.0555555555556
-14 => -16 0.0555555555556
-9 128 -18 => -19 1.0
-3 128 -5 128 => -5 0.4
-3 128 -5 128 => -3 0.6
-8 => 128 0.615384615385
-8 => -7 0.384615384615
-18 128 -12 128 => -18 1.0
-5 128 -12 => 128 1.0
-22 -21 => -20 1.0
-13 -12 128 -7 => -13 1.0
-2 -14 => -13 1.0
-7 -6 => -5 1.0
-10 128 -5 128 => -11 0.666666666667
-10 128 -5 128 => -9 0.333333333333
-11 -12 => -11 1.0
-21 => 128 0.833333333333
-21 => -20 0.166666666667
-20 128 -19 => 128 1.0
-9 128 -6 => 128 0.333333333333
-9 128 -6 => -9 0.666666666667
-3 128 => -5 0.545454545455
-3 128 => -12 0.0909090909091
-3 128 => -6 0.363636363636
-15 128 => -12 0.25
-15 128 => -22 0.75
-7 128 => -10 0.125
-7 128 => -5 0.2
-7 128 => -4 0.075
-7 128 => -7 0.075
-7 128 => -14 0.05
-7 128 => -2 0.025
-7 128 => -19 0.1
-7 128 => -18 0.025
-7 128 => -9 0.175
-7 128 => -8 0.15
-18 128 => -18 0.6
-18 128 => -12 0.4
-20 128 -12 => 128 1.0
-6 128 => -5 0.470588235294
-6 128 => -4 0.0588235294118
-6 128 => -6 0.117647058824
-6 128 => -12 0.117647058824
-6 128 => -3 0.176470588235
-6 128 => -9 0.0588235294118
-5 -3 => 128 0.5
-5 -3 => -6 0.5
-12 128 -5 128 => -7 1.0
-20 => -19 0.142857142857
-20 => 128 0.857142857143
-8 128 -7 128 => -5 0.4
-8 128 -7 128 => -8 0.6
-5 -6 128 => -12 1.0
-12 128 -10 128 => -9 1.0
-5 128 -10 => 128 1.0
-17 => 128 0.888888888889
-17 => -16 0.111111111111
-10 -9 => 128 0.571428571429
-10 -9 => -10 0.142857142857
-10 -9 => -7 0.142857142857
-10 -9 => -8 0.142857142857
-11 128 -5 => 128 1.0
-24 128 -12 128 => -19 0.6
-24 128 -12 128 => -24 0.2
-24 128 -12 128 => -20 0.2
-20 -19 => -18 1.0
-4 128 -9 => 128 0.8
-4 128 -9 => -10 0.2
-14 -13 => -12 0.5
-14 -13 => -9 0.5
-5 -6 => 128 1.0
-4 128 -9 128 -10 128 => -4 1.0
-10 128 -5 => 128 1.0
-9 128 -4 => 128 1.0
-3 => -5 0.1875
-3 => 128 0.6875
-3 => -6 0.0625
-3 => -2 0.0625
-6 128 -12 128 => -5 1.0
-4 -3 => -2 1.0
-16 -14 => -13 0.5
-16 -14 => -12 0.5
-4 128 -7 128 => -9 1.0
-8 128 => -5 0.125
-8 128 => -7 0.75
-8 128 => -8 0.125
-14 -12 => -11 1.0
-7 128 -4 128 => -7 0.666666666667
-7 128 -4 128 => -9 0.333333333333
-17 128 => -24 0.25
-17 128 => -5 0.25
-17 128 => -12 0.125
-17 128 => -9 0.125
-17 128 => -29 0.25
-5 128 -9 128 => -5 0.5
-5 128 -9 128 => -12 0.25
-5 128 -9 128 => -8 0.25
-20 128 -19 128 => -19 1.0
-9 128 -4 128 => -12 0.333333333333
-9 128 -4 128 => -9 0.666666666667
-9 -5 128 => -9 1.0
-12 128 => -24 0.157894736842
-12 128 => -20 0.0526315789474
-12 128 => -21 0.0263157894737
-12 128 => -5 0.0789473684211
-12 128 => -10 0.0526315789474
-12 128 => -7 0.131578947368
-12 128 => -6 0.0263157894737
-12 128 => -15 0.0263157894737
-12 128 => -14 0.0263157894737
-12 128 => -17 0.0789473684211
-12 128 => -16 0.0263157894737
-12 128 => -19 0.131578947368
-12 128 => -18 0.105263157895
-12 128 => -9 0.0789473684211
-29 => 128 1.0
-19 128 => -24 0.117647058824
-19 128 => -20 0.117647058824
-19 128 => -10 0.0588235294118
-19 128 => -7 0.235294117647
-19 128 => -12 0.352941176471
-19 128 => -15 0.0588235294118
-19 128 => -19 0.0588235294118
-5 128 -9 => 128 1.0
-19 => 128 0.944444444444
-19 => -18 0.0555555555556
-16 => 128 0.733333333333
-16 => -15 0.133333333333
-16 => -14 0.133333333333
-17 128 -9 128 => -18 1.0
-8 -7 128 => -9 0.333333333333
-8 -7 128 => -8 0.666666666667
-9 128 -12 128 => -15 0.333333333333
-9 128 -12 128 => -17 0.333333333333
-9 128 -12 128 => -16 0.333333333333
-4 128 -5 128 => -4 0.6
-4 128 -5 128 => -2 0.4
-12 -9 => -10 1.0
-12 128 -10 128 -9 => 128 1.0
-2 => 128 0.875
-2 => -14 0.125
-18 -19 => 128 1.0
-4 128 => -4 0.259259259259
-4 128 => -5 0.222222222222
-4 128 => -10 0.148148148148
-4 128 => -7 0.111111111111
-4 128 => -12 0.0740740740741
-4 128 => -9 0.185185185185
-6 128 -6 => -3 1.0
-19 -18 => -17 1.0
-19 128 -7 128 => -19 0.25
-19 128 -7 128 => -18 0.25
-19 128 -7 128 => -7 0.25
-19 128 -7 128 => -14 0.25
-11 128 -5 128 => -4 0.5
-11 128 -5 128 => -12 0.5
-10 128 -4 128 => -10 1.0
-2 128 => -5 0.142857142857
-2 128 => -4 0.285714285714
-2 128 => -7 0.142857142857
-2 128 => -3 0.285714285714
-2 128 => -2 0.142857142857
-22 => 128 0.8
-22 => -21 0.2
-14 128 => -7 0.166666666667
-14 128 => -20 0.0833333333333
-14 128 => -21 0.0833333333333
