3|	4|3	1.0
4|	2|	0.34285714285714286
4|	3|	0.14285714285714285
4|	0|4	0.5
4|	5|4	1.0
5|	7|	0.5
5|	4|5	1.0
0|	2|	0.2553191489361702
0|	4|0	0.5454545454545454
0|	-1|0	1.0
0|	-5|0	1.0
0|	-3|0	1.0
0|	5|0	1.0
2|	-5|	0.25
2|	4|2	1.0
2|	0|2	0.45454545454545453
7|	4|7	1.0
-5|	0|-5	1.0
-5|	-3|-5	1.0
-1|	0|-1	0.3333333333333333
-3|	-1|	0.6666666666666666
-3|	-5|	0.3333333333333333
4|5	0|4	1.0
4|0	3|	0.45454545454545453
4|0	5|4	0.5454545454545454
4|3	2|	1.0
4|2	2|4.2	1.0
4|7	0|4	1.0
0|-5	2|0.-5	1.0
0|2	4|0	0.45454545454545453
0|2	-1|0	0.5454545454545454
0|4	2|	0.5
0|4	5|0	0.5
-1|0	0|-1.0	1.0
0|-1	-3|0	0.3333333333333333
0|-1	-5|0	0.3333333333333333
0|-1	4|0	0.3333333333333333
-5|0	0|-5	1.0
-3|0	-5|	1.0
-3|-5	-1|	1.0
5|4	7|	1.0
5|0	4|5	1.0
2|0.-5	4|2	1.0
2|4.2	-5|	1.0
0|-1.0	-5|0	1.0
