-24|	12|	0.16
-24|	5|	0.16
-24|	4|-24	0.42857142857142855
-24|	0|-24	0.5
-24|	-5|-24	1.0
2|	-8|	0.12
2|	-24|2	1.0
2|	-22|2	1.0
2|	0|2	0.46153846153846156
2|	-17|2	0.5
2|	-5|2	1.0
2|	4|2	0.75
2|	-3|2	0.5714285714285714
2|	-19|2	1.0
-5|	-24|-5	1.0
-5|	4|-5	0.3333333333333333
-5|	0|-5	0.6666666666666666
-5|	7|-5	1.0
-5|	-3|-5	1.0
-5|	2|-5	0.4
-5|	-8|-5	1.0
-5|	-27|-5	1.0
0|	5|	0.013333333333333334
0|	-14|	0.08
0|	-4|	0.05333333333333334
0|	-12|	0.08
0|	-7|	0.08
0|	4|0	0.2
0|	-24|0	1.0
0|	12|0	0.5
0|	-22|0	1.0
0|	-5|0	0.23076923076923078
0|	2|0	0.375
0|	7|0	1.0
0|	-3|0	1.0
4|	12|	0.018867924528301886
4|	-19|	0.18867924528301888
4|	5|	0.07547169811320754
4|	-24|4	0.3333333333333333
4|	-22|4	1.0
4|	0|4	0.36363636363636365
4|	-5|4	0.75
4|	2|4	0.42857142857142855
12|	14|	0.14285714285714285
12|	0|12	0.8
12|	4|12	1.0
-14|	0|-14	1.0
-14|	-5|-14	1.0
-14|	2|-14	1.0
-17|	-13|	0.09090909090909091
-17|	0|-17	0.3333333333333333
-17|	5|-17	1.0
-17|	11|-17	1.0
-17|	4|-17	1.0
-17|	-5|-17	0.6666666666666666
-4|	2|-4	0.75
-4|	-5|-4	1.0
-19|	2|-19	0.6666666666666666
-19|	-3|-19	0.5
-19|	-4|-19	1.0
-15|	0|-15	1.0
-3|	0|-3	0.6666666666666666
-3|	-5|-3	1.0
-3|	4|-3	0.5714285714285714
-3|	2|-3	0.5714285714285714
-3|	-19|-3	1.0
-8|	0|-8	1.0
-8|	-3|-8	1.0
7|	11|	0.45454545454545453
7|	-15|	0.36363636363636365
7|	-4|	0.09090909090909091
7|	0|7	1.0
5|	-2|	0.3
5|	9|	0.1
5|	7|5	1.0
-13|	-12|-13	1.0
-12|	4|-12	1.0
-12|	-27|-12	1.0
-2|	4|-2	1.0
14|	7|14	1.0
11|	-17|	0.8571428571428571
11|	12|	0.14285714285714285
9|	11|9	1.0
-22|	0|-22	0.3333333333333333
-7|	-26|	0.3333333333333333
-7|	-4|	0.3333333333333333
-7|	-3|-7	1.0
-27|	-3|-27	1.0
-27|	2|-27	1.0
-26|	-7|-26	1.0
-24|2	-5|-24	1.0
