-17 => -21 0.333333333333
-17 => -22 0.333333333333
-17 => -29 0.333333333333
-21 -18 => -17 1.0
-17 -21 -25 => -21 1.0
-22 -16 -29 -16 -29 -16 => -29 1.0
-29 -18 => -25 0.333333333333
-29 -18 => -16 0.666666666667
-29 -17 => -22 1.0
-22 -16 -29 -16 => -29 1.0
-18 -25 => -21 0.6
-18 -25 => -22 0.4
-18 => -25 0.333333333333
-18 => -29 0.133333333333
-18 => -17 0.266666666667
-18 => -16 0.266666666667
-32 -21 => -18 0.5
-32 -21 => -25 0.5
-29 -16 -29 -16 -29 -16 -29 -16 => -18 0.5
-29 -16 -29 -16 -29 -16 -29 -16 => -22 0.5
-22 -16 => -29 1.0
-25 => -18 0.031914893617
-25 => -21 0.840425531915
-25 => -22 0.0425531914894
-25 => -29 0.0851063829787
-16 -22 => -16 1.0
-29 -16 -29 -16 -29 -16 -29 => -16 1.0
-21 => -25 0.818181818182
-21 => -18 0.0227272727273
-21 => -32 0.0227272727273
-21 => -22 0.0227272727273
-21 => -29 0.113636363636
-16 -18 => -29 0.5
-16 -18 => -17 0.5
-16 -29 => -18 0.1
-16 -29 => -16 0.9
-29 -16 -29 -16 => -18 0.142857142857
-29 -16 -29 -16 => -29 0.714285714286
-29 -16 -29 -16 => -22 0.142857142857
-22 -16 -29 -16 -29 -16 -29 => -18 1.0
-16 => -18 0.0833333333333
-16 => -29 0.833333333333
-16 => -22 0.0833333333333
-17 -29 => -17 1.0
-29 -16 -29 -16 -29 -16 => -18 0.25
-29 -16 -29 -16 -29 -16 => -29 0.5
-29 -16 -29 -16 -29 -16 => -22 0.25
-29 => -25 0.1875
-29 => -21 0.03125
-29 => -32 0.03125
-29 => -17 0.03125
-29 => -16 0.625
-29 => -18 0.09375
-25 -29 => -18 0.25
-25 -29 => -25 0.25
-25 -29 => -21 0.25
-25 -29 => -32 0.25
-22 -25 => -21 0.6
-22 -25 => -22 0.4
-22 -16 -29 -16 -29 => -16 1.0
-17 -21 => -25 1.0
-25 -29 -25 => -18 1.0
-17 -21 -25 -21 => -29 1.0
-21 -29 => -25 1.0
-25 -18 => -25 1.0
-29 -16 -29 -16 -29 => -18 0.2
-29 -16 -29 -16 -29 => -16 0.8
-29 -16 -29 => -18 0.125
-29 -16 -29 => -16 0.875
-22 -16 -29 => -16 1.0
-32 => -21 1.0
-29 -16 => -18 0.1
-29 -16 => -29 0.8
-29 -16 => -22 0.1
-22 => -25 0.454545454545
-22 => -29 0.181818181818
-22 => -16 0.363636363636
