-32 -28 -29 -28 => -29 1.0
-32 -28 => -29 1.0
-25 => -18 0.125
-25 => -29 0.75
-25 => -32 0.125
-28 => -25 0.020618556701
-28 => -29 0.969072164948
-28 => -32 0.0103092783505
-29 => -25 0.00980392156863
-29 => -28 0.941176470588
-29 => -32 0.0392156862745
-29 => -18 0.00980392156863
-18 => -25 1.0
-32 => -25 0.666666666667
-32 => -28 0.166666666667
-32 => -29 0.166666666667
-32 -28 -29 => -28 1.0
-32 -28 -29 -28 -29 => -18 1.0
