-15|4	-12|-15.4	1.0
-1|0	-5|-1.0	1.0
-5|-8.-12	0|-5	0.0689655172414
-5|-8.-12	-13|	0.344827586207
-5|-8.-12	-12|	0.448275862069
-5|-8.-12	-15|	0.137931034483
0|	-7|0	1.0
0|	4|	0.16
0|	2|0	1.0
0|	-12|	0.12
0|	-1|0	1.0
0|	-3|0	1.0
0|	-10|	0.16
0|	-8|0	1.0
0|	-5|0	0.5
-1|	0|-1	1.0
-1|	-3|-1	1.0
-1|	-10|-1	1.0
-1|	-8|-1	0.5
-1|	-12|-1	1.0
-1|	-4|	0.0625
-1|	-7|-1	1.0
-1|	2|	0.1875
-1|	-5|-1	0.2
0|-5	-7|0	0.133333333333
0|-5	4|	0.266666666667
0|-5	-10|	0.133333333333
0|-5	-5|0	0.266666666667
0|-5	-12|	0.2
-6|-12	-13|-6	1.0
0|-5.-1	-5|0	1.0
-10|-1	-7|-10.-1	1.0
-10|-5	-5|-10	1.0
-13|-6	-7|-13.-6	1.0
-3|-1	0|-3.-1	1.0
-8|-12	-3|-8	0.171428571429
-8|-12	-5|-8.-12	0.0689655172414
-8|-4	-12|-8	1.0
-8|	-12|-8	0.5
-8|	2|	0.0769230769231
-8|	-3|-8	0.333333333333
-8|	-5|	0.730769230769
-10|-13	-8|-10	0.333333333333
-10|-13	-7|-10.-13	1.0
-10|-13	-4|	0.333333333333
-8|-12.-15	-3|-8	1.0
-7|-13	-5|-7	0.714285714286
-7|-13	-12|	0.142857142857
-7|-13	-15|	0.142857142857
-7|-10.-3	-1|-7.-10.-3	1.0
-7|0	-1|-7	1.0
-7|2	-3|	1.0
-12|-4	-8|-12.-4	1.0
-5|-8.-5	-1|-5	1.0
-7|-3	-5|-7.-3	1.0
-5|-8.-1	0|-5.-8.-1	1.0
-3|-7.-12.-1	-10|-3	1.0
-1|-7	-8|-1	0.166666666667
-1|-7	-12|-1	0.166666666667
-1|-7	-7|-1	0.166666666667
-1|-7	2|-1.-7	0.5
-1|-7	-3|-1	0.166666666667
0|-5.-8.-1	-7|0	1.0
-8|0	-5|-8.0	1.0
-7|-10.-1	-1|-7.-10.-1	1.0
-8|-1	-5|-8.-1	1.0
-8|-1	2|	0.5
-13|-12	-10|-13	1.0
-3|	-6|	0.0909090909091
-3|	0|-3	0.25
-3|	-5|-3	1.0
-3|	-7|-3	1.0
-3|	-12|	0.272727272727
-3|	-10|-3	1.0
-7|-10.-13	-12|	1.0
-7|-1	-1|-7	1.0
0|-5.0	4|	1.0
-7|-12	-13|	0.4
-7|-12	-3|	0.6
-5|-8.-12.-8	0|-5	1.0
-8|-12.-8	-5|-8.-12.-8	1.0
-3|0	-6|	1.0
0|-1	-1|0	1.0
0|-3.-1	-8|0	1.0
-1|-7.-10.-1	-12|-1	1.0
-8|-5	-5|-8.-5	1.0
-8|-5	-12|-8	0.5
-3|-8	-12|	0.666666666667
-3|-8	-5|-3	0.333333333333
-5|-7	-10|-5	0.166666666667
-5|-7	-1|-5.-7	1.0
-5|-7	-13|	0.166666666667
-5|-7	-12|	0.5
-5|-10	-1|-5.-10	1.0
0|-3	2|0	0.25
0|-3	-8|0	0.25
0|-3	-3|0	0.25
0|-3	-10|	0.25
-5|	0|-5	0.266666666667
-5|	-10|-5	1.0
-5|	-1|-5	0.333333333333
-5|	-8|-5	0.5
-5|	-13|	0.166666666667
-5|	-12|	0.277777777778
-5|	-7|-5	1.0
-5|	-15|	0.0555555555556
-7|-12.-15	-13|	1.0
4|	-15|4	1.0
4|	5|	0.5
0|-5.-8.2	-10|	1.0
-5|2	0|-5	1.0
-5|-8.2	0|-5.-8.2	1.0
0|-3.-6	-3|0	1.0
-10|	-7|-10	0.2
-10|	-8|-10	1.0
-10|	-4|	0.111111111111
-10|	-5|-10	1.0
-10|	-6|	0.111111111111
-1|-5	0|-1	0.166666666667
-1|-5	-10|-1	0.166666666667
-1|-5	-8|-1	0.166666666667
-1|-5	2|	0.166666666667
-1|-5	-5|-1.-5	0.5
2|-1.-7	-7|2	0.5
2|-1.-7	-8|2	0.5
-7|-12.-1	-3|-7.-12.-1	1.0
-5|-1.-5	-1|-5.-1.-5	1.0
-5|-1.-5	-7|-5	0.5
-12|-15.4	-8|-12.-15	1.0
-7|-13.-6	-15|	1.0
-4|	-8|-4	1.0
-4|	-12|-4	1.0
5|	2|	1.0
-10|-3	-7|-10.-3	1.0
-10|-7	-6|	1.0
-1|-5.-7	2|	1.0
-5|-1.0	0|-5.-1	1.0
-12|-1	-7|-12.-1	1.0
-13|	-10|-13	0.333333333333
-13|	-7|-13	0.714285714286
-5|-1	0|-5.-1	1.0
-5|-1	-1|-5	0.6
-5|-1	-7|-5	0.2
2|0	-5|2	1.0
-5|-7.-3	-1|-5.-7	1.0
-3|-6	0|-3.-6	1.0
-3|-6	-7|-3	0.5
-7|	-3|	0.181818181818
-7|	-10|-7	1.0
-7|	-5|-7	0.166666666667
-7|	-13|	0.0909090909091
-7|	-15|	0.0454545454545
-7|	-12|	0.0909090909091
-7|	-1|-7	0.166666666667
-5|0	-8|-5	0.5
-5|0	0|-5.0	1.0
2|	-7|2	1.0
2|	-8|2	1.0
2|	-5|2	1.0
2|	-1|2	0.666666666667
129|	-8|	0.5
129|	-12|129	1.0
-12|-8	-13|-12	0.5
-12|-8	-8|-12.-8	1.0
-1|2	-4|	0.333333333333
-1|2	-5|-1	0.666666666667
-12|129	129|	1.0
-5|-3	-8|-5	1.0
-12|	-13|-12	1.0
-12|	-6|-12	1.0
-12|	-8|-12	0.828571428571
