-30 => 5 1.0
24 => 12 1.0
-17 => -27 1.0
12 => -19 0.125
12 => 129 0.25
12 => 3 0.25
12 => 5 0.25
12 => 4 0.125
0 => 3 0.5
0 => 15 0.5
16 => 12 0.5
16 => 15 0.5
-18 => -29 1.0
4 => 129 0.333333333333
4 => 12 0.333333333333
4 => 7 0.333333333333
19 => 21 0.333333333333
19 => 16 0.666666666667
-25 => 4 1.0
-27 => 12 1.0
129 => 5 0.333333333333
129 => 21 0.333333333333
129 => 7 0.333333333333
15 12 => -19 1.0
15 => 19 0.75
15 => 12 0.25
-29 => 4 1.0
3 => -18 0.333333333333
3 => 12 0.333333333333
3 => 7 0.333333333333
-19 => 7 1.0
5 => -26 0.333333333333
5 => 12 0.333333333333
5 => -17 0.333333333333
3 12 => 4 1.0
7 => -25 0.25
7 => 12 0.25
7 => -30 0.25
7 => 0 0.25
21 => 15 0.5
21 => -32 0.5
-36 => 24 1.0
-26 => 0 1.0
-32 => 15 1.0
