24|	16|24	1.0
-3|5	2|-3	1.0
11|14.12	12|11	1.0
11|19	14|11.19	1.0
2|7	18|	1.0
-7|17	9|-7	1.0
2|-7	0|2	1.0
-7|-3.-7	-3|-7	1.0
0|	-7|0	1.0
0|	4|0	0.25
0|	-8|	0.0121951219512
0|	5|0	0.2
0|	15|	0.0121951219512
0|	9|0	0.5
0|	12|0	0.5
0|	-3|0	1.0
0|	-5|0	0.2
0|	2|	0.182926829268
0|	7|0	0.25
0|	-1|	0.292682926829
16|	12|16	1.0
16|	11|16	1.0
16|	18|	0.0277777777778
16|	15|	0.0277777777778
16|	14|	0.277777777778
16|	17|	0.25
16|	0|16	0.2
16|	7|16	1.0
16|	19|16	0.5
16|17.12	0|16	1.0
-1|	-4|	0.0188679245283
-1|	4|-1	0.5
-1|	0|-1	0.16
-1|	-8|-1	1.0
-1|	1|	0.0188679245283
-1|	2|-1	0.75
-1|	19|-1	1.0
-1|	14|-1	1.0
-1|	-7|	0.0188679245283
-1|	-3|-1	0.0909090909091
-1|	7|	0.0188679245283
0|-5	4|0.-5	0.5
0|-5	-1|0.-5	1.0
-1|-3	2|-1	0.142857142857
-1|-3	1|	0.142857142857
-1|-3	0|-1.-3	0.666666666667
-1|-3	-3|-1	0.285714285714
5|4	4|5.4	0.333333333333
5|4	2|5	0.0714285714286
5|4	-7|5	0.142857142857
5|4	7|5	0.357142857143
-5|-3.-7	-7|	1.0
-5|-3.9	-2|-5	1.0
2|0.2	4|2	0.4
2|0.2	5|	0.2
2|0.2	-3|	0.2
2|0.2	-1|	0.2
14|11.19	7|14	1.0
19|	12|19	1.0
19|	-3|	0.0588235294118
19|	11|19	1.0
19|	24|	0.0588235294118
19|	17|	0.235294117647
19|	16|19	0.833333333333
19|	-5|19	0.5
19|	14|19	1.0
-8|4	-7|-8.4	1.0
19|12	16|19	1.0
4|0	7|4	0.25
4|0	12|4	0.25
4|0	0|4	0.25
4|0	2|4	0.25
-8|-7	-5|-8.-7	1.0
-8|-7	0|-8	0.037037037037
-8|-7	-2|	0.0740740740741
-8|-7	7|-8	0.0740740740741
-8|-7	-7|	0.740740740741
16|14.12	17|16.14	0.666666666667
16|14.12	18|	0.333333333333
0|-1.-3	2|0.-1.-3	0.5
0|-1.-3	-1|	0.333333333333
9|	-7|9	1.0
9|	15|	0.0322580645161
9|	12|9	0.25
9|	6|9	1.0
9|	7|9	0.153846153846
9|	11|9	0.333333333333
9|	-3|9	1.0
0|-3	-5|0.-3	1.0
0|-3	9|0	0.333333333333
0|-3	-1|	0.333333333333
2|4	0|2	0.5625
2|4	1|	0.125
2|4	4|2.4	1.0
2|4	-1|	0.125
12|16	7|12	1.0
11|	7|11	0.285714285714
11|	-5|11	1.0
11|	5|11	1.0
11|	-1|11	0.5
11|	9|11	0.2
11|	14|	0.314285714286
11|	12|11	0.35
-3|-1	-1|-3	0.181818181818
-3|-1	-4|	0.0909090909091
-3|-1	-8|-3	0.0909090909091
-3|-1	-5|-3	0.272727272727
-3|-1	9|-3	0.0909090909091
-3|-1	0|-3	0.272727272727
12|5	7|12.5	1.0
0|7	4|0	0.5
0|7	9|0	0.5
5|0	0|5	0.2
5|0	2|5	0.8
-8|5	-5|-8	1.0
5|4.5.4	7|5	0.333333333333
5|4.5.4	-7|5	0.666666666667
1|	2|1	0.25
1|	-7|1	1.0
16|24	19|16	1.0
16|19	12|16	0.833333333333
16|19	14|	0.166666666667
4|2.5	-8|4	1.0
16|12	11|16	0.111111111111
16|12	17|16.12	0.25
16|12	14|	0.222222222222
16|12	0|16	0.111111111111
16|12	7|16	0.111111111111
2|-5	-1|	1.0
19|14	11|19	0.5
19|14	-5|19	0.5
-7|0	-8|-7.0	1.0
12|11.9	14|12	1.0
4|-1	-1|4	0.5
4|-1	2|4	0.5
0|4.7	-5|0.4	1.0
-5|7	-3|-5	1.0
18|	19|18	0.5
-7|1	2|-7	1.0
-3|-5	-1|-3	0.428571428571
-3|-5	-5|-3	0.571428571429
12|9	11|12.9	1.0
12|9	17|12	0.75
-7|-3	-8|-7.-3	0.5
-7|-3	-3|-7	0.333333333333
-5|12	4|-5	1.0
0|4	-5|0.4	1.0
0|4	5|0	0.5
0|4	12|0	0.1
0|4	-1|	0.1
0|4	2|	0.1
-1|-7	2|-1	1.0
-1|0.-8	19|-1	1.0
14|16.15	13|	1.0
17|16.14	19|17	1.0
-7|-8.-1	4|-7	1.0
12|14.12	11|12	0.333333333333
12|14.12	14|12	0.666666666667
7|6	6|	0.333333333333
7|6	5|7	0.333333333333
7|6	9|7	0.333333333333
4|2.4	0|4	1.0
-8|-1	-7|-8.-1	1.0
12|0	11|12	0.5
12|0	14|12	0.5
4|-5	1|4	1.0
-5|-8.-5	0|-5	0.5
-5|-8.-5	-7|-5.-8	0.5
1|4	-7|1	1.0
2|1	4|2.1	0.333333333333
2|1	-1|	0.25
0|12	4|0	0.333333333333
0|12	7|0	0.333333333333
0|12	15|	0.333333333333
4|2.-3	7|4	1.0
-5|-8	0|-5	0.222222222222
-5|-8	-7|-5.-8	1.0
-5|-8	-8|-5	0.222222222222
-5|-8	-3|-5	0.111111111111
-5|-8	-6|	0.222222222222
-6|2	9|	1.0
-7|-8.-7.-3	-5|-7	1.0
5|7	12|5	0.0714285714286
5|7	4|5	0.714285714286
5|7	-8|5	0.0714285714286
5|7	2|5	0.0714285714286
5|7	-3|5	0.0714285714286
-3|	-1|-3	0.142857142857
-3|	9|-3	0.5
-3|	-8|-3	0.5
-3|	-5|-3	0.166666666667
-3|	2|-3	0.5
-3|	-4|	0.0285714285714
-3|	-7|-3	0.666666666667
-3|	0|-3	0.333333333333
17|16.4	14|17	1.0
6|	2|6	1.0
6|	7|6	0.333333333333
6|	4|6	1.0
6|	9|	0.0909090909091
14|19	19|14	1.0
17|16.12	21|	0.75
17|16.12	-7|17	0.25
7|12.5	9|7.12	1.0
7|-8	6|	1.0
-7|-8.-3	-2|	1.0
19|16	12|19	0.5
19|16	24|	0.5
4|7	0|4.7	1.0
-5|-8.-7	-6|	1.0
4|2.1	3|	0.333333333333
4|2.1	2|4.2	0.666666666667
2|5	-1|2.5	0.2
2|5	0|2	0.25
2|5	4|2.5	1.0
-1|11	0|-1	0.5
-1|11	7|	0.5
13|	14|	1.0
-7|-5.0	2|-7	1.0
9|14	6|9	1.0
2|-3	0|2	0.5
2|-3	4|2.-3	1.0
2|4.2	0|2	0.25
2|4.2	1|	0.5
2|4.2	4|2.4	0.25
-3|0	-1|-3	1.0
-7|5	-8|-7.5	1.0
14|-1	9|14	1.0
7|9	6|	0.384615384615
7|9	5|7	0.461538461538
7|9	9|7	0.153846153846
7|16	19|	1.0
0|-1	-7|0	0.04
0|-1	4|0.-1	1.0
0|-1	-3|0	0.04
0|-1	-5|0	0.16
0|-1	2|	0.36
0|-1	-1|	0.28
7|	12|7	0.0588235294118
7|	5|7	0.0714285714286
7|	9|7	0.6
7|	6|	0.1125
7|	0|7	0.5
7|	19|	0.0125
7|	-5|7	1.0
7|	2|7	1.0
7|	16|	0.0125
7|	11|7	0.454545454545
7|	4|7	1.0
-1|0.-5	4|-1	1.0
-2|	-1|-2	1.0
-2|	-3|-2	0.8
-8|-5	-7|	0.333333333333
-8|-5	-5|-8.-5	0.5
-5|-7	-3|-5	0.333333333333
-5|-7	-8|-5	0.666666666667
9|0	12|9	0.5
9|0	-7|9	0.5
-8|-7.0	0|-8	1.0
17|12	16|17.12	1.0
0|16	4|0.16	1.0
0|16	12|0	0.2
0|16	-8|	0.2
-5|0.4	11|-5	1.0
7|0	12|7	0.25
7|0	5|7.0	0.5
7|0	0|7	0.25
12|7	7|12	0.705882352941
12|7	-5|12	0.0588235294118
12|7	-8|12	0.0588235294118
12|7	16|12	0.176470588235
9|11	7|9	0.8
9|11	11|9	0.2
-3|-2	-7|-3	0.8
-3|-2	-1|-3.-2	1.0
12|	9|12	1.0
12|	7|12	0.5
12|	-2|	0.025641025641
12|	4|12	1.0
12|	19|12	1.0
12|	11|12	0.315789473684
12|	0|12	0.333333333333
12|	17|12	1.0
12|	-8|12	1.0
12|	-5|12	1.0
12|	16|12	0.111111111111
12|	14|12	0.333333333333
-2|-5	-1|-2	1.0
4|12	7|4	1.0
-5|	0|-5	0.111111111111
-5|	11|-5	0.25
-5|	-8|-5	0.666666666667
-5|	-2|-5	1.0
-5|	-3|-5	0.571428571429
-5|	7|	0.0208333333333
-5|	4|-5	1.0
-5|	-1|-5	0.4
-5|	-7|	0.145833333333
-5|	2|-5	1.0
-5|	-6|	0.125
2|-1	0|2	0.75
2|-1	5|	0.25
-3|9	-5|-3.9	1.0
4|3	5|4	1.0
0|5	7|0	1.0
11|9.12	-1|11	1.0
14|17	16|14	1.0
14|12	11|14.12	1.0
14|12	16|14.12	0.333333333333
14|12	12|14.12	0.333333333333
4|	-1|4	1.0
4|	5|4	0.142857142857
4|	16|4	1.0
4|	6|	0.0161290322581
4|	-8|4	1.0
4|	12|4	0.333333333333
4|	7|4	0.5
4|	1|4	1.0
4|	0|4	0.2
4|	3|	0.0483870967742
4|	2|4	0.125
19|17	-3|	0.5
19|17	17|	0.5
16|14	17|16.14	1.0
16|14	14|16.14	0.5
