-30 => -28 0.00793650793651
-30 => -24 0.634920634921
-30 => -21 0.015873015873
-30 => -22 0.047619047619
-30 => 4 0.246031746032
-30 => -17 0.0396825396825
-30 => -18 0.00793650793651
-24 => -28 0.232876712329
-24 => -25 0.00684931506849
-24 => -21 0.00684931506849
-24 => -22 0.0205479452055
-24 => -30 0.445205479452
-24 => 4 0.232876712329
-24 => -17 0.0479452054795
-24 => -18 0.00684931506849
-17 => -24 0.75
-17 => -21 0.0833333333333
-17 => 4 0.0833333333333
-17 => -30 0.0833333333333
-21 -30 => -18 1.0
-28 -22 => -30 1.0
-28 => -24 0.210526315789
-28 => -22 0.0526315789474
-28 => -30 0.315789473684
-28 => 4 0.342105263158
-28 => 129 0.0263157894737
-28 => -18 0.0526315789474
4 -24 -30 -24 => -25 0.037037037037
4 -24 -30 -24 => -28 0.148148148148
4 -24 -30 -24 => 4 0.703703703704
4 -24 -30 -24 => -30 0.111111111111
-30 -24 => -28 0.225
-30 -24 => -25 0.0125
-30 -24 => -21 0.0125
-30 -24 => -22 0.0125
-30 -24 => -30 0.25
-30 -24 => 4 0.4125
-30 -24 => -17 0.075
-25 => -28 0.166666666667
-25 => -22 0.333333333333
-25 => -30 0.5
-21 -24 => -28 1.0
-18 -30 => -21 1.0
-30 -24 -28 => -24 0.277777777778
-30 -24 -28 => 4 0.555555555556
-30 -24 -28 => -22 0.111111111111
-30 -24 -28 => -30 0.0555555555556
-24 -30 -24 => -25 0.0175438596491
-24 -30 -24 => -28 0.263157894737
-24 -30 -24 => 4 0.421052631579
-24 -30 -24 => -22 0.0175438596491
-24 -30 -24 => -30 0.280701754386
4 -21 => 4 1.0
-18 => -21 0.5
-18 => 4 0.25
-18 => -30 0.25
-24 -22 => -24 0.333333333333
-24 -22 => -28 0.666666666667
4 => -24 0.487804878049
4 => -21 0.0121951219512
4 => -30 0.5
4 -30 => -24 0.219512195122
4 -30 => 4 0.756097560976
4 -30 => -17 0.0243902439024
-25 -30 -24 => -17 1.0
4 -24 => -28 0.25
4 -24 => 4 0.025
4 -24 => -17 0.025
4 -24 => -30 0.7
129 => -25 1.0
-22 -28 => 129 0.5
-22 -28 => -30 0.5
-28 4 => -30 1.0
-21 => -24 0.142857142857
-21 => -25 0.571428571429
-21 => 4 0.142857142857
-21 => -30 0.142857142857
-22 -24 => -18 0.142857142857
-22 -24 => -28 0.142857142857
-22 -24 => -30 0.714285714286
-30 -24 -28 -30 => -24 1.0
4 -30 -24 => -28 0.111111111111
4 -30 -24 => 4 0.777777777778
4 -30 -24 => -17 0.111111111111
-25 -22 => -24 0.5
-25 -22 => 4 0.5
-30 -24 -28 -30 -24 => -21 1.0
4 -24 -30 => -24 0.964285714286
4 -24 -30 => -17 0.0357142857143
-30 -28 => -18 1.0
-17 -24 => -28 0.222222222222
-17 -24 => -22 0.111111111111
-17 -24 => -30 0.666666666667
-25 -28 => -18 1.0
-17 -24 -30 => -24 0.333333333333
-17 -24 -30 => -21 0.166666666667
-17 -24 -30 => -22 0.5
-17 -21 => -30 1.0
-25 -30 => -24 1.0
-28 -30 => -24 0.75
-28 -30 => -17 0.166666666667
-28 -30 => -22 0.0833333333333
-30 4 => -24 1.0
-17 -30 => -28 1.0
-24 -30 -24 4 => -21 0.0416666666667
-24 -30 -24 4 => -30 0.958333333333
4 -30 -17 => 4 1.0
-22 => -24 0.538461538462
-22 => -28 0.153846153846
-22 => 4 0.0769230769231
-22 => -17 0.0769230769231
-22 => -30 0.153846153846
-24 -30 => -24 0.876923076923
-24 -30 => -22 0.0769230769231
-24 -30 => -17 0.0307692307692
-24 -30 => -21 0.0153846153846
-22 -17 => -30 1.0
