-9 => -10 0.5
-9 => 7 0.5
-13 -17 2 => -17 1.0
-5 -15 => -3 1.0
-20 -3 => -24 0.333333333333
-20 -3 => -18 0.333333333333
-20 -3 => -12 0.333333333333
9 -12 => 9 0.4
9 -12 => 0 0.2
9 -12 => 2 0.2
9 -12 => -3 0.2
-20 11 => -22 1.0
-15 -14 => 9 0.333333333333
-15 -14 => 5 0.333333333333
-15 -14 => -17 0.333333333333
-18 -22 => -17 1.0
7 -10 => -11 0.142857142857
7 -10 => -7 0.428571428571
7 -10 => -12 0.142857142857
7 -10 => -17 0.142857142857
7 -10 => 6 0.142857142857
9 => -22 0.015625
9 => -23 0.015625
9 => 0 0.0625
9 => 4 0.015625
9 => 7 0.046875
9 => 6 0.015625
9 => -11 0.03125
9 => -10 0.078125
9 => -13 0.0625
9 => -12 0.078125
9 => -15 0.09375
9 => -17 0.015625
9 => -19 0.046875
9 => -18 0.046875
9 => 13 0.015625
9 => 14 0.015625
9 => 17 0.015625
9 => -5 0.046875
9 => -7 0.171875
9 => -6 0.046875
9 => -3 0.015625
9 => -9 0.015625
9 => -8 0.03125
-14 => 10 0.125
-14 => 12 0.125
-14 => 7 0.125
-14 => -10 0.125
-14 => 5 0.125
-14 => 4 0.125
-14 => -17 0.125
-14 => 9 0.125
7 0 => 6 1.0
6 5 => -16 1.0
-4 12 => -3 1.0
0 -1 => 2 1.0
12 16 => -24 1.0
-17 7 -13 => 9 1.0
-19 2 => -17 1.0
-24 7 => -12 0.5
-24 7 => -14 0.5
-17 2 => -5 0.111111111111
-17 2 => -19 0.111111111111
-17 2 => -13 0.444444444444
-17 2 => 7 0.222222222222
-17 2 => -17 0.111111111111
-8 9 => -18 0.333333333333
-8 9 => -7 0.333333333333
-8 9 => -15 0.333333333333
12 -5 => 11 0.333333333333
12 -5 => -2 0.666666666667
4 0 => 2 0.5
4 0 => 5 0.5
14 -8 => 16 1.0
2 -18 => -17 0.333333333333
2 -18 => 6 0.666666666667
5 14 => -10 1.0
-8 -5 => -11 0.5
-8 -5 => 9 0.25
-8 -5 => 4 0.25
7 5 => -17 0.666666666667
7 5 => 7 0.333333333333
-12 -13 => 0 0.5
-12 -13 => -15 0.5
0 -12 => -10 0.5
0 -12 => -3 0.5
-5 14 => -1 1.0
4 -3 => 9 0.5
4 -3 => -15 0.5
-18 -20 => 11 0.5
-18 -20 => 2 0.5
-10 11 -17 => -13 1.0
-21 => -5 1.0
-5 -19 => 12 1.0
7 4 => -24 0.333333333333
7 4 => 0 0.333333333333
7 4 => -12 0.333333333333
-19 -1 => -17 1.0
4 -17 => 0 0.5
4 -17 => 3 0.25
4 -17 => 2 0.25
-17 5 -13 => 7 1.0
4 5 => -13 1.0
-22 -20 => 9 0.666666666667
-22 -20 => 12 0.333333333333
14 -6 => 16 1.0
-3 2 => -7 0.333333333333
-3 2 => -12 0.333333333333
-3 2 => 6 0.333333333333
13 -19 => -20 1.0
-24 0 => -12 1.0
9 7 => 5 0.333333333333
9 7 => 4 0.333333333333
9 7 => -17 0.333333333333
2 5 => -10 0.5
2 5 => -13 0.5
5 -22 => -20 0.5
5 -22 => 4 0.5
-8 -10 => 10 0.222222222222
-8 -10 => 7 0.111111111111
-8 -10 => -11 0.111111111111
-8 -10 => -12 0.222222222222
-8 -10 => 4 0.111111111111
-8 -10 => -3 0.111111111111
-8 -10 => -8 0.111111111111
12 -20 => -24 1.0
-22 -5 => -20 1.0
-2 => 10 0.142857142857
-2 => 5 0.142857142857
-2 => -8 0.571428571429
-2 => -3 0.142857142857
4 10 => -12 1.0
0 -15 => 0 0.166666666667
0 -15 => -13 0.166666666667
0 -15 => 2 0.666666666667
8 -13 => -10 1.0
2 -20 => -13 1.0
-11 -15 => -3 1.0
-13 4 => 9 0.166666666667
-13 4 => 11 0.166666666667
-13 4 => -12 0.5
-13 4 => -15 0.166666666667
16 -24 => 14 1.0
12 -17 => 11 1.0
-18 9 => -17 1.0
12 => 14 0.0689655172414
12 => 16 0.0344827586207
12 => -20 0.0344827586207
12 => -22 0.103448275862
12 => -5 0.103448275862
12 => -7 0.103448275862
12 => -12 0.206896551724
12 => -15 0.0689655172414
12 => 4 0.0689655172414
12 => -17 0.0689655172414
12 => -19 0.0344827586207
12 => 129 0.0344827586207
12 => -3 0.0689655172414
6 -1 => -13 0.5
6 -1 => 7 0.5
-5 => 11 0.0731707317073
-5 => -19 0.0243902439024
-5 => 14 0.0243902439024
-5 => -10 0.0731707317073
-5 => -20 0.0487804878049
-5 => -7 0.0731707317073
-5 => -11 0.0487804878049
-5 => 0 0.0243902439024
-5 => 3 0.0243902439024
-5 => -6 0.0243902439024
-5 => -15 0.0243902439024
-5 => 4 0.19512195122
-5 => 7 0.0731707317073
-5 => -2 0.0487804878049
-5 => 9 0.0731707317073
-5 => 129 0.0243902439024
-5 => 12 0.0487804878049
-5 => -13 0.0731707317073
-13 -12 => 9 0.333333333333
-13 -12 => -10 0.166666666667
-13 -12 => -1 0.166666666667
-13 -12 => 4 0.166666666667
-13 -12 => -3 0.166666666667
2 7 => -10 0.2
2 7 => -7 0.4
2 7 => -20 0.2
2 7 => -17 0.2
-1 -13 => -3 1.0
0 -10 2 => 11 1.0
-19 -17 => 5 0.666666666667
-19 -17 => 4 0.333333333333
-10 -11 => -13 0.333333333333
